# page: ai-software-developer-course/lessons/0400-one-file-two-readers.html
# viewport: 1280x900 at device pixel ratio 1
# base: paper light in full; every other row lists only what moved from it

axis | paper light | line.axis | color=rgb(26, 26, 24); fill=none; stroke=rgb(99, 99, 91); font-family=Inter, -apple-system, "Segoe UI Variable Text", "Segoe UI", Roboto, "Helvetica Neue", Arial, sans-serif; font-size=19px; font-weight=400; line-height=32.68px; text-align=center; display=inline; min-height=0px
card | ink dark | div.card.tldr | color=rgb(245, 245, 245); background-color=color(srgb 0.100275 0.112706 0.132); border-top-color=color(srgb 0.176078 0.17949 0.182902); border-right-color=color(srgb 0.176078 0.17949 0.182902); border-bottom-color=color(srgb 0.176078 0.17949 0.182902); border-left-color=rgb(166, 198, 255); box-shadow=rgba(0, 0, 0, 0.34) 0px 1px 2px 0px, rgba(0, 0, 0, 0.4) 0px 6px 20px 0px
card | sage light | div.card.tldr | color=rgb(22, 26, 19); background-color=color(srgb 0.919529 0.948784 0.919216); border-top-color=color(srgb 0.867569 0.876431 0.852392); border-right-color=color(srgb 0.867569 0.876431 0.852392); border-bottom-color=color(srgb 0.867569 0.876431 0.852392); border-left-color=rgb(15, 95, 67)
card | sage dark | div.card.tldr | color=rgb(228, 234, 217); background-color=color(srgb 0.0969412 0.143451 0.11149); border-top-color=color(srgb 0.177647 0.197765 0.172039); border-right-color=color(srgb 0.177647 0.197765 0.172039); border-bottom-color=color(srgb 0.177647 0.197765 0.172039); border-left-color=rgb(114, 217, 167); box-shadow=rgba(0, 0, 0, 0.34) 0px 1px 2px 0px, rgba(0, 0, 0, 0.4) 0px 6px 20px 0px
card | harbor light | div.card.tldr | color=rgb(17, 24, 32); background-color=color(srgb 0.918431 0.947412 0.955726); border-top-color=color(srgb 0.86502 0.875412 0.882902); border-right-color=color(srgb 0.86502 0.875412 0.882902); border-bottom-color=color(srgb 0.86502 0.875412 0.882902); border-left-color=rgb(11, 90, 107)
card | harbor dark | div.card.tldr | color=rgb(223, 232, 237); background-color=color(srgb 0.0782353 0.13651 0.159137); border-top-color=color(srgb 0.161451 0.193333 0.212941); border-right-color=color(srgb 0.161451 0.193333 0.212941); border-bottom-color=color(srgb 0.161451 0.193333 0.212941); border-left-color=rgb(99, 205, 221); box-shadow=rgba(0, 0, 0, 0.34) 0px 1px 2px 0px, rgba(0, 0, 0, 0.4) 0px 6px 20px 0px
card | aubergine light | div.card.tldr | color=rgb(25, 19, 25); background-color=color(srgb 0.960588 0.925569 0.949059); border-top-color=color(srgb 0.875922 0.866039 0.875922); border-right-color=color(srgb 0.875922 0.866039 0.875922); border-bottom-color=color(srgb 0.875922 0.866039 0.875922); border-left-color=rgb(138, 37, 96)
card | aubergine dark | div.card.tldr | color=rgb(235, 226, 234); background-color=color(srgb 0.144745 0.105647 0.13651); border-top-color=color(srgb 0.194863 0.173216 0.194353); border-right-color=color(srgb 0.194863 0.173216 0.194353); border-bottom-color=color(srgb 0.194863 0.173216 0.194353); border-left-color=rgb(235, 159, 205); box-shadow=rgba(0, 0, 0, 0.34) 0px 1px 2px 0px, rgba(0, 0, 0, 0.4) 0px 6px 20px 0px
card | press light | div.card.tldr | color=rgb(28, 26, 23); background-color=color(srgb 0.946471 0.908078 0.880784); border-top-color=color(srgb 0.860392 0.849137 0.830549); border-right-color=color(srgb 0.860392 0.849137 0.830549); border-bottom-color=color(srgb 0.860392 0.849137 0.830549); border-left-color=rgb(153, 53, 20)
card | press dark | div.card.tldr | color=rgb(237, 228, 211); background-color=color(srgb 0.170549 0.132902 0.0985882); border-top-color=color(srgb 0.219765 0.201529 0.16898); border-right-color=color(srgb 0.219765 0.201529 0.16898); border-bottom-color=color(srgb 0.219765 0.201529 0.16898); border-left-color=rgb(236, 152, 120); box-shadow=rgba(0, 0, 0, 0.34) 0px 1px 2px 0px, rgba(0, 0, 0, 0.4) 0px 6px 20px 0px
chart | paper light | svg.chart | color=rgb(26, 26, 24); font-family=Inter, -apple-system, "Segoe UI Variable Text", "Segoe UI", Roboto, "Helvetica Neue", Arial, sans-serif; font-size=19px; font-weight=400; line-height=32.68px; text-align=center; display=block; max-width=100%; min-height=0px; overflow-x=hidden; overflow-y=hidden
chart | paper dark | svg.chart | color=rgb(234, 230, 218)
chart | slate light | svg.chart | color=rgb(20, 23, 28)
chart | slate dark | svg.chart | color=rgb(230, 234, 241)
chart | ink light | svg.chart | color=rgb(13, 13, 13)
chart | ink dark | svg.chart | color=rgb(245, 245, 245)
chart | sage light | svg.chart | color=rgb(22, 26, 19)
chart | sage dark | svg.chart | color=rgb(228, 234, 217)
chart | harbor light | svg.chart | color=rgb(17, 24, 32)
chart | harbor dark | svg.chart | color=rgb(223, 232, 237)
chart | aubergine light | svg.chart | color=rgb(25, 19, 25)
chart | aubergine dark | svg.chart | color=rgb(235, 226, 234)
chart | press light | svg.chart | color=rgb(28, 26, 23)
chart | press dark | svg.chart | color=rgb(237, 228, 211)
chart-legend | paper light | div.chart-legend | color=rgb(99, 99, 91); font-family=Inter, -apple-system, "Segoe UI Variable Text", "Segoe UI", Roboto, "Helvetica Neue", Arial, sans-serif; font-size=12.16px; font-weight=400; line-height=20.9152px; text-align=center; display=flex; min-height=0px; margin-top=10px; column-gap=15.2px; row-gap=4.8px; justify-content=center
chart-legend | paper dark | div.chart-legend | color=rgb(154, 148, 134)
chart-legend | slate light | div.chart-legend | color=rgb(95, 103, 116)
chart-legend | slate dark | div.chart-legend | color=rgb(138, 146, 160)
chart-legend | ink light | div.chart-legend | color=rgb(88, 88, 88)
chart-legend | ink dark | div.chart-legend | color=rgb(154, 154, 154)
chart-legend | sage light | div.chart-legend | color=rgb(94, 101, 87)
chart-legend | sage dark | div.chart-legend | color=rgb(139, 148, 126)
chart-legend | harbor light | div.chart-legend | color=rgb(90, 102, 112)
chart-legend | harbor dark | div.chart-legend | color=rgb(131, 145, 155)
chart-legend | aubergine light | div.chart-legend | color=rgb(101, 92, 101)
chart-legend | aubergine dark | div.chart-legend | color=rgb(148, 135, 152)
chart-legend | press light | div.chart-legend | color=rgb(107, 97, 84)
chart-legend | press dark | div.chart-legend | color=rgb(151, 141, 123)
code-cap | paper light | div.code-cap | color=rgb(99, 99, 91); font-family=Inter, -apple-system, "Segoe UI Variable Text", "Segoe UI", Roboto, "Helvetica Neue", Arial, sans-serif; font-size=11.52px; font-weight=400; line-height=19.8144px; letter-spacing=0.9216px; text-transform=uppercase; display=block; margin-top=24px; margin-bottom=-14px
code-cap | paper dark | div.code-cap | color=rgb(154, 148, 134)
code-cap | slate light | div.code-cap | color=rgb(95, 103, 116)
code-cap | slate dark | div.code-cap | color=rgb(138, 146, 160)
code-cap | ink light | div.code-cap | color=rgb(88, 88, 88)
code-cap | ink dark | div.code-cap | color=rgb(154, 154, 154)
code-cap | sage light | div.code-cap | color=rgb(94, 101, 87)
code-cap | sage dark | div.code-cap | color=rgb(139, 148, 126)
code-cap | harbor light | div.code-cap | color=rgb(90, 102, 112)
code-cap | harbor dark | div.code-cap | color=rgb(131, 145, 155)
code-cap | aubergine light | div.code-cap | color=rgb(101, 92, 101)
code-cap | aubergine dark | div.code-cap | color=rgb(148, 135, 152)
code-cap | press light | div.code-cap | color=rgb(107, 97, 84)
code-cap | press dark | div.code-cap | color=rgb(151, 141, 123)
d-bound | paper light | rect.d-bound | color=rgb(26, 26, 24); fill=none; stroke=color(srgb 0.547059 0.545098 0.533333); font-family=Inter, -apple-system, "Segoe UI Variable Text", "Segoe UI", Roboto, "Helvetica Neue", Arial, sans-serif; font-size=19px; font-weight=400; line-height=32.68px; text-align=center; display=inline; min-height=0px
d-bound | paper dark | rect.d-bound | color=rgb(234, 230, 218); stroke=color(srgb 0.503922 0.494118 0.456863)
d-bound | slate light | rect.d-bound | color=rgb(20, 23, 28); stroke=color(srgb 0.539216 0.545098 0.554902)
d-bound | slate dark | rect.d-bound | color=rgb(230, 234, 241); stroke=color(srgb 0.488235 0.503922 0.529412)
d-bound | ink light | rect.d-bound | color=rgb(13, 13, 13); stroke=color(srgb 0.52549 0.52549 0.52549)
d-bound | ink dark | rect.d-bound | color=rgb(245, 245, 245); stroke=color(srgb 0.509804 0.511765 0.513726)
d-bound | sage light | rect.d-bound | color=rgb(22, 26, 19); stroke=color(srgb 0.535294 0.547059 0.521569)
d-bound | sage dark | rect.d-bound | color=rgb(228, 234, 217); stroke=color(srgb 0.482353 0.503922 0.460784)
d-bound | harbor light | rect.d-bound | color=rgb(17, 24, 32); stroke=color(srgb 0.52549 0.543137 0.560784)
d-bound | harbor dark | rect.d-bound | color=rgb(223, 232, 237); stroke=color(srgb 0.464706 0.498039 0.517647)
d-bound | aubergine light | rect.d-bound | color=rgb(25, 19, 25); stroke=color(srgb 0.545098 0.529412 0.545098)
d-bound | aubergine dark | rect.d-bound | color=rgb(235, 226, 234); stroke=color(srgb 0.503922 0.476471 0.501961)
d-bound | press light | rect.d-bound | color=rgb(28, 26, 23); stroke=color(srgb 0.541176 0.531373 0.515686)
d-bound | press dark | rect.d-bound | color=rgb(237, 228, 211); stroke=color(srgb 0.521569 0.496078 0.44902)
d-box | paper light | rect.d-box | color=rgb(26, 26, 24); fill=rgb(242, 238, 227); stroke=color(srgb 0.547059 0.545098 0.533333); font-family=Inter, -apple-system, "Segoe UI Variable Text", "Segoe UI", Roboto, "Helvetica Neue", Arial, sans-serif; font-size=19px; font-weight=400; line-height=32.68px; text-align=center; display=inline; min-height=0px
d-box | paper dark | rect.d-box | color=rgb(234, 230, 218); fill=rgb(31, 29, 21); stroke=color(srgb 0.503922 0.494118 0.456863)
d-box | slate light | rect.d-box | color=rgb(20, 23, 28); fill=rgb(240, 243, 248); stroke=color(srgb 0.539216 0.545098 0.554902)
d-box | slate dark | rect.d-box | color=rgb(230, 234, 241); fill=rgb(26, 31, 39); stroke=color(srgb 0.488235 0.503922 0.529412)
d-box | ink light | rect.d-box | color=rgb(13, 13, 13); fill=rgb(233, 233, 233); stroke=color(srgb 0.52549 0.52549 0.52549)
d-box | ink dark | rect.d-box | color=rgb(245, 245, 245); fill=rgb(24, 25, 27); stroke=color(srgb 0.509804 0.511765 0.513726)
d-box | sage light | rect.d-box | color=rgb(22, 26, 19); fill=rgb(232, 237, 225); stroke=color(srgb 0.535294 0.547059 0.521569)
d-box | sage dark | rect.d-box | color=rgb(228, 234, 217); fill=rgb(25, 32, 26); stroke=color(srgb 0.482353 0.503922 0.460784)
d-box | harbor light | rect.d-box | color=rgb(17, 24, 32); fill=rgb(228, 235, 240); stroke=color(srgb 0.52549 0.543137 0.560784)
d-box | harbor dark | rect.d-box | color=rgb(223, 232, 237); fill=rgb(20, 29, 36); stroke=color(srgb 0.464706 0.498039 0.517647)
d-box | aubergine light | rect.d-box | color=rgb(25, 19, 25); fill=rgb(238, 231, 238); stroke=color(srgb 0.545098 0.529412 0.545098)
d-box | aubergine dark | rect.d-box | color=rgb(235, 226, 234); fill=rgb(29, 23, 29); stroke=color(srgb 0.503922 0.476471 0.501961)
d-box | press light | rect.d-box | color=rgb(28, 26, 23); fill=rgb(238, 231, 218); stroke=color(srgb 0.541176 0.531373 0.515686)
d-box | press dark | rect.d-box | color=rgb(237, 228, 211); fill=rgb(38, 33, 24); stroke=color(srgb 0.521569 0.496078 0.44902)
d-flow | paper light | path.d-flow.ref.s-alarm | color=rgb(26, 26, 24); fill=none; stroke=rgb(178, 60, 10); font-family=Inter, -apple-system, "Segoe UI Variable Text", "Segoe UI", Roboto, "Helvetica Neue", Arial, sans-serif; font-size=19px; font-weight=400; line-height=32.68px; text-align=center; display=inline; min-height=0px
d-flow | paper dark | path.d-flow.ref.s-alarm | color=rgb(234, 230, 218); stroke=rgb(240, 138, 93)
d-flow | slate light | path.d-flow.ref.s-alarm | color=rgb(20, 23, 28)
d-flow | slate dark | path.d-flow.ref.s-alarm | color=rgb(230, 234, 241); stroke=rgb(240, 138, 93)
d-flow | ink light | path.d-flow.ref.s-alarm | color=rgb(13, 13, 13)
d-flow | ink dark | path.d-flow.ref.s-alarm | color=rgb(245, 245, 245); stroke=rgb(240, 138, 93)
d-flow | sage light | path.d-flow.ref.s-alarm | color=rgb(22, 26, 19)
d-flow | sage dark | path.d-flow.ref.s-alarm | color=rgb(228, 234, 217); stroke=rgb(240, 138, 93)
d-flow | harbor light | path.d-flow.ref.s-alarm | color=rgb(17, 24, 32)
d-flow | harbor dark | path.d-flow.ref.s-alarm | color=rgb(223, 232, 237); stroke=rgb(240, 138, 93)
d-flow | aubergine light | path.d-flow.ref.s-alarm | color=rgb(25, 19, 25)
d-flow | aubergine dark | path.d-flow.ref.s-alarm | color=rgb(235, 226, 234); stroke=rgb(240, 138, 93)
d-flow | press light | path.d-flow.ref.s-alarm | color=rgb(28, 26, 23)
d-flow | press dark | path.d-flow.ref.s-alarm | color=rgb(237, 228, 211); stroke=rgb(240, 138, 93)
d-flow | paper light | path.d-flow.s-alarm | color=rgb(26, 26, 24); fill=none; stroke=rgb(178, 60, 10); font-family=Inter, -apple-system, "Segoe UI Variable Text", "Segoe UI", Roboto, "Helvetica Neue", Arial, sans-serif; font-size=19px; font-weight=400; line-height=32.68px; text-align=center; display=inline; min-height=0px
d-flow | paper dark | path.d-flow.s-alarm | color=rgb(234, 230, 218); stroke=rgb(240, 138, 93)
d-flow | slate light | path.d-flow.s-alarm | color=rgb(20, 23, 28)
d-flow | slate dark | path.d-flow.s-alarm | color=rgb(230, 234, 241); stroke=rgb(240, 138, 93)
d-flow | ink light | path.d-flow.s-alarm | color=rgb(13, 13, 13)
d-flow | ink dark | path.d-flow.s-alarm | color=rgb(245, 245, 245); stroke=rgb(240, 138, 93)
d-flow | sage light | path.d-flow.s-alarm | color=rgb(22, 26, 19)
d-flow | sage dark | path.d-flow.s-alarm | color=rgb(228, 234, 217); stroke=rgb(240, 138, 93)
d-flow | harbor light | path.d-flow.s-alarm | color=rgb(17, 24, 32)
d-flow | harbor dark | path.d-flow.s-alarm | color=rgb(223, 232, 237); stroke=rgb(240, 138, 93)
d-flow | aubergine light | path.d-flow.s-alarm | color=rgb(25, 19, 25)
d-flow | aubergine dark | path.d-flow.s-alarm | color=rgb(235, 226, 234); stroke=rgb(240, 138, 93)
d-flow | press light | path.d-flow.s-alarm | color=rgb(28, 26, 23)
d-flow | press dark | path.d-flow.s-alarm | color=rgb(237, 228, 211); stroke=rgb(240, 138, 93)
d-flow | paper light | path.d-flow.s-signal | color=rgb(26, 26, 24); fill=none; stroke=rgb(19, 107, 44); font-family=Inter, -apple-system, "Segoe UI Variable Text", "Segoe UI", Roboto, "Helvetica Neue", Arial, sans-serif; font-size=19px; font-weight=400; line-height=32.68px; text-align=center; display=inline; min-height=0px
d-flow | paper dark | path.d-flow.s-signal | color=rgb(234, 230, 218); stroke=rgb(99, 201, 138)
d-flow | slate light | path.d-flow.s-signal | color=rgb(20, 23, 28)
d-flow | slate dark | path.d-flow.s-signal | color=rgb(230, 234, 241); stroke=rgb(99, 201, 138)
d-flow | ink light | path.d-flow.s-signal | color=rgb(13, 13, 13)
d-flow | ink dark | path.d-flow.s-signal | color=rgb(245, 245, 245); stroke=rgb(99, 201, 138)
d-flow | sage light | path.d-flow.s-signal | color=rgb(22, 26, 19)
d-flow | sage dark | path.d-flow.s-signal | color=rgb(228, 234, 217); stroke=rgb(99, 201, 138)
d-flow | harbor light | path.d-flow.s-signal | color=rgb(17, 24, 32)
d-flow | harbor dark | path.d-flow.s-signal | color=rgb(223, 232, 237); stroke=rgb(99, 201, 138)
d-flow | aubergine light | path.d-flow.s-signal | color=rgb(25, 19, 25)
d-flow | aubergine dark | path.d-flow.s-signal | color=rgb(235, 226, 234); stroke=rgb(99, 201, 138)
d-flow | press light | path.d-flow.s-signal | color=rgb(28, 26, 23)
d-flow | press dark | path.d-flow.s-signal | color=rgb(237, 228, 211); stroke=rgb(99, 201, 138)
d-focus | paper light | rect.d-focus | color=rgb(26, 26, 24); fill=color(srgb 0.873882 0.904627 0.89302); stroke=rgb(21, 88, 92); font-family=Inter, -apple-system, "Segoe UI Variable Text", "Segoe UI", Roboto, "Helvetica Neue", Arial, sans-serif; font-size=19px; font-weight=400; line-height=32.68px; text-align=center; display=inline; min-height=0px
d-focus | paper dark | rect.d-focus | color=rgb(234, 230, 218); fill=color(srgb 0.130471 0.17651 0.155686); stroke=rgb(102, 199, 205)
d-focus | slate light | rect.d-focus | color=rgb(20, 23, 28); fill=color(srgb 0.876627 0.924039 0.935255); stroke=rgb(13, 106, 128)
d-focus | slate dark | rect.d-focus | color=rgb(230, 234, 241); fill=color(srgb 0.121412 0.190627 0.221294); stroke=rgb(111, 220, 240)
d-focus | ink light | rect.d-focus | color=rgb(13, 13, 13); fill=color(srgb 0.900078 0.900078 0.902627); stroke=rgb(59, 59, 64)
d-focus | ink dark | rect.d-focus | color=rgb(245, 245, 245); fill=color(srgb 0.158235 0.161647 0.167098); stroke=rgb(210, 210, 214)
d-focus | sage light | rect.d-focus | color=rgb(22, 26, 19); fill=color(srgb 0.920078 0.90549 0.847294); stroke=rgb(125, 83, 9)
d-focus | sage dark | rect.d-focus | color=rgb(228, 234, 217); fill=color(srgb 0.176627 0.170235 0.109843); stroke=rgb(226, 180, 95)
d-focus | harbor light | rect.d-focus | color=rgb(17, 24, 32); fill=color(srgb 0.942 0.891725 0.88698); stroke=rgb(168, 56, 40)
d-focus | harbor dark | rect.d-focus | color=rgb(223, 232, 237); fill=color(srgb 0.171647 0.151529 0.157373); stroke=rgb(243, 150, 128)
d-focus | aubergine light | rect.d-focus | color=rgb(25, 19, 25); fill=color(srgb 0.919765 0.898157 0.871333); stroke=rgb(111, 82, 16)
d-focus | aubergine dark | rect.d-focus | color=rgb(235, 226, 234); fill=color(srgb 0.189255 0.149765 0.12349); stroke=rgb(224, 180, 95)
