x,y,group
-0.508393,-0.776377,ring
0.873646,0.474477,ring
-0.983855,-0.126641,ring
-0.553604,0.882596,ring
-0.744467,-0.656393,ring
0.358848,-0.928467,ring
0.559945,-0.814605,ring
0.958672,0.374239,ring
-0.948813,-0.495106,ring
0.986236,-0.193363,ring
0.268393,0.921401,ring
-1.048107,-0.084765,ring
-1.015354,-0.136735,ring
0.593263,0.869286,ring
-0.809825,-0.533495,ring
-0.827674,-0.503111,ring
0.541128,-0.840031,ring
0.145325,-0.987115,ring
0.633044,-0.756095,ring
0.246668,-1.012238,ring
-0.216337,0.905597,ring
0.046319,-0.932643,ring
0.554771,0.805846,ring
-0.723879,0.785546,ring
-0.6457,-0.671408,ring
0.334661,0.995849,ring
-0.590718,0.793633,ring
-0.660454,-0.658827,ring
-0.901062,0.329407,ring
-0.962906,0.079723,ring
-0.459298,-0.851324,ring
-0.777876,-0.709599,ring
0.881766,0.501539,ring
0.522883,0.939259,ring
-0.631818,-0.741542,ring
-0.309556,0.975125,ring
-0.946097,0.296742,ring
-0.768738,0.642105,ring
0.962583,-0.44542,ring
0.891582,-0.215557,ring
-0.711441,0.690946,ring
0.938264,-0.424799,ring
-0.722557,-0.58521,ring
1.004902,0.236074,ring
0.891806,-0.56449,ring
-0.074296,0.92951,ring
0.78002,0.52994,ring
-1.031289,0.25829,ring
0.693613,-0.615134,ring
-0.880791,0.358731,ring
-0.89275,-0.377036,ring
-0.59277,-0.833915,ring
-0.570965,-0.677656,ring
0.950848,0.316615,ring
-0.452692,-0.950441,ring
-0.804653,0.526935,ring
-0.877755,0.423422,ring
0.721082,0.819994,ring
1.029255,-0.106908,ring
-0.144505,0.869151,ring
-0.246164,1.0922,ring
-0.94383,0.264415,ring
-0.95998,0.546982,ring
0.194589,-1.040841,ring
-1.013863,0.097269,ring
0.475059,-0.813162,ring
-0.083326,-0.9554,ring
-1.033238,-0.169375,ring
1.000304,0.019018,ring
0.031736,1.033828,ring
-0.97144,0.261735,ring
-0.774005,0.746,ring
0.855923,0.391789,ring
-0.689851,0.750989,ring
-0.341821,-1.021713,ring
0.446991,-0.850338,ring
1.029162,0.131668,ring
0.701828,-0.748283,ring
-0.652411,0.828064,ring
-0.254194,0.936651,ring
-0.773691,0.733739,ring
0.887009,-0.199553,ring
-0.99181,0.272152,ring
0.97153,-0.111862,ring
0.807371,0.628984,ring
0.192869,-0.983057,ring
-0.107504,1.119702,ring
0.902802,-0.326404,ring
-0.388145,0.7903,ring
0.897846,0.544889,ring
-0.136361,-1.078814,ring
1.038641,-0.169952,ring
-0.864175,0.453867,ring
-0.80255,0.573572,ring
-0.964572,0.369755,ring
-0.930928,0.484758,ring
1.019117,0.154393,ring
-0.902027,0.294755,ring
0.952041,-0.08197,ring
0.43806,-0.790881,ring
0.927229,-0.500992,ring
-0.617202,-0.763364,ring
0.938198,0.266857,ring
0.746,0.652516,ring
-1.006989,-0.07316,ring
1.025923,0.026094,ring
-1.035576,0.121742,ring
1.02923,-0.136602,ring
-0.669787,0.766072,ring
-0.946522,-0.352601,ring
-1.033132,-0.109854,ring
-0.231913,0.882667,ring
-0.635132,-0.853775,ring
0.647687,-0.783005,ring
-0.030053,0.979168,ring
0.998129,0.410779,ring
-0.992383,0.207515,ring
0.890625,0.424207,ring
-0.975515,-0.166755,ring
-0.838104,-0.642954,ring
-0.89043,0.392583,ring
-0.802346,-0.574201,ring
-0.003348,0.951678,ring
-0.763693,-0.49767,ring
0.778677,0.564755,ring
-1.035078,0.17188,ring
0.755154,-0.669275,ring
0.969619,-0.437942,ring
-0.240737,-0.949721,ring
0.510658,0.850923,ring
-1.027181,-0.184999,ring
-0.831831,-0.533688,ring
-0.886192,0.515213,ring
0.859849,0.568935,ring
-0.467824,0.933599,ring
-0.655185,-0.682246,ring
-0.689624,0.683444,ring
-0.792391,-0.549541,ring
0.891105,0.503769,ring
0.305309,-0.959472,ring
-0.288054,0.910982,ring
0.778224,0.61343,ring
0.50129,0.877148,ring
-0.140729,-1.016996,ring
0.874695,-0.530635,ring
-1.088407,0.074638,ring
-0.649023,0.785771,ring
0.916826,-0.130873,ring
-0.648853,0.779133,ring
0.457324,0.977243,ring
-0.531503,-0.734919,ring
0.409303,-0.838855,ring
-0.896136,0.572064,ring
0.812684,-0.546042,ring
-0.974155,-0.350831,ring
0.83419,-0.499214,ring
-0.707191,0.721511,ring
0.366603,0.918913,ring
-0.473212,-0.870299,ring
-1.028018,0.007873,ring
-0.905379,0.355735,ring
-0.640014,-0.824924,ring
-0.923402,0.329291,ring
0.685737,-0.701849,ring
-0.911563,-0.433315,ring
-0.97171,0.370145,ring
0.829453,0.678581,ring
-0.311058,-0.946659,ring
0.921214,-0.48853,ring
0.459954,-0.86104,ring
0.547045,0.854401,ring
-0.990543,-0.080315,ring
0.915251,-0.438044,ring
-0.495203,-0.824724,ring
0.437114,0.885951,ring
-0.376958,0.912105,ring
-0.982195,0.279258,ring
-0.697395,0.718004,ring
-0.915013,-0.409964,ring
-0.929546,0.245254,ring
0.53472,0.863155,ring
0.020119,-1.046294,ring
0.643132,0.806335,ring
-0.759665,-0.697201,ring
-0.701893,-0.725524,ring
-0.024488,-0.996932,ring
0.638137,-0.764053,ring
-0.241944,1.000335,ring
0.993618,0.113888,ring
-0.895902,-0.491085,ring
-0.926167,0.148315,ring
-0.835373,-0.409486,ring
-0.131827,1.041333,ring
0.938068,-0.32959,ring
-0.001239,-1.039327,ring
0.939797,0.226079,ring
-0.868358,0.539199,ring
-0.696048,-0.869039,ring
-0.391294,0.919464,ring
0.303001,0.895533,ring
-0.948036,-0.302536,ring
0.643373,-0.651761,ring
-0.583467,-0.80856,ring
0.624589,-0.786647,ring
-0.6819,-0.820023,ring
-0.68538,-0.795332,ring
0.69183,-0.679723,ring
0.784289,-0.607798,ring
0.496224,-0.821605,ring
-1.093459,-0.133497,ring
-0.787946,0.691351,ring
0.775258,-0.698737,ring
-0.744475,-0.674004,ring
-0.346602,0.933241,ring
-0.219025,-0.988406,ring
0.808001,-0.581014,ring
-0.881191,0.429825,ring
-0.12062,0.929935,ring
0.20465,-0.981218,ring
0.898715,0.308604,ring
0.298154,0.935111,ring
-0.672999,0.740202,ring
-0.63793,-0.673834,ring
0.09312,-0.913157,ring
0.345227,-0.883762,ring
-0.918249,-0.313252,ring
-0.294884,0.904142,ring
-1.025074,-0.266601,ring
1.033949,-0.069119,ring
-0.780801,-0.668781,ring
0.859929,-0.560435,ring
0.303735,0.92824,ring
0.799696,0.635658,ring
0.520877,-0.79384,ring
-0.223542,-0.999157,ring
0.530651,-0.803524,ring
-0.968505,-0.216572,ring
-0.66177,0.648965,ring
-0.649851,-0.74033,ring
-0.663599,-0.694859,ring
0.683351,0.738368,ring
0.887185,-0.518283,ring
-0.79484,0.496657,ring
0.298084,-0.962999,ring
0.624836,-0.736964,ring
0.134573,-0.980483,ring
-0.813529,-0.493703,ring
-0.184446,0.945476,ring
-1.053989,-0.066146,ring
0.305338,0.98344,ring
-0.891448,0.403344,ring
0.28868,-0.971189,ring
0.894779,0.078088,ring
0.87993,0.393647,ring
0.221321,-0.990095,ring
-0.480168,-0.76704,ring
0.911395,0.156507,ring
-0.761275,0.620486,ring
0.667347,0.733104,ring
-1.021678,0.014422,ring
-0.778824,-0.702522,ring
-1.024286,-0.074121,ring
0.838993,-0.595794,ring
0.971289,-0.345821,ring
-0.39033,1.004534,ring
0.613982,0.778341,ring
0.95407,0.312441,ring
0.61486,0.714488,ring
0.642323,-0.767149,ring
0.09752,0.930051,ring
-0.085739,-0.96047,ring
-0.706617,0.540529,ring
0.964541,0.145255,ring
-0.877249,0.376874,ring
0.788683,0.614056,ring
-0.67534,0.739752,ring
0.790104,-0.56037,ring
0.964428,0.259858,ring
-0.610903,-0.897225,ring
0.391623,-1.00817,ring
1.016103,-0.182802,ring
0.831372,0.261553,ring
-0.834647,-0.540026,ring
-0.412476,-0.90981,ring
-0.463555,0.843713,ring
0.727938,0.718743,ring
0.567097,-0.857114,ring
-0.987672,-0.1098,ring
0.837169,-0.39931,ring
0.83542,0.536192,ring
0.760816,0.563984,ring
-0.438593,-0.872704,ring
0.948619,-0.341899,ring
1.028744,-0.169833,ring
0.978627,-0.230432,ring
0.401757,-0.970133,ring
0.078326,-1.019128,ring
-0.711317,-0.651385,ring
0.189869,1.003632,ring
0.841286,0.504699,ring
-0.255073,-0.934524,ring
-0.327203,0.95983,ring
0.984959,0.345836,ring
-0.705591,0.676451,ring
0.198765,0.863027,ring
0.426228,-0.875514,ring
-0.582956,0.83535,ring
0.564312,0.773984,ring
0.819435,-0.611659,ring
-0.532999,0.818707,ring
0.206845,-0.97956,ring
0.094333,-1.031254,ring
0.038976,0.977583,ring
0.085912,-0.984218,ring
-0.623579,-0.722601,ring
-0.920582,0.434278,ring
0.037248,-0.982284,ring
-0.55661,-0.811877,ring
-0.510538,0.844718,ring
-0.954,0.15388,ring
-0.394506,0.901912,ring
-0.872187,0.461916,ring
-0.003267,1.04078,ring
-0.812338,-0.590628,ring
1.061169,0.156892,ring
-1.026356,0.04859,ring
0.345698,1.038232,ring
0.68729,0.737683,ring
0.439962,-0.916949,ring
-0.295009,1.00196,ring
0.437003,-0.742362,ring
-0.483832,0.862805,ring
0.702597,0.692011,ring
1.077989,-0.159209,ring
-1.05732,-0.109849,ring
-0.925028,-0.22551,ring
1.029467,0.00618,ring
0.987504,-0.313357,ring
-0.033844,0.96769,ring
-0.960408,-0.100999,ring
0.152597,-0.948563,ring
-0.240795,0.952389,ring
-0.727257,0.648635,ring
-0.279424,-1.030747,ring
-0.656895,0.64145,ring
0.918619,0.314426,ring
-0.972537,-0.05829,ring
1.025963,0.36217,ring
-0.819192,-0.583842,ring
-1.020185,0.314275,ring
-0.603256,0.770439,ring
-0.256302,-0.972057,ring
-0.637561,0.77044,ring
1.030959,0.227045,ring
0.104485,1.016424,ring
0.484757,0.877813,ring
0.927441,0.284936,ring
0.867869,-0.677716,ring
-0.276599,0.963061,ring
-0.972182,0.422868,ring
0.941051,0.402989,ring
0.160333,1.003589,ring
-0.035161,0.943015,ring
0.687059,0.800278,ring
0.227952,1.019888,ring
-0.575679,0.750541,ring
-0.878278,0.457928,ring
1.039254,-0.197697,ring
0.227461,1.025941,ring
-0.286639,-0.939816,ring
0.961999,0.292086,ring
0.508431,0.86358,ring
-0.312502,0.91418,ring
0.193095,-0.952811,ring
0.608623,-0.823524,ring
0.805942,0.631841,ring
0.148712,-0.978274,ring
0.710027,0.758551,ring
-0.8553,-0.598886,ring
0.993737,0.038863,ring
-0.058489,1.021406,ring
-1.02591,-0.072167,ring
-0.721178,-0.594141,ring
-0.806077,-0.447483,ring
0.648902,-0.726865,ring
-0.976536,-0.217317,ring
0.189321,0.959113,ring
0.050988,1.025996,ring
0.638489,0.878106,ring
0.729986,0.606905,ring
0.162271,-0.986489,ring
0.388548,0.925923,ring
0.278616,-0.918011,ring
0.681898,-0.647214,ring
-0.727492,0.648888,ring
0.709413,0.683688,ring
0.07998,0.96198,ring
0.855041,0.585284,ring
0.63887,0.742191,ring
-0.557018,-0.83746,ring
-0.930553,0.427768,ring
0.065419,0.990326,ring
0.159068,-0.997113,ring
0.652136,0.805752,ring
1.018771,0.38743,ring
-1.044355,0.029855,ring
-0.95177,-0.195852,ring
-0.751804,0.705084,ring
-0.794271,-0.659281,ring
0.123587,-0.955625,ring
-0.426102,-0.968655,ring
0.386853,0.977987,ring
-0.711297,0.802875,ring
-0.515834,-0.938407,ring
0.154382,-1.054692,ring
-0.867002,-0.461053,ring
-0.072846,1.040861,ring
0.246516,-0.89405,ring
-0.636106,-0.830664,ring
-1.041123,0.112796,ring
-0.890006,0.226967,ring
-0.439298,-0.914849,ring
-0.335901,-0.933482,ring
0.79574,0.58561,ring
0.236058,-1.047376,ring
1.010083,0.257592,ring
-0.14536,1.020878,ring
-0.795869,0.649415,ring
-0.642564,0.805734,ring
0.604062,0.759561,ring
0.86913,-0.464308,ring
0.899454,0.569642,ring
0.239662,1.000035,ring
0.958417,0.14503,ring
0.091094,0.997653,ring
-0.918114,0.359514,ring
0.415997,-0.927075,ring
-0.540596,0.89163,ring
1.044359,0.141518,ring
1.010915,0.227909,ring
0.835708,-0.427665,ring
0.608056,0.804163,ring
-0.899121,0.537949,ring
-0.348965,0.981397,ring
-0.88383,-0.35935,ring
0.700848,-0.686599,ring
1.002247,0.303491,ring
-0.911647,0.280036,ring
0.956126,-0.032723,ring
0.737428,-0.776029,ring
1.060292,0.216004,ring
-0.745348,0.607186,ring
0.923541,-0.48883,ring
-1.016139,-0.232469,ring
-1.019455,0.35689,ring
0.506009,0.815538,ring
0.086732,-0.968659,ring
0.966451,-0.006931,ring
-0.683798,-0.748161,ring
0.129973,-1.023921,ring
-0.994589,-0.300902,ring
-1.095771,-0.141331,ring
0.226482,-1.030538,ring
0.935874,0.041671,ring
0.55728,-0.853119,ring
-0.541731,0.769585,ring
0.449317,0.9753,ring
0.857922,0.5677,ring
1.037543,-0.294209,ring
0.426562,-0.965813,ring
0.71165,0.705732,ring
1.044238,0.109067,ring
0.146476,0.962638,ring
0.969144,0.255381,ring
0.088891,1.002093,ring
0.543841,0.8985,ring
-0.823197,0.516753,ring
-1.009581,0.027134,ring
-0.967122,0.283644,ring
0.118763,-0.957895,ring
0.942016,0.246992,ring
-0.85152,-0.438585,ring
0.95068,-0.172585,ring
-0.887992,-0.361428,ring
0.942721,0.286164,ring
-0.710603,0.681012,ring
0.758902,0.578225,ring
0.508731,-0.910509,ring
-0.975303,-0.458493,ring
0.79506,-0.557817,ring
0.10383,1.001901,ring
0.976096,0.084908,ring
0.972155,-0.017751,ring
0.588198,-0.828069,ring
0.945275,-0.120519,ring
0.029021,-1.043561,ring
-0.930601,0.397202,ring
-0.636109,-0.65252,ring
0.759859,0.503834,ring
-0.405238,0.980162,ring
0.013489,1.009656,ring
0.733923,-0.678202,ring
0.40072,0.875461,ring
-0.773922,0.59509,ring
-0.941717,0.348406,ring
-0.964573,-0.151322,ring
-0.822366,-0.522125,ring
-0.969284,-0.501065,ring
-0.859899,0.576413,ring
0.587434,-0.713472,ring
-0.687566,-0.601845,ring
0.915189,-0.090054,ring
-0.967299,0.149897,ring
0.939388,-0.044447,ring
0.253316,-0.948388,ring
0.955949,0.29057,ring
-0.580062,0.852348,ring
0.752588,-0.799357,ring
-0.825827,0.638371,ring
0.554727,0.777378,ring
-0.846679,0.56643,ring
0.206791,-1.038636,ring
0.084149,1.01886,ring
0.750524,0.742776,ring
0.949859,0.336396,ring
0.296535,-0.9154,ring
-0.360454,-1.019477,ring
-0.959155,0.152694,ring
0.094215,-1.000603,ring
-0.046325,0.988495,ring
-0.54354,-0.733934,ring
0.485033,0.929486,ring
0.936218,0.353909,ring
0.501711,-0.94513,ring
-0.902046,-0.488007,ring
0.471282,0.860355,ring
-0.828516,0.3293,ring
1.019284,0.313322,ring
-0.958833,-0.246386,ring
0.982668,0.27664,ring
-0.903071,0.55831,ring
0.568115,0.747708,ring
0.799157,-0.581549,ring
-0.454199,-0.862008,ring
0.049228,1.004771,ring
-0.531592,0.727993,ring
-1.033624,0.07636,ring
0.576338,-0.781757,ring
-0.810016,-0.647955,ring
-0.971417,0.352951,ring
-0.83239,0.536975,ring
0.265564,0.930314,ring
-0.795122,0.663589,ring
-0.467449,-0.762713,ring
-0.815107,-0.654339,ring
-0.029272,-0.93209,ring
-0.358479,-0.954951,ring
-0.930934,-0.214223,ring
-0.929347,0.308118,ring
0.781961,-0.72416,ring
0.872133,0.486246,ring
0.934444,0.581007,ring
-0.116151,1.070855,ring
-0.078534,0.96353,ring
1.005825,-0.191384,ring
0.764983,-0.588269,ring
-0.066457,0.990671,ring
0.198624,-0.944128,ring
-0.918138,0.470173,ring
0.516874,-0.837504,ring
-0.947243,-0.272117,ring
0.692068,0.622019,ring
-0.844112,-0.451274,ring
0.400846,0.880391,ring
1.020737,0.211025,ring
-0.00965,1.010268,ring
0.633755,-0.838574,ring
0.866132,-0.530882,ring
-0.795117,0.47246,ring
0.641903,0.801352,ring
0.688658,0.588451,ring
0.216001,1.014295,ring
-0.618976,0.801653,ring
0.515565,0.825203,ring
-0.694129,-0.658708,ring
-0.227848,0.9792,ring
-0.972964,0.105318,ring
-0.980611,-0.297878,ring
-1.003069,-0.080035,ring
-0.876562,-0.095878,ring
-0.4621,-0.87282,ring
-0.681954,0.80112,ring
0.989255,-0.105347,ring
-0.913397,0.533166,ring
-0.512011,-0.830415,ring
-1.019766,-0.153263,ring
0.741237,0.607108,ring
0.943257,0.390983,ring
-0.091303,-0.92584,ring
-0.988041,0.094896,ring
-0.968474,0.309477,ring
-0.720514,0.676408,ring
0.147109,-0.968517,ring
0.378705,-0.89485,ring
0.057077,1.090426,ring
-0.382154,-0.858143,ring
0.323254,-0.887733,ring
-0.64164,0.726563,ring
0.32764,1.011403,ring
0.089637,-1.016393,ring
0.78121,0.607739,ring
0.80022,0.494696,ring
0.328925,0.92959,ring
-0.782279,0.63882,ring
0.824939,-0.510295,ring
-1.078639,0.04768,ring
-0.731337,0.66441,ring
0.702384,0.678861,ring
0.981226,-0.257046,ring
-0.743686,0.67415,ring
0.62949,0.775013,ring
0.760738,-0.504749,ring
-0.623421,-0.788403,ring
-0.46148,-0.846211,ring
0.683139,-0.717171,ring
-0.841148,-0.620124,ring
-0.110738,-1.049407,ring
-1.080825,0.01788,ring
0.475412,0.897144,ring
0.836572,-0.659102,ring
-0.764315,0.666646,ring
-0.080426,-1.033945,ring
0.353821,-0.850408,ring
-0.054188,1.013929,ring
0.98891,-0.020647,ring
-0.265678,0.931326,ring
0.512003,-0.93858,ring
-0.391776,-0.903071,ring
-0.488364,-0.852672,ring
0.951412,0.254045,ring
0.794918,-0.574945,ring
-0.894911,-0.193907,ring
-1.022261,0.221706,ring
-0.708414,0.719013,ring
0.664167,-0.877558,ring
0.034327,-1.031791,ring
-0.70981,-0.764092,ring
-0.614675,-0.812787,ring
0.128726,0.963451,ring
0.987614,0.175889,ring
0.197708,1.009184,ring
-0.159761,1.056212,ring
0.92281,0.302823,ring
-0.89368,-0.471811,ring
-0.038386,-1.030755,ring
-0.013058,-0.963509,ring
-0.886459,-0.260552,ring
-0.93149,0.313725,ring
0.811085,-0.621954,ring
-0.870956,0.409433,ring
0.819441,0.434343,ring
0.552877,0.735656,ring
0.148767,1.004714,ring
-0.995901,-0.04327,ring
-0.050809,-0.913817,ring
0.236896,-0.920539,ring
-0.1731,0.960517,ring
-0.581902,0.720049,ring
0.169381,1.000473,ring
-0.734846,0.665705,ring
0.59821,0.826131,ring
-1.007989,0.040849,ring
-0.288051,-0.845345,ring
0.781023,-0.629888,ring
0.818347,-0.560029,ring
0.933272,0.004925,ring
0.830724,0.595134,ring
-0.214899,1.035489,ring
0.955891,-0.408009,ring
0.539083,-0.737553,ring
-0.033336,1.031728,ring
0.189808,1.023167,ring
-0.202283,-0.940959,ring
0.814499,0.581619,ring
0.583368,-0.900068,ring
0.861047,-0.482652,ring
-0.974513,-0.307646,ring
0.034213,-1.017854,ring
0.971206,0.426896,ring
0.470868,-0.825085,ring
-0.665647,0.711407,ring
0.145904,1.027314,ring
-1.038123,0.009648,ring
-0.879898,-0.459803,ring
0.881047,-0.481258,ring
0.063307,-1.080266,ring
0.883809,-0.145371,ring
0.918564,0.326007,ring
0.945567,0.230724,ring
0.353549,0.906893,ring
-0.375615,-0.988931,ring
-0.716401,-0.731465,ring
-0.678649,0.692359,ring
-0.136566,0.922516,ring
-0.931609,-0.328495,ring
0.894939,-0.421732,ring
0.569321,0.801557,ring
0.048473,0.992358,ring
1.051496,0.075385,ring
-0.947283,-0.241978,ring
0.975981,-0.34595,ring
0.049988,1.040304,ring
-0.702229,0.672361,ring
0.805622,-0.466918,ring
-0.832831,0.581519,ring
1.007337,0.419004,ring
-0.940672,0.142904,ring
-0.517046,0.803005,ring
-0.96451,-0.200863,ring
0.608585,0.812661,ring
0.320857,-0.946937,ring
0.53747,0.832582,ring
0.961271,0.037591,ring
-0.048869,-0.994531,ring
1.00692,0.006775,ring
0.981165,0.1666,ring
-0.446288,-0.913741,ring
0.293012,-0.994569,ring
1.049976,0.15173,ring
-0.978418,0.063947,ring
-0.543516,0.907038,ring
-0.178495,1.066567,ring
-0.842869,-0.478049,ring
0.736569,0.581565,ring
-0.943786,-0.229177,ring
0.731123,-0.64898,ring
0.391496,0.923021,ring
-0.199662,0.984793,ring
-0.795343,-0.56821,ring
0.745401,-0.682149,ring
0.87269,0.59719,ring
-0.72737,-0.592768,ring
-0.972878,-0.067082,ring
-0.811093,0.608835,ring
-0.937215,0.293889,ring
0.981452,0.084962,ring
0.888344,0.573131,ring
-0.055319,1.064565,ring
-0.367439,-0.935087,ring
-0.680744,-0.711099,ring
-0.632442,0.708151,ring
-0.886791,-0.516784,ring
-1.013851,-0.270506,ring
-0.860897,-0.580329,ring
0.871094,0.546664,ring
0.421361,-0.757219,ring
-0.394579,-0.989378,ring
-0.624597,-0.756597,ring
1.032089,-0.236583,ring
-0.015253,-1.049793,ring
0.412749,-0.855592,ring
-0.950155,0.180228,ring
-0.919073,-0.404971,ring
0.92515,-0.259715,ring
-0.328421,0.880965,ring
-0.566729,0.812531,ring
0.823833,0.625072,ring
0.529682,0.829598,ring
-0.946317,0.188184,ring
0.188161,0.9383,ring
0.0105,-1.044701,ring
-0.01819,-1.043365,ring
0.203978,1.011897,ring
0.629541,0.780533,ring
-0.815149,0.620026,ring
-0.957684,0.052616,ring
0.394738,-0.869794,ring
0.877887,-0.417319,ring
-0.750716,-0.630626,ring
-0.885179,0.391709,ring
0.70038,0.665844,ring
-0.661963,0.707482,ring
0.75451,0.657817,ring
-0.934338,0.093101,ring
0.787392,-0.651807,ring
-0.945431,0.288807,ring
0.925988,0.512054,ring
-1.042213,-0.259467,ring
0.349798,0.96913,ring
0.887781,0.441657,ring
0.901027,-0.184748,ring
-0.399303,-0.902929,ring
0.669906,0.802143,ring
-1.013447,0.059849,ring
-0.788042,-0.66382,ring
-0.477182,-0.891085,ring
-0.949482,-0.126057,ring
0.703602,0.744713,ring
-0.064315,-0.968668,ring
0.742134,-0.628657,ring
-0.454732,0.949542,ring
0.821489,0.378501,ring
0.676456,-0.826352,ring
-0.695739,0.648048,ring
-0.339585,-0.9398,ring
0.510908,-0.830692,ring
-0.937776,0.469309,ring
0.216064,-0.997578,ring
0.510676,0.866488,ring
0.450532,-0.993432,ring
0.923253,-0.237311,ring
-0.271281,-0.928891,ring
0.851584,-0.411195,ring
-1.063512,-0.13749,ring
0.428925,0.927865,ring
0.198077,0.965988,ring
-0.999206,-0.118208,ring
-0.302227,0.946526,ring
0.766019,-0.604202,ring
0.574616,-0.813002,ring
0.284755,0.99919,ring
-0.218035,0.963539,ring
0.065484,-0.918706,ring
-0.655956,0.768136,ring
-0.783081,0.559982,ring
0.080644,-0.979913,ring
-0.991554,-0.179489,ring
-0.492428,0.815714,ring
-0.588615,-0.847614,ring
0.014916,-1.028622,ring
-0.578317,-0.801846,ring
-0.677873,-0.647381,ring
-0.242836,0.966982,ring
-0.496043,0.841608,ring
1.020543,-0.111345,ring
-0.429791,-0.907182,ring
-0.792348,0.448455,ring
0.174251,0.949211,ring
-0.877544,0.230636,ring
-0.406056,0.987432,ring
-0.560026,-0.736557,ring
-0.883794,-0.44435,ring
-0.927678,0.007843,ring
-0.069077,-0.943627,ring
-1.015017,0.198738,ring
-0.514588,0.861739,ring
0.560605,0.861648,ring
-0.899732,0.437247,ring
0.148839,1.010404,ring
-0.019059,-1.068802,ring
0.466352,-0.80455,ring
-0.85289,-0.592782,ring
0.991039,0.029874,ring
0.060956,-0.984893,ring
0.97972,0.106493,ring
-0.893069,-0.337073,ring
-0.62305,-0.874858,ring
-0.443444,-0.847779,ring
-0.634576,0.833641,ring
-0.915081,0.309998,ring
0.961116,-0.347575,ring
-0.529622,-0.869775,ring
-0.973919,-0.308615,ring
0.965384,-0.050872,ring
-0.175926,0.975005,ring
-0.832029,0.506698,ring
-0.292342,-0.989591,ring
0.713018,-0.792795,ring
-0.772486,0.604999,ring
0.948777,0.247295,ring
0.13735,-0.926183,ring
0.949495,0.405013,ring
0.616161,-0.69345,ring
-0.210018,0.974203,ring
1.000582,0.380384,ring
0.020424,-1.035828,ring
-0.461887,-0.874539,ring
-0.552959,-0.884853,ring
-0.085634,0.991138,ring
-0.666315,-0.690877,ring
0.993659,0.008541,ring
0.510952,-0.831664,ring
0.357677,0.919017,ring
-0.10569,-1.015735,ring
0.309755,-0.904254,ring
0.016084,-1.046621,ring
-0.09388,0.989381,ring
0.594985,-0.618197,ring
-0.024205,1.041245,ring
-0.058077,0.955389,ring
-0.39708,0.941615,ring
-0.652579,-0.767225,ring
0.062555,1.022085,ring
0.257358,1.002327,ring
0.462375,-0.778344,ring
0.35017,0.859085,ring
0.80023,0.665772,ring
