reading_id,vibration_x,vibration_y,acoustic_db,current_amp,humidity_pct,dust_index,temp_c,pressure_kpa,machine
313,-0.6257,-1.3955,-0.6215,-0.1588,-0.5625,0.2308,43.41,318.24,A
314,4.202,5.1687,3.4258,3.428,-0.0799,0.5826,51.71,392.45,C
315,6.3264,7.1226,-3.3781,-2.1154,1.2676,1.7707,43.18,360.7,A
316,2.9705,3.1667,-1.8497,-2.2686,-0.5026,-0.7009,41.71,325.95,C
317,3.0372,2.7976,1.5511,0.9297,3.0626,3.5003,50.09,343.12,C
318,14.0505,15.0584,5.4838,4.9679,1.4298,2.3004,62.13,456.08,D
319,3.8834,1.8376,0.9507,0.8633,2.0608,2.1312,46.72,334.3,D
320,14.4975,13.5307,4.1858,3.6979,1.4497,1.7493,56.68,445.18,D
321,9.6961,9.2378,3.9235,2.1966,2.4874,0.854,53.61,399.44,B
322,2.061,2.9597,-1.6402,-0.6768,-2.0529,-1.8396,42.86,303.82,B
323,-8.8734,-8.0175,-1.7356,-1.1113,0.1705,0.1698,34.65,255.15,B
324,-9.285,-8.9932,-1.4188,-0.2314,1.1943,-0.3799,30.15,261.25,C
325,-15.0283,-15.2616,-4.0511,-2.6468,-0.5154,-0.8372,23.37,194.54,D
326,5.8275,5.1435,1.2683,0.9258,0.4026,0.2261,48.38,342.98,B
327,9.9623,9.1212,4.8481,4.651,2.1095,2.4865,57.91,437.55,A
328,12.7805,13.5054,0.7146,0.1892,0.739,3.5882,55.92,386.36,D
329,13.1558,13.0996,5.6787,3.8216,0.4265,0.9042,56.39,419.49,C
330,-0.3685,0.2066,-1.4614,-1.4617,0.0951,0.1801,42.4,311.26,B
331,-4.8223,-4.1758,3.5945,2.5476,1.4722,0.2972,41.54,333.05,A
332,-3.3571,-2.4052,0.9803,1.1029,0.4154,-0.2812,39.13,317.67,B
333,5.3927,4.5339,-1.7037,-1.4139,-0.5383,-0.9608,43.52,326.04,B
334,4.8282,5.1677,-0.9057,-0.3034,-0.4168,0.3252,42.55,333.94,A
335,5.8787,4.6382,4.188,2.6247,-0.1037,-0.1308,49.85,364.94,A
336,0.658,0.8233,-0.3058,-0.9179,-0.1049,0.4141,42.11,318.83,B
337,-6.7137,-5.8437,-3.5341,-2.5732,1.0915,0.0838,34.38,206.2,D
338,4.6215,3.0611,-1.7957,-2.4032,-1.3834,-1.5747,40.07,281.05,C
339,5.5202,5.9823,0.6335,0.0485,0.9484,1.657,49.49,381.82,A
340,-3.7608,-3.5174,-2.4107,-2.9,-3.0513,-3.4612,37.02,242.04,B
341,-0.0585,-0.4664,-2.8373,-2.894,-1.5431,-2.4739,36.3,286.35,A
342,-4.2348,-3.2472,-0.603,-1.1074,1.7337,0.5091,36.95,293.8,D
343,2.9424,4.3931,0.2606,-0.8942,-2.5229,-2.9038,44.21,322.24,B
344,1.5202,1.4252,-0.429,-0.4807,-2.0109,-2.152,38.13,297.89,C
345,-2.0875,-2.4891,2.6681,2.785,-1.2866,-1.6028,39.94,343.91,B
346,3.9626,3.8163,1.369,1.327,1.2601,2.994,49.94,338.13,A
347,1.6232,0.8697,2.9967,2.8049,0.3788,0.98,45.51,333.4,D
348,2.802,1.7773,3.0388,2.2412,-0.6845,-1.1854,46.7,355.36,A
349,-6.4745,-5.614,4.9657,4.6249,2.7528,1.6539,42.66,325.69,D
350,-3.2441,-3.6579,-2.4945,-3.2071,-3.2627,-3.3609,30.88,238.54,D
351,5.5112,5.0584,0.4612,-0.3173,1.6627,-0.0336,49.04,363.96,A
352,0.3596,-0.0659,-0.5566,-0.854,-1.8889,-0.0996,43.08,321.93,B
353,-5.7118,-6.1857,-6.5114,-8.0255,-2.9203,-2.512,25.42,151.64,A
354,-2.6629,-4.3659,-2.4474,-2.7729,-0.6397,-0.1763,35.07,266.8,D
355,7.2313,7.3528,0.8131,2.2645,0.8021,0.6725,50.18,343.11,D
356,-3.8397,-4.3209,0.2256,2.0484,-0.0447,-0.6216,41.29,325.31,B
357,-3.7636,-4.293,-1.0736,-0.6475,1.5241,0.5582,36.15,265.12,D
358,-0.0339,-1.2359,-1.642,-0.4641,0.9,0.6577,38.62,285.08,D
359,-10.1009,-9.7779,0.2957,0.7562,2.2323,0.4868,34.72,248.92,B
360,-1.5568,-0.8778,5.8367,4.9916,1.438,2.1372,46.65,363.14,B
361,-10.3408,-9.6224,-7.2415,-6.4571,-3.7698,-4.5036,23.67,142.16,C
362,0.2706,1.1388,4.677,4.8431,0.5937,-0.0678,48.08,366.61,C
363,4.7665,4.6759,-4.0767,-3.6156,0.6137,0.9288,44.37,303.47,A
364,-10.0347,-8.6276,-5.4178,-4.7788,0.0525,-0.5718,30.07,178.9,D
365,5.1782,4.8641,4.5673,3.4562,1.9122,2.3366,52.6,381.38,A
366,-0.8884,-1.5335,-0.1832,0.2863,0.308,0.7213,44.98,315.47,C
367,-0.2982,-0.3262,-0.9788,-0.6806,1.9335,2.3689,42.33,313.63,D
368,3.3735,4.0132,-0.2734,0.3885,-1.7302,-1.1777,44.5,336.81,D
369,-0.1763,-1.2847,0.947,0.7964,-1.4078,-1.2492,39.52,315.41,A
370,1.207,2.383,4.5558,3.9821,0.9026,0.9582,48.5,356.46,C
371,3.7599,2.6472,4.2812,4.6171,0.8624,1.5376,50.35,367.98,B
372,-2.7687,-1.5855,1.5989,1.3218,-2.3825,-2.0161,39.3,323.31,C
373,-8.3906,-8.129,-0.6684,-0.0209,3.0937,1.9472,37.0,279.52,B
374,-3.0353,-3.5671,4.4105,5.7612,-0.2933,0.8966,46.61,351.8,A
375,-9.0818,-8.402,-3.6533,-3.5774,-1.0784,-2.0146,30.65,234.56,C
376,-3.8164,-3.5861,-1.9668,-1.3735,-1.6411,-1.8685,35.86,257.32,A
377,-11.2985,-9.9127,-0.8791,-0.0996,-0.5978,-0.1482,33.62,239.4,C
378,-0.5625,-1.2044,2.1103,2.2491,-0.1343,0.5676,46.21,336.56,A
379,2.5413,3.1633,6.2776,4.8198,0.1403,1.3061,49.42,371.26,D
380,-5.3295,-4.1092,-3.1799,-2.5073,-0.6967,-1.0833,37.26,267.29,C
381,2.2303,1.8345,-1.0263,-0.9875,0.2192,-1.2645,38.57,302.21,D
382,9.6891,10.2451,-0.064,0.3025,-0.469,0.0902,52.62,374.06,B
383,-1.4393,-1.2485,0.5873,0.788,0.0194,0.458,42.09,310.69,B
384,-8.8959,-10.2734,-1.7617,-0.776,-1.0664,-0.3535,32.12,242.19,B
385,1.5739,2.351,-1.9074,-3.0143,-0.853,-0.6387,41.21,297.41,B
386,-0.0563,-0.4628,-0.8567,-0.7851,-0.0068,1.241,43.89,330.44,D
387,4.4402,4.3673,-0.9796,-1.3614,-0.8927,0.118,44.58,287.37,B
388,-3.0219,-3.3149,3.5312,2.8303,0.457,0.843,43.45,308.64,A
389,2.849,2.823,-0.2251,-1.3261,-0.4056,-0.6087,44.23,307.44,B
390,-3.7715,-1.5928,-0.5006,-0.3489,-2.4894,-3.1063,33.97,260.2,A
391,-8.0641,-7.9439,-4.523,-4.2968,-2.0078,-2.9484,25.68,202.06,D
392,5.2677,3.6343,-0.8095,-0.4125,1.3822,1.2231,48.08,338.67,C
393,-4.6765,-4.2116,-5.3301,-6.0867,-0.9821,-1.1761,34.2,214.2,B
394,4.9244,5.4057,-0.2142,-0.7103,0.322,-0.9498,46.02,336.77,C
395,3.333,3.4517,3.4915,2.7753,0.7079,2.5689,49.25,382.88,C
396,-1.4422,-3.2149,-3.7194,-3.593,0.4418,0.8209,40.57,267.71,A
397,6.777,5.4334,-1.2234,-1.281,0.4935,0.4555,49.49,305.13,D
398,-1.6033,-3.397,-0.0314,-0.4133,1.6152,0.9063,38.56,302.21,A
399,6.7662,6.0261,0.5596,0.6783,-0.9795,-1.1652,50.61,351.26,C
400,-6.0171,-6.4982,-0.1093,-1.0742,-0.7351,-0.3463,36.85,291.64,C
401,7.003,6.7772,1.0073,-0.5245,-2.0981,-1.6498,46.53,344.9,A
402,5.5011,5.5863,2.576,3.8198,-1.5249,-1.2967,51.24,340.91,B
403,2.0728,0.7041,1.8083,2.0553,0.0436,1.0147,46.22,344.5,D
404,-3.0509,-4.3891,0.4897,0.79,-1.52,-2.0168,37.65,261.27,B
405,-11.8251,-12.0775,-0.9175,-0.6537,-2.0958,-1.884,31.26,240.58,C
406,-1.6796,-2.1322,1.1426,2.4782,1.0189,1.0373,40.03,316.03,B
407,13.4302,13.1496,5.6972,4.1542,1.3392,1.4067,57.53,451.9,C
408,-3.7825,-2.1479,1.129,1.4417,2.6539,2.3042,43.6,318.58,B
409,5.8663,5.9854,0.477,-0.8557,-1.6539,-1.6209,46.78,339.67,D
410,-5.2566,-5.8707,-1.2138,-1.6445,1.3265,-0.3021,36.77,269.26,A
411,-2.7068,-1.8255,2.9973,2.2923,-1.3286,-0.5765,43.95,317.09,A
412,6.717,7.2708,2.6579,1.1552,0.6022,0.6507,49.06,342.81,D
413,12.6009,13.4946,4.4937,2.8464,1.6077,2.0639,62.14,430.37,B
414,1.7483,2.2697,2.2484,2.5152,1.7132,1.3773,46.02,337.95,A
415,-6.5076,-6.9251,-2.4538,-1.007,-1.1732,-2.8074,32.42,242.24,A
416,2.8588,3.7253,3.4079,3.3655,1.6062,0.9087,48.29,354.13,B
417,5.0922,5.455,4.2542,4.8767,0.5806,0.8037,50.23,391.4,B
418,5.2323,4.0124,-0.5694,-2.75,-2.655,-2.7701,40.03,309.68,D
419,2.1481,1.4292,-1.9825,-1.3499,0.3377,-0.8086,40.74,303.7,B
420,-0.8757,-0.7921,2.3338,2.9886,0.1693,1.5098,43.98,345.43,B
421,-3.4972,-3.9814,-4.5232,-5.1586,-0.4566,-1.1051,31.5,206.97,D
422,3.2732,3.7782,1.8119,2.1265,-1.3254,-1.2181,45.73,347.67,A
423,4.7829,4.3365,2.8571,0.821,-2.1709,-0.103,48.53,343.78,D
424,1.3168,1.0715,-1.8941,-1.4306,-4.5003,-3.2144,40.73,289.37,C
425,-4.6657,-4.8206,-5.1856,-4.9257,0.3109,0.6108,34.41,219.96,D
426,6.0998,4.3367,2.6032,0.5398,1.9306,1.5569,51.85,351.91,C
427,10.9482,11.226,0.9418,0.6433,-2.5085,-1.7347,52.01,380.37,D
428,7.5385,7.5494,-3.0009,-2.9156,-0.5287,-0.0602,44.24,304.55,C
429,-10.7038,-10.8931,-4.6814,-4.3189,-0.746,-1.7641,30.46,196.64,C
430,-1.6185,-0.7245,0.1646,0.6161,-0.4468,-1.2857,38.21,312.64,D
431,-2.1937,-1.1351,1.081,1.5945,0.0401,-0.628,41.43,319.14,B
432,-2.0979,-2.0539,2.3065,2.8956,1.7246,1.2334,41.56,325.4,B
433,-1.864,-2.3269,0.088,0.441,0.4378,-0.2367,37.62,295.67,D
434,-2.0028,-2.1477,4.4783,3.8978,1.0361,0.5238,40.33,342.65,C
435,-0.837,0.4324,0.498,0.9159,0.6775,-0.1821,44.19,330.45,B
436,3.7517,4.4207,3.0214,2.527,1.4151,1.4695,49.07,348.66,B
437,11.9177,13.344,4.6076,4.6103,-0.5186,-0.1739,57.31,424.48,A
438,2.1693,2.7163,-1.833,-1.427,-0.0536,0.6348,42.28,325.71,A
439,-3.0912,-3.2017,1.7618,2.8472,2.2843,0.9133,43.24,326.58,D
440,6.2385,4.7864,-2.3034,-2.245,1.1627,-0.031,42.34,349.8,A
441,2.6544,2.2118,1.5497,1.1815,-1.1438,-0.0162,46.5,323.7,C
442,10.0731,9.51,0.4966,0.9647,2.0868,3.7445,48.44,369.42,C
443,5.3715,5.2889,1.065,1.0258,-2.2035,-1.5181,48.72,363.25,C
444,-12.2359,-11.1976,-0.4642,-1.1604,0.6838,-2.281,28.66,220.91,A
445,-6.4269,-5.0652,-8.9662,-8.1445,-0.3462,-0.5693,25.11,178.57,A
446,6.3202,5.6496,0.6354,-0.3045,-1.77,-0.6603,46.3,344.96,B
447,-8.1364,-6.4644,-1.9202,-1.2038,-2.7399,-2.0168,31.63,227.47,B
448,7.0032,6.958,6.7823,5.6798,-0.1577,0.7122,54.39,443.32,C
449,0.2663,-1.0255,3.938,3.7236,1.3078,2.5833,48.61,370.31,C
450,5.8786,5.3823,1.9805,1.8145,1.5049,0.7644,51.02,352.98,A
451,-6.9437,-6.3803,0.8684,-0.2444,-0.9108,-1.6496,37.38,264.2,B
452,-2.1147,-3.0583,2.1153,2.5188,0.4527,1.4982,42.47,301.28,C
453,0.8253,0.2892,1.0195,2.2856,0.1994,-0.1881,43.07,300.18,D
454,-7.6532,-7.5259,3.102,3.3677,0.5164,-0.633,37.44,295.37,C
455,0.1219,0.5021,0.0506,-1.4314,1.5545,1.1106,41.62,305.65,C
456,6.9881,6.545,0.8507,0.8454,-1.2613,0.9384,47.14,345.48,B
457,6.1421,7.763,5.152,3.3364,0.0476,1.7842,52.9,373.67,C
458,6.2566,6.8161,1.4344,1.471,2.0036,2.4406,50.79,367.2,A
459,0.7895,0.2623,-5.1056,-4.3444,-1.3735,-0.2163,36.73,268.69,C
460,-3.2041,-2.1988,-2.5135,-2.0191,-0.4402,0.8166,39.86,287.38,B
461,5.6566,5.0424,0.2244,0.267,-0.5358,1.0279,47.14,332.56,C
462,4.7632,4.8809,-1.4617,-1.654,-0.8111,0.7571,40.38,310.09,B
463,-2.4827,-4.0588,-1.2659,0.9985,2.8065,1.3436,38.03,310.31,B
464,-2.5142,-1.0124,1.6457,1.2511,-1.8796,-2.2956,39.69,275.6,C
465,3.7992,1.8951,-1.0753,-1.2747,-0.7315,-0.1757,43.74,327.48,D
466,8.4755,8.8999,0.2007,-1.2675,-1.5402,-0.3198,44.82,350.96,B
467,-5.1688,-5.3603,1.6416,1.6098,-1.6326,-1.8854,36.79,273.69,C
468,-5.4644,-6.0918,-9.0752,-7.7575,-1.5474,-4.8267,28.81,197.03,D
469,3.7614,4.7359,1.9066,1.6615,0.5846,1.0207,48.75,339.95,A
470,-6.4289,-6.4556,-4.8355,-4.158,1.03,0.5463,33.51,252.18,D
471,-2.7742,-2.4852,2.6093,1.7052,1.6713,0.9807,43.58,315.68,D
472,-1.1757,-0.4412,-3.636,-3.1993,-0.7329,-0.9223,38.76,248.26,C
473,1.6781,2.808,4.2705,4.6303,1.1073,1.5861,49.76,362.9,A
474,7.0042,7.5735,-0.7713,-0.7262,0.0646,0.9681,51.43,336.12,C
475,-7.8168,-6.8328,-5.2536,-4.4072,-1.111,-1.1247,32.12,211.41,B
476,9.8844,9.2239,1.7399,1.9684,-2.4328,-1.7157,49.72,387.36,D
477,3.1821,3.6783,3.8265,3.4158,-0.3795,-0.6557,48.01,378.92,D
478,6.1617,5.5097,1.9683,2.4547,0.5402,1.734,47.96,340.99,A
479,1.9016,1.9382,2.5614,3.7578,2.8279,3.6252,48.39,357.8,A
480,1.5591,1.0378,2.4139,2.5937,0.1086,0.881,44.85,360.22,B
481,2.8103,1.8282,-5.1478,-4.6559,-1.3915,-0.5103,36.26,256.15,C
482,4.5935,4.2307,2.9861,4.652,1.3706,1.6866,47.65,359.77,B
483,2.6826,2.3014,-0.294,-1.6972,-1.4187,-1.3628,40.32,313.0,A
484,0.9493,1.4904,-1.7358,-1.9936,-0.7975,-2.1164,41.04,289.61,A
485,-3.3704,-2.5132,-1.5286,-0.9975,-1.6205,-0.4979,41.52,289.07,A
486,-3.3365,-3.9485,4.7109,5.4984,3.4373,2.9588,45.93,350.05,D
487,7.706,8.0467,1.1393,0.6788,2.5435,0.4164,48.84,376.23,C
488,0.0342,0.8506,-1.0464,-1.2204,0.2349,-1.0189,43.59,294.37,A
489,0.778,0.6688,-5.2884,-5.2653,-2.344,-0.7559,38.87,254.3,C
490,-8.2896,-7.2436,-2.3041,-2.1034,-0.4158,-2.5123,30.36,243.04,D
491,-14.8331,-15.7789,-4.4154,-3.4409,0.0054,-0.6896,25.36,204.62,C
492,-9.3246,-9.0571,-1.9264,-0.8928,-0.4885,-0.2395,32.78,251.1,B
493,9.9208,9.4613,-0.6468,-1.579,0.5453,0.646,47.36,359.06,A
494,1.5765,0.6355,2.8334,2.2758,-2.712,-1.1858,45.13,320.56,A
495,-4.5839,-4.4621,2.7731,2.5155,0.6722,-0.5758,40.18,299.87,A
496,2.4538,1.5745,-2.8068,-2.8134,1.0931,0.0101,42.95,283.68,D
497,-5.863,-6.3379,-1.8832,-1.3451,0.2377,-0.005,34.71,248.35,A
498,5.6591,5.4067,6.7921,6.2599,-1.2827,0.5554,51.5,424.76,D
499,-8.2309,-8.0651,-0.1524,-0.4963,-0.1132,-0.7227,33.9,237.29,B
500,-1.8815,-0.4505,-0.9987,-0.7807,-0.5081,0.7443,40.74,290.22,A
501,-5.164,-5.767,0.6878,0.6683,-0.5794,-0.2672,37.46,277.63,B
502,-5.5958,-5.0913,-5.6512,-5.5627,-1.2187,-2.2964,26.54,185.23,A
503,4.0691,3.729,5.6729,5.424,2.7191,3.5166,55.74,385.95,A
504,-2.1215,-2.0305,5.2747,5.7882,1.1842,0.2468,45.18,347.58,B
505,-10.565,-11.7151,-4.901,-4.6155,-3.0509,-2.961,25.82,166.14,A
506,-0.5263,0.8916,-1.3017,-0.8892,1.4203,1.0623,41.98,283.26,B
507,-8.0719,-7.9204,-3.1671,-2.6833,-2.0677,-0.511,31.9,237.57,A
508,-7.508,-7.1489,-2.5844,-3.4155,0.6184,0.2273,30.66,246.82,B
509,2.8222,2.7932,3.1054,2.734,0.7589,1.526,48.73,376.2,B
510,-0.8308,-1.135,-0.3465,-1.6653,-1.4041,-0.5733,38.23,286.5,B
511,3.7473,4.4953,2.6867,2.7564,-0.1037,0.7292,50.95,355.49,C
512,-5.0769,-5.7872,-0.6857,-1.0971,-0.8712,-1.1346,36.49,270.14,A
513,6.7664,5.9417,-0.0782,-0.7516,-0.1524,0.6737,46.93,352.59,C
514,4.1788,3.1195,2.3865,1.649,1.0035,0.6197,46.55,352.53,D
515,-4.9252,-4.8341,-3.2049,-3.9331,-1.6178,-2.2222,35.34,229.74,C
516,10.4245,11.5366,2.7912,1.6075,-0.9538,-0.7373,56.02,382.88,D
517,0.5795,0.4483,-4.1936,-3.7551,-1.19,-0.8749,37.38,264.52,D
518,-0.0115,-0.762,-5.2557,-6.1276,0.0137,-3.2201,36.07,248.65,D
519,-1.9587,-1.4645,0.8264,0.5709,1.9454,1.9553,40.09,322.8,D
520,-2.2385,-2.3603,-2.3888,-2.5891,0.7659,-0.6998,35.53,276.16,B
521,-4.8481,-5.0617,-3.6412,-2.5052,1.2649,0.2871,34.7,235.63,A
522,-11.0373,-11.5036,-1.5936,-0.6437,0.6073,-0.5423,31.32,237.87,C
523,3.9866,2.538,0.2442,-1.265,-0.58,-0.3211,42.6,320.38,D
524,-4.0722,-3.3636,-6.8949,-7.5029,-2.0085,-1.3901,28.84,209.08,B
525,4.6177,4.5206,-0.7338,-1.3815,-1.3249,-0.0086,43.83,349.6,C
526,1.0624,1.4055,7.157,7.1258,3.3025,3.4833,52.82,399.85,D
527,-0.0709,0.5075,3.1453,2.9541,2.9975,0.7783,49.28,348.13,C
528,5.0276,3.3565,-1.631,-2.6619,-0.9801,-0.7732,46.54,317.43,D
529,-1.8492,-1.5382,-1.2998,-0.6774,2.1763,1.9729,39.44,322.97,C
530,1.9366,2.1351,1.1526,0.387,0.8235,1.2994,47.48,340.16,C
531,1.3211,1.2389,5.1881,5.7325,-0.497,-1.3167,48.58,371.93,D
532,-6.0434,-6.0545,0.635,-0.3383,0.4468,-1.0025,36.44,297.44,B
533,5.5501,5.9007,1.7166,1.1904,-0.3765,0.2347,49.88,346.13,A
534,-0.2425,0.0764,-3.8676,-3.2838,-2.4874,-1.6846,36.08,278.36,D
535,7.7587,8.2894,1.2771,1.5573,1.6655,1.5398,53.84,384.77,D
536,-3.5126,-3.9014,-2.8621,-1.6302,-0.666,-0.543,36.59,294.9,B
537,-8.9209,-9.7672,-0.7514,-1.5075,2.0716,1.2779,35.17,237.36,A
538,2.8752,2.7779,-1.2545,-1.7213,-0.7334,-1.342,40.92,339.59,A
539,7.3893,7.3986,0.0912,-0.576,1.9294,1.6834,48.22,354.1,A
540,4.2566,3.0172,7.046,6.2051,2.2276,2.1313,55.34,382.99,C
541,-6.6768,-6.0906,-6.1797,-4.4112,1.9521,-0.2351,31.02,221.56,D
542,-0.926,0.3107,-2.1754,-1.5992,0.162,1.7588,40.64,292.9,D
543,3.5649,3.7162,-1.2292,-1.7196,0.8159,0.3391,45.59,349.34,D
544,1.0719,0.854,0.3119,0.1996,-0.1821,1.1063,41.03,321.4,D
545,-2.0902,-2.0933,-6.6516,-6.3732,-2.3355,-4.5351,29.61,234.8,D
546,-5.7329,-5.3341,-1.0136,-1.7979,1.4097,-0.526,34.51,284.97,A
547,4.8301,5.477,4.5229,3.5797,-0.7226,0.0002,49.42,352.49,B
548,9.0575,9.3706,-0.2478,-0.0514,0.7677,1.6949,55.58,380.46,A
549,-6.7235,-6.9523,-7.3844,-6.8576,-3.8928,-3.7999,29.69,173.84,A
550,-9.6744,-8.4014,-2.2092,-1.6719,-0.3886,-2.2717,30.73,209.07,A
551,4.1987,2.8322,1.2456,0.4443,-1.9579,-1.5235,46.25,337.1,B
552,-2.6537,-1.0627,-3.91,-2.5829,1.7072,1.3948,37.02,256.28,D
553,-9.6221,-9.1611,-4.9344,-5.7448,1.3912,1.7163,31.13,218.61,A
554,0.8087,0.557,0.324,2.1662,-1.6161,-0.1194,42.71,294.76,B
555,-2.1803,-2.4568,-1.7729,-1.9743,0.6232,0.1654,38.18,287.68,D
556,-8.6467,-9.0939,-5.4922,-4.6108,-3.488,-3.1845,24.5,181.18,A
557,-0.9498,-0.597,1.319,1.1919,-2.7009,-3.8281,38.51,297.26,B
558,-8.1002,-7.5232,0.1043,-1.1505,0.0347,0.7992,36.82,268.94,C
559,4.2653,3.7103,2.9077,2.6541,0.7606,1.2144,51.59,349.77,D
560,-0.5429,-0.4119,2.9561,3.028,0.2711,-0.1189,45.3,345.45,C
561,7.4042,7.4615,-0.086,-1.6824,0.1353,0.3972,48.07,353.36,B
562,-0.0463,1.2178,-1.4857,-2.474,-0.2831,-0.235,40.62,294.22,D
563,-0.534,0.2539,-0.5637,0.264,1.6752,-0.4078,40.85,317.51,D
564,1.2861,2.512,2.8818,2.4141,-0.5472,0.3812,48.41,351.89,B
565,0.4078,1.6816,0.5236,0.2607,-1.19,-1.4019,42.38,310.93,C
566,2.629,3.5011,-3.5821,-3.8501,0.2558,0.4007,38.82,300.89,A
567,2.5322,1.9754,5.8762,4.7501,2.0853,2.8321,51.45,380.87,A
568,3.234,3.4931,1.1814,0.9603,-0.8289,1.3008,45.3,340.1,C
569,-7.4304,-6.6609,1.6062,1.6662,1.2873,0.8875,40.56,269.3,B
570,-7.8883,-6.323,0.6311,0.6975,0.1355,-0.2632,36.22,286.99,A
571,-5.2543,-4.8033,3.5911,0.5265,1.0039,0.1998,37.13,290.48,A
572,-2.0459,-2.1354,-3.2631,-2.1509,-1.3545,-2.1419,36.07,292.26,B
573,-10.4557,-9.2209,-4.3784,-2.4501,-2.1564,-2.0004,26.26,185.53,B
574,-10.0692,-10.2939,-1.4364,-1.3285,0.7272,-0.6934,35.93,244.44,D
575,-10.4191,-10.681,-4.5127,-2.7816,-2.4778,-3.843,25.56,208.49,B
576,11.0555,11.6435,1.3511,0.9392,3.1411,3.4417,58.33,385.89,B
577,-4.6772,-4.1105,1.7094,1.0957,-1.255,-1.2601,39.8,272.78,A
578,0.8208,0.7451,0.6991,0.6352,-0.1417,1.4763,46.98,317.19,D
579,-2.9904,-2.6271,0.5946,-0.2988,-1.241,-1.4066,38.78,303.76,B
580,3.1811,3.229,-0.5497,-0.1584,0.1625,0.6927,45.38,314.88,C
581,-6.2031,-5.8097,-4.0209,-3.3072,-0.3697,-0.5129,33.79,239.18,D
582,-13.1192,-13.209,-0.5904,-1.2986,-0.7969,-0.3225,31.01,236.88,B
583,3.6644,3.4238,3.4012,3.0529,0.717,1.2068,49.12,388.94,C
584,-1.4034,-2.5146,2.143,3.3285,0.8818,1.5456,45.45,321.01,B
585,-5.7146,-5.6109,0.186,-0.2489,0.833,-1.3644,35.48,271.27,A
586,5.9079,5.5064,-0.881,1.1932,-0.3154,-0.4798,47.78,330.81,B
587,-2.3553,-3.1788,-7.94,-5.8515,-1.452,-2.3955,34.25,234.19,A
588,-11.2715,-12.0255,4.2198,3.0503,1.557,0.9698,34.78,281.41,B
589,0.9555,1.3579,-2.9913,-2.605,-2.6979,-1.6059,39.41,283.1,D
590,-3.1844,-2.8397,2.6192,2.836,0.9125,0.6696,41.77,329.28,C
591,-3.0686,-4.3104,-1.6451,-1.9972,0.5515,1.0679,38.23,297.35,C
592,-4.1245,-4.0768,-3.6658,-2.1517,-1.1532,-2.4932,40.42,247.56,D
593,2.2488,1.2211,3.2466,3.7689,1.983,2.0721,46.99,372.86,D
594,-7.1645,-8.2545,-2.998,-4.5058,-0.3892,-1.1862,30.89,244.9,D
595,-2.1286,-4.5471,0.5836,2.6457,1.229,0.6208,41.55,300.51,D
596,2.307,2.7956,0.7889,2.6299,0.2746,0.3916,46.66,338.41,A
597,2.8868,2.3733,-3.1002,-3.8595,-1.0403,-0.7379,41.96,306.14,B
598,-3.8048,-3.773,-0.3449,-0.5287,0.5199,-0.6946,38.38,280.47,C
599,4.6924,5.0733,-0.3238,0.3696,0.3396,0.983,50.33,334.31,B
600,6.8087,6.9504,4.6055,2.9228,2.0032,2.493,55.76,400.07,A
601,-1.6018,0.4319,-1.7399,-1.2648,-2.6873,-1.0152,40.1,283.36,B
602,3.9867,3.7471,-0.6283,-0.04,-0.8245,-1.1369,46.68,315.79,B
603,-7.7326,-9.8895,-3.0033,-1.8961,3.1153,0.9773,33.7,260.31,B
604,1.7684,3.4779,-0.4468,-0.7988,-2.1131,-1.1189,43.26,318.49,B
605,8.4289,7.1879,4.6146,5.3891,2.5029,2.8113,56.7,449.73,C
606,-6.8918,-6.1599,-1.0333,0.2349,-3.108,-2.4131,35.82,223.44,C
607,6.61,7.2865,3.0256,1.079,-0.2139,1.8215,49.31,372.59,D
608,-1.7537,-2.6039,2.4996,1.3724,-1.3576,-0.0864,40.38,308.14,A
609,-0.2753,-0.2212,-0.9594,-0.4491,-0.2863,1.0623,44.54,302.63,D
610,5.2494,4.6396,4.2714,4.0229,-0.101,-0.5003,45.74,371.58,D
611,11.0228,10.3788,5.1033,3.5584,-0.7213,0.6355,55.44,400.6,A
612,-8.8838,-7.419,0.4716,1.3272,-0.2809,0.1571,32.76,271.45,D
613,-0.0669,1.1925,-0.5594,-1.7696,-0.7339,-1.6853,41.86,315.95,B
614,2.7667,2.1413,0.8343,1.3716,-0.3905,0.0621,41.83,299.06,C
615,-4.3431,-3.8708,-1.7104,-1.6255,0.0346,1.1171,38.37,254.84,B
616,4.5916,4.123,2.2291,1.3633,1.7796,1.9391,53.44,375.54,D
617,-5.0244,-4.5321,5.2443,3.6616,0.2942,-1.5311,41.02,325.0,B
618,2.5108,3.4177,-0.2844,-0.5256,-0.0401,-1.0057,41.91,277.28,A
619,10.2024,10.5861,4.1119,2.3462,1.2068,1.6412,55.89,404.4,D
620,3.8383,3.3443,-0.9392,-2.7057,-1.088,-1.3732,43.65,310.79,B
621,-7.6691,-8.1584,6.6061,7.0078,-0.6962,-1.1132,42.66,314.58,A
622,0.4901,-0.2409,0.3934,-0.0154,0.9703,0.8096,44.47,317.82,B
623,2.7996,3.8521,3.0593,1.8554,-2.3333,-2.9229,44.32,330.75,B
624,-0.2116,0.0301,2.1177,2.2139,1.9738,1.4517,45.77,346.68,D
625,-0.3986,-0.9025,-0.5742,0.7709,-0.6039,-0.2954,44.6,295.8,C
626,5.6637,5.3576,4.4296,2.9653,-0.1695,1.1516,52.03,389.75,C
