unit_id,stratum,cluster,spend
U-000996,smb,463,123.46
U-000997,smb,156,221.19
U-000998,smb,561,288.5
U-000999,mid,430,340.23
U-001000,large,142,1983.82
U-001001,large,466,1987.25
U-001002,smb,430,237.94
U-001003,smb,0,191.55
U-001004,mid,173,390.72
U-001005,smb,309,151.81
U-001006,mid,487,661.14
U-001007,mid,25,571.23
U-001008,smb,255,349.92
U-001009,mid,18,742.02
U-001010,smb,364,260.06
U-001011,smb,85,329.81
U-001012,large,202,954.76
U-001013,smb,72,189.09
U-001014,mid,76,482.6
U-001015,mid,436,470.23
U-001016,large,296,1761.44
U-001017,large,146,1302.59
U-001018,smb,519,264.72
U-001019,smb,0,278.67
U-001020,smb,128,205.98
U-001021,mid,527,549.46
U-001022,mid,11,612.0
U-001023,smb,363,269.03
U-001024,smb,526,181.07
U-001025,smb,313,304.14
U-001026,large,126,1116.36
U-001027,smb,498,163.57
U-001028,smb,439,486.37
U-001029,mid,437,825.66
U-001030,mid,404,637.75
U-001031,smb,110,191.81
U-001032,smb,516,209.9
U-001033,mid,221,494.91
U-001034,smb,304,195.5
U-001035,mid,85,610.22
U-001036,smb,151,339.72
U-001037,large,462,345.84
U-001038,smb,517,321.22
U-001039,mid,36,623.46
U-001040,smb,454,119.75
U-001041,mid,176,551.18
U-001042,smb,412,255.31
U-001043,smb,462,109.72
U-001044,smb,374,259.78
U-001045,mid,541,532.13
U-001046,smb,503,177.09
U-001047,mid,158,885.99
U-001048,smb,279,259.68
U-001049,smb,374,352.51
U-001050,large,373,1603.33
U-001051,smb,529,367.03
U-001052,smb,561,280.28
U-001053,smb,127,258.09
U-001054,smb,472,137.35
U-001055,smb,24,224.15
U-001056,smb,445,146.8
U-001057,smb,13,306.77
U-001058,smb,556,258.02
U-001059,smb,478,342.08
U-001060,smb,360,205.58
U-001061,mid,208,476.43
U-001062,mid,416,576.79
U-001063,smb,427,206.94
U-001064,smb,461,197.87
U-001065,large,50,1394.55
U-001066,smb,408,198.55
U-001067,smb,232,248.1
U-001068,smb,447,134.75
U-001069,smb,200,66.43
U-001070,smb,36,218.3
U-001071,smb,101,385.26
U-001072,mid,164,489.45
U-001073,mid,152,471.76
U-001074,smb,522,259.35
U-001075,smb,533,351.62
U-001076,mid,517,654.84
U-001077,smb,194,198.8
U-001078,mid,92,666.38
U-001079,large,69,1884.7
U-001080,smb,467,223.23
U-001081,mid,26,472.11
U-001082,smb,570,183.07
U-001083,smb,363,177.3
U-001084,mid,176,682.79
U-001085,mid,505,569.07
U-001086,smb,301,304.81
U-001087,mid,168,673.48
U-001088,smb,321,220.95
U-001089,smb,213,247.84
U-001090,mid,192,451.14
U-001091,mid,403,321.7
U-001092,strategic,108,2234.63
U-001093,mid,46,913.76
U-001094,mid,12,714.99
U-001095,smb,169,252.24
U-001096,mid,495,377.43
U-001097,smb,543,131.57
U-001098,large,197,974.37
U-001099,large,557,1407.71
U-001100,mid,240,597.35
U-001101,large,428,864.15
U-001102,mid,177,557.72
U-001103,smb,298,259.16
U-001104,large,142,1644.62
U-001105,smb,69,284.31
U-001106,smb,503,280.96
U-001107,smb,481,255.08
U-001108,smb,556,302.86
U-001109,smb,477,209.75
U-001110,smb,542,262.96
U-001111,mid,319,737.73
U-001112,smb,555,283.98
U-001113,large,338,1823.56
U-001114,large,37,2287.26
U-001115,smb,555,217.21
U-001116,smb,266,240.87
U-001117,smb,299,299.45
U-001118,smb,2,264.06
U-001119,smb,567,267.39
U-001120,mid,17,432.22
U-001121,smb,192,224.64
U-001122,smb,53,256.53
U-001123,mid,578,766.56
U-001124,smb,304,268.79
U-001125,smb,231,353.83
U-001126,mid,360,707.03
U-001127,mid,420,489.04
U-001128,smb,316,145.61
U-001129,smb,64,248.03
U-001130,smb,343,261.75
U-001131,mid,311,555.25
U-001132,mid,484,417.97
U-001133,smb,570,218.08
U-001134,smb,593,241.01
U-001135,large,323,948.38
U-001136,smb,362,173.47
U-001137,smb,584,212.0
U-001138,mid,132,593.58
U-001139,mid,295,532.24
U-001140,large,529,1231.58
U-001141,mid,362,671.95
U-001142,smb,24,274.05
U-001143,smb,245,103.28
U-001144,smb,462,200.88
U-001145,mid,215,828.04
U-001146,smb,521,248.41
U-001147,strategic,158,3595.11
U-001148,smb,500,392.69
U-001149,mid,274,553.09
U-001150,smb,45,175.69
U-001151,smb,36,264.73
U-001152,smb,153,346.3
U-001153,smb,62,279.24
U-001154,large,246,1389.54
U-001155,large,172,1582.29
U-001156,large,395,1145.75
U-001157,smb,500,273.98
U-001158,mid,344,710.59
U-001159,smb,77,123.64
U-001160,smb,288,83.39
U-001161,smb,46,167.27
U-001162,smb,398,257.27
U-001163,smb,532,291.94
U-001164,mid,182,495.89
U-001165,mid,259,597.65
U-001166,strategic,208,4289.11
U-001167,mid,476,906.32
U-001168,smb,430,224.82
U-001169,large,225,1274.23
U-001170,mid,6,643.65
U-001171,smb,558,368.09
U-001172,smb,257,152.74
U-001173,mid,330,855.67
U-001174,strategic,589,4187.3
U-001175,smb,402,165.62
U-001176,smb,35,291.54
U-001177,mid,543,621.53
U-001178,smb,592,288.96
U-001179,smb,388,301.69
U-001180,smb,462,172.75
U-001181,smb,376,201.95
U-001182,smb,111,176.73
U-001183,smb,530,122.47
U-001184,smb,434,187.31
U-001185,smb,94,212.41
U-001186,mid,393,820.41
U-001187,mid,352,575.62
U-001188,large,289,1465.54
U-001189,large,226,1408.16
U-001190,large,573,1217.91
U-001191,smb,96,368.72
U-001192,smb,592,161.95
U-001193,mid,268,382.94
U-001194,smb,559,207.6
U-001195,smb,215,176.35
U-001196,smb,246,233.05
U-001197,smb,451,271.37
U-001198,mid,342,810.58
U-001199,smb,324,171.35
U-001200,mid,41,689.81
U-001201,smb,348,289.75
U-001202,mid,393,590.44
U-001203,smb,557,320.13
U-001204,smb,168,309.48
U-001205,smb,412,201.42
U-001206,mid,63,426.2
U-001207,smb,145,181.02
U-001208,large,462,1946.95
U-001209,strategic,24,5561.19
U-001210,large,213,1461.2
U-001211,mid,311,618.61
U-001212,smb,404,235.93
U-001213,mid,498,631.82
U-001214,smb,308,304.13
U-001215,large,445,1390.9
U-001216,smb,347,191.17
U-001217,smb,59,258.2
U-001218,smb,196,220.27
U-001219,mid,332,786.73
U-001220,smb,70,240.11
U-001221,smb,206,186.75
U-001222,smb,429,270.85
U-001223,smb,1,354.11
U-001224,smb,95,213.5
U-001225,smb,453,364.27
U-001226,mid,285,619.78
U-001227,smb,56,183.43
U-001228,mid,325,589.88
U-001229,smb,396,139.36
U-001230,large,410,1849.6
U-001231,smb,374,226.44
U-001232,smb,236,188.96
U-001233,mid,535,648.57
U-001234,mid,218,826.84
U-001235,smb,200,352.52
U-001236,large,44,1623.68
U-001237,large,16,2305.92
U-001238,smb,81,283.15
U-001239,strategic,157,4309.7
U-001240,large,528,1721.61
U-001241,smb,345,207.93
U-001242,smb,118,206.76
U-001243,strategic,370,3046.27
U-001244,mid,158,838.82
U-001245,mid,582,660.6
U-001246,mid,41,471.28
U-001247,large,98,1526.78
U-001248,large,485,1368.2
U-001249,smb,430,275.35
U-001250,mid,472,387.9
U-001251,smb,522,237.92
U-001252,smb,340,267.8
U-001253,smb,94,194.54
U-001254,smb,158,191.72
U-001255,smb,426,293.64
U-001256,mid,442,411.94
U-001257,strategic,292,5119.38
U-001258,mid,338,766.69
U-001259,smb,72,119.3
U-001260,mid,96,663.8
U-001261,smb,12,275.84
U-001262,mid,349,793.86
U-001263,smb,90,195.38
U-001264,smb,534,224.25
U-001265,smb,261,334.49
U-001266,mid,401,676.2
U-001267,smb,93,246.66
U-001268,smb,258,182.96
U-001269,large,201,1558.71
U-001270,mid,162,704.85
U-001271,smb,94,302.58
U-001272,mid,466,822.68
U-001273,smb,518,124.64
U-001274,strategic,494,3377.98
U-001275,smb,179,251.71
U-001276,smb,57,200.57
U-001277,smb,474,92.56
U-001278,mid,537,514.47
U-001279,strategic,305,4178.41
U-001280,mid,41,545.78
U-001281,smb,398,340.11
U-001282,smb,459,232.45
U-001283,smb,565,166.19
U-001284,smb,121,292.82
U-001285,mid,366,839.7
U-001286,large,37,1837.61
U-001287,mid,42,742.57
U-001288,smb,424,186.27
U-001289,large,161,1407.67
U-001290,large,127,1568.07
U-001291,smb,17,306.2
U-001292,mid,414,693.93
U-001293,mid,458,636.85
U-001294,large,456,1796.15
U-001295,smb,237,276.23
U-001296,smb,416,170.88
U-001297,smb,498,216.26
U-001298,large,33,1347.73
U-001299,smb,515,224.15
U-001300,large,560,1428.08
U-001301,smb,296,240.75
U-001302,smb,568,305.44
U-001303,smb,496,228.66
U-001304,smb,257,220.76
U-001305,smb,215,178.94
U-001306,smb,219,310.84
U-001307,smb,597,124.96
U-001308,smb,59,315.9
U-001309,mid,333,731.41
U-001310,smb,362,272.56
U-001311,smb,249,318.83
U-001312,smb,228,90.27
U-001313,mid,166,601.5
U-001314,smb,233,221.87
U-001315,smb,200,155.19
U-001316,smb,257,50.58
U-001317,mid,416,497.98
U-001318,smb,86,266.2
U-001319,strategic,327,5018.02
U-001320,smb,71,205.34
U-001321,large,166,1649.46
U-001322,mid,428,323.01
U-001323,smb,306,240.54
U-001324,mid,293,739.7
U-001325,smb,23,84.49
U-001326,smb,141,99.67
U-001327,large,364,1055.67
U-001328,mid,516,712.69
U-001329,smb,65,303.51
U-001330,mid,271,726.77
U-001331,smb,206,306.4
U-001332,mid,528,522.37
U-001333,smb,507,349.76
U-001334,strategic,63,3289.79
U-001335,mid,480,989.07
U-001336,mid,8,737.62
U-001337,mid,279,485.59
U-001338,strategic,516,1542.9
U-001339,smb,337,268.19
U-001340,mid,566,818.54
U-001341,mid,376,611.98
U-001342,smb,362,222.4
U-001343,smb,122,186.35
U-001344,large,351,2015.2
U-001345,large,551,1204.29
U-001346,large,223,1892.29
U-001347,smb,377,92.78
U-001348,large,386,1440.33
U-001349,mid,295,246.95
U-001350,smb,33,337.53
U-001351,smb,310,351.86
U-001352,mid,137,404.24
U-001353,large,241,904.66
U-001354,smb,117,220.52
U-001355,large,93,1046.16
U-001356,smb,139,330.23
U-001357,mid,551,577.63
U-001358,smb,588,271.12
U-001359,mid,458,698.27
U-001360,smb,37,142.86
U-001361,smb,548,222.21
U-001362,smb,332,218.9
U-001363,mid,382,124.93
U-001364,smb,104,193.54
U-001365,smb,149,242.32
U-001366,smb,37,120.78
U-001367,mid,506,610.5
U-001368,mid,420,536.4
U-001369,smb,141,294.84
U-001370,smb,518,146.97
U-001371,large,524,918.7
U-001372,smb,28,249.77
U-001373,mid,359,448.44
U-001374,smb,112,217.45
U-001375,smb,126,216.79
U-001376,smb,422,261.75
U-001377,smb,173,402.91
U-001378,strategic,175,5828.87
U-001379,smb,46,127.53
U-001380,smb,414,180.85
U-001381,smb,146,279.17
U-001382,large,451,592.4
U-001383,smb,561,180.17
U-001384,smb,575,264.99
U-001385,mid,336,647.79
U-001386,smb,108,208.4
U-001387,smb,421,283.97
U-001388,smb,553,264.43
U-001389,smb,470,175.95
U-001390,smb,84,348.17
U-001391,smb,391,224.78
U-001392,smb,527,255.4
U-001393,smb,164,194.75
U-001394,smb,552,289.42
U-001395,mid,364,834.7
U-001396,smb,50,268.16
U-001397,smb,211,296.1
U-001398,mid,136,425.26
U-001399,mid,295,555.86
U-001400,mid,308,443.14
U-001401,smb,375,279.9
U-001402,mid,72,571.77
U-001403,large,476,1456.36
U-001404,smb,115,185.1
U-001405,strategic,125,2464.83
U-001406,large,5,1779.03
U-001407,mid,47,542.96
U-001408,smb,411,335.12
U-001409,smb,12,274.98
U-001410,smb,522,339.66
U-001411,smb,139,278.54
U-001412,smb,426,264.58
U-001413,mid,167,367.63
U-001414,smb,106,97.63
U-001415,large,453,1173.1
U-001416,smb,136,300.39
U-001417,smb,321,264.19
U-001418,mid,339,887.54
U-001419,smb,276,211.35
U-001420,smb,530,228.06
U-001421,mid,32,336.18
U-001422,smb,240,115.58
U-001423,smb,231,218.53
U-001424,smb,30,160.31
U-001425,smb,70,325.68
U-001426,smb,214,168.16
U-001427,smb,136,284.09
U-001428,smb,503,256.08
U-001429,smb,51,216.66
U-001430,mid,517,616.68
U-001431,smb,450,244.29
U-001432,large,384,1633.07
U-001433,smb,204,324.26
U-001434,mid,105,686.86
U-001435,smb,18,162.14
U-001436,mid,537,655.3
U-001437,strategic,165,2552.69
U-001438,mid,154,818.52
U-001439,smb,413,177.54
U-001440,smb,299,269.24
U-001441,large,513,1531.11
U-001442,large,359,1136.35
U-001443,mid,532,802.4
U-001444,large,55,948.48
U-001445,smb,525,151.57
U-001446,smb,295,260.03
U-001447,smb,40,167.4
U-001448,smb,524,162.81
U-001449,large,39,1894.93
U-001450,large,238,2192.27
U-001451,smb,331,211.03
U-001452,smb,321,304.89
U-001453,smb,438,278.28
U-001454,mid,559,593.86
U-001455,smb,226,372.15
U-001456,large,125,1618.75
U-001457,mid,577,784.33
U-001458,smb,156,241.93
U-001459,mid,309,669.23
U-001460,smb,533,268.14
U-001461,strategic,412,4357.03
U-001462,large,406,1965.67
U-001463,smb,531,272.0
U-001464,mid,472,537.61
U-001465,mid,148,578.97
U-001466,mid,586,568.65
U-001467,strategic,269,3794.29
U-001468,smb,591,386.34
U-001469,smb,330,189.23
U-001470,smb,171,343.61
U-001471,smb,304,330.64
U-001472,strategic,60,2962.88
U-001473,smb,23,176.79
U-001474,strategic,415,1955.21
U-001475,large,581,2415.52
U-001476,smb,248,288.45
U-001477,mid,244,523.48
U-001478,large,110,1401.96
U-001479,smb,263,210.14
U-001480,large,278,2121.77
U-001481,mid,415,597.97
U-001482,smb,48,244.6
U-001483,smb,514,263.8
U-001484,large,524,1323.84
U-001485,mid,447,607.58
U-001486,mid,427,494.51
U-001487,smb,45,187.02
U-001488,large,571,1061.18
U-001489,smb,309,252.27
U-001490,mid,116,533.61
U-001491,strategic,268,5518.13
U-001492,smb,594,274.42
U-001493,mid,35,633.31
U-001494,strategic,369,3298.87
U-001495,smb,413,201.34
U-001496,smb,316,339.28
U-001497,mid,61,752.44
U-001498,smb,544,120.81
U-001499,mid,170,732.74
U-001500,smb,288,381.26
U-001501,smb,321,248.18
U-001502,smb,529,266.59
U-001503,smb,82,243.66
U-001504,smb,152,218.45
U-001505,smb,44,377.04
U-001506,smb,317,296.53
U-001507,smb,160,288.19
U-001508,large,47,784.36
U-001509,smb,179,277.1
U-001510,smb,215,188.8
U-001511,mid,571,668.37
U-001512,smb,315,185.68
U-001513,large,52,1955.5
U-001514,smb,587,298.66
U-001515,mid,81,401.98
U-001516,large,391,604.05
U-001517,mid,11,520.14
U-001518,large,188,1005.05
U-001519,smb,207,148.86
U-001520,mid,353,540.4
U-001521,smb,562,253.29
U-001522,large,76,1584.62
U-001523,smb,197,317.77
U-001524,strategic,330,5117.65
U-001525,mid,53,543.47
U-001526,smb,444,196.82
U-001527,smb,346,309.1
U-001528,large,49,1683.6
U-001529,smb,466,308.91
U-001530,mid,423,647.73
U-001531,smb,432,287.03
U-001532,smb,21,210.33
U-001533,smb,503,214.3
U-001534,smb,433,181.95
U-001535,smb,84,161.94
U-001536,smb,260,291.57
U-001537,strategic,43,3221.02
U-001538,smb,28,152.9
U-001539,smb,243,168.44
U-001540,smb,450,240.23
U-001541,smb,520,313.71
U-001542,smb,149,311.51
U-001543,strategic,482,3350.99
U-001544,large,241,1774.79
U-001545,smb,137,187.71
U-001546,large,322,2105.68
U-001547,smb,439,275.42
U-001548,smb,183,151.07
U-001549,smb,252,400.53
U-001550,smb,293,181.63
U-001551,smb,568,275.98
U-001552,large,266,967.28
U-001553,smb,502,335.75
U-001554,smb,294,285.07
U-001555,smb,337,211.59
U-001556,smb,552,177.28
U-001557,smb,478,293.31
U-001558,smb,542,295.0
U-001559,mid,186,674.78
U-001560,mid,133,931.39
U-001561,smb,82,253.96
U-001562,smb,426,187.14
U-001563,mid,326,687.08
U-001564,smb,73,90.9
U-001565,mid,272,442.46
U-001566,smb,580,285.44
U-001567,mid,86,667.93
U-001568,smb,67,257.54
U-001569,smb,132,135.39
U-001570,smb,446,282.12
U-001571,smb,20,181.49
U-001572,smb,593,381.95
U-001573,smb,549,169.38
U-001574,smb,532,237.86
U-001575,smb,323,256.6
U-001576,mid,518,877.43
U-001577,mid,474,530.54
U-001578,mid,104,707.23
U-001579,mid,197,671.99
U-001580,smb,224,313.21
U-001581,smb,137,283.43
U-001582,mid,598,490.48
U-001583,mid,130,836.05
U-001584,smb,188,222.73
U-001585,smb,65,318.17
U-001586,mid,437,620.24
U-001587,smb,161,214.74
U-001588,smb,558,353.02
U-001589,mid,231,672.77
U-001590,mid,181,487.04
U-001591,mid,168,578.39
U-001592,smb,106,298.63
U-001593,mid,322,696.12
U-001594,smb,409,175.95
U-001595,large,66,933.35
U-001596,mid,427,380.56
U-001597,smb,505,282.65
U-001598,smb,286,151.79
U-001599,mid,337,707.81
U-001600,mid,503,716.25
U-001601,smb,464,226.47
U-001602,smb,527,219.47
U-001603,smb,556,298.66
U-001604,smb,227,254.92
U-001605,smb,429,235.59
U-001606,smb,122,275.15
U-001607,smb,293,123.7
U-001608,mid,230,641.02
U-001609,mid,350,583.65
U-001610,strategic,307,2175.76
U-001611,mid,36,544.29
U-001612,smb,510,335.3
U-001613,large,227,908.16
U-001614,mid,318,599.05
U-001615,smb,101,321.67
U-001616,large,109,974.17
U-001617,mid,522,874.05
U-001618,smb,218,259.18
U-001619,smb,90,161.56
U-001620,smb,553,157.33
U-001621,large,430,2076.52
U-001622,smb,529,293.85
U-001623,large,224,1543.11
U-001624,mid,251,426.21
U-001625,smb,145,182.11
U-001626,large,97,1909.14
U-001627,smb,199,244.44
U-001628,smb,79,406.28
U-001629,large,163,1721.27
U-001630,smb,414,215.56
U-001631,smb,21,224.74
U-001632,smb,5,352.74
U-001633,mid,309,550.19
U-001634,mid,27,561.97
U-001635,smb,493,345.19
U-001636,smb,278,221.47
U-001637,mid,345,450.41
U-001638,mid,204,577.0
U-001639,large,475,1242.08
U-001640,mid,300,649.09
U-001641,smb,196,316.58
U-001642,smb,260,92.26
U-001643,large,456,1717.88
U-001644,strategic,252,4592.61
U-001645,mid,219,524.61
U-001646,mid,385,692.98
U-001647,mid,254,656.73
U-001648,smb,221,98.1
U-001649,smb,535,338.41
U-001650,smb,177,310.35
U-001651,smb,442,208.1
U-001652,large,426,1817.41
U-001653,smb,533,358.84
U-001654,mid,495,504.23
U-001655,mid,294,700.06
U-001656,smb,159,363.15
U-001657,mid,535,729.52
U-001658,mid,271,641.37
U-001659,smb,362,297.88
U-001660,smb,9,77.02
U-001661,smb,582,150.61
U-001662,smb,178,169.73
U-001663,strategic,134,4095.64
U-001664,smb,109,263.62
U-001665,mid,177,734.36
U-001666,smb,409,335.14
U-001667,smb,210,194.71
U-001668,mid,48,536.86
U-001669,smb,532,304.1
U-001670,smb,520,222.82
U-001671,large,441,2304.94
U-001672,mid,527,511.17
U-001673,mid,369,491.54
U-001674,smb,577,247.91
U-001675,strategic,81,5021.92
U-001676,large,166,1620.38
U-001677,smb,328,300.06
U-001678,smb,247,220.93
U-001679,strategic,92,2898.17
U-001680,mid,534,849.51
U-001681,smb,422,289.76
U-001682,smb,345,121.1
U-001683,mid,164,728.22
U-001684,smb,309,161.87
U-001685,mid,552,564.66
U-001686,smb,308,283.54
U-001687,smb,459,285.73
U-001688,strategic,438,2844.79
U-001689,smb,87,264.23
U-001690,smb,37,257.91
U-001691,large,132,1032.35
U-001692,strategic,434,4283.11
U-001693,mid,543,468.3
U-001694,smb,223,135.03
U-001695,smb,49,253.39
U-001696,smb,38,292.96
U-001697,mid,303,414.42
U-001698,smb,452,180.28
U-001699,large,439,1916.48
U-001700,smb,182,291.45
U-001701,smb,555,178.5
U-001702,mid,356,983.99
U-001703,smb,302,245.2
U-001704,smb,18,179.73
U-001705,smb,554,179.8
U-001706,mid,457,478.62
U-001707,smb,185,272.68
U-001708,mid,318,532.34
U-001709,large,242,1291.27
U-001710,smb,505,285.51
U-001711,mid,104,693.98
U-001712,smb,434,379.05
U-001713,large,79,1609.65
U-001714,smb,139,313.63
U-001715,smb,401,157.97
U-001716,smb,7,245.09
U-001717,large,332,994.77
U-001718,smb,1,201.37
U-001719,smb,337,398.74
U-001720,mid,257,467.94
U-001721,smb,311,177.9
U-001722,smb,3,321.5
U-001723,mid,369,723.27
U-001724,strategic,121,4177.38
U-001725,mid,258,679.26
U-001726,mid,579,507.9
U-001727,smb,94,242.79
U-001728,smb,408,221.45
U-001729,smb,388,257.24
U-001730,smb,475,160.89
U-001731,mid,501,543.94
U-001732,large,51,1536.22
U-001733,smb,585,249.7
U-001734,smb,354,209.39
U-001735,smb,403,303.52
U-001736,smb,186,219.75
U-001737,smb,357,173.68
U-001738,smb,420,265.24
U-001739,smb,105,196.31
U-001740,large,202,745.75
U-001741,mid,180,767.61
U-001742,strategic,195,3878.14
U-001743,mid,326,561.79
U-001744,large,126,294.94
U-001745,smb,65,347.06
U-001746,smb,75,192.43
U-001747,large,200,1166.77
U-001748,smb,370,218.51
U-001749,mid,47,414.57
U-001750,mid,350,491.11
U-001751,strategic,102,3311.3
U-001752,strategic,447,5262.09
U-001753,smb,591,182.84
U-001754,smb,258,168.35
U-001755,strategic,183,5713.55
U-001756,smb,186,356.72
U-001757,mid,400,603.04
U-001758,smb,162,239.68
U-001759,smb,543,225.35
U-001760,mid,87,671.32
U-001761,smb,426,257.85
U-001762,smb,35,223.71
U-001763,smb,446,321.8
U-001764,smb,56,275.31
U-001765,smb,564,233.78
U-001766,mid,0,438.3
U-001767,mid,181,633.24
U-001768,large,75,1947.54
U-001769,mid,243,455.03
U-001770,smb,285,236.05
U-001771,large,150,2015.57
U-001772,smb,157,146.79
U-001773,smb,484,290.86
U-001774,smb,283,337.48
U-001775,smb,297,320.36
U-001776,strategic,291,5336.35
U-001777,smb,436,265.96
U-001778,strategic,130,3400.8
U-001779,strategic,597,3265.65
U-001780,smb,428,143.29
U-001781,mid,350,713.87
U-001782,mid,481,627.33
U-001783,large,513,1579.09
U-001784,large,240,1457.19
U-001785,mid,440,537.44
U-001786,mid,591,520.06
U-001787,smb,115,241.29
U-001788,mid,233,562.27
U-001789,smb,202,118.21
U-001790,large,59,1501.3
U-001791,mid,46,555.59
U-001792,smb,158,228.72
U-001793,smb,294,226.33
U-001794,mid,82,485.26
U-001795,smb,270,236.39
U-001796,smb,458,289.45
U-001797,large,183,2065.96
U-001798,smb,345,74.24
U-001799,mid,168,481.07
U-001800,smb,345,101.88
U-001801,smb,364,333.61
U-001802,smb,361,251.4
U-001803,smb,147,305.05
U-001804,smb,369,177.37
U-001805,smb,446,165.11
U-001806,smb,87,308.71
U-001807,smb,194,172.55
U-001808,strategic,486,6491.82
U-001809,smb,94,255.56
U-001810,smb,401,302.19
U-001811,mid,421,459.6
U-001812,smb,193,303.59
U-001813,mid,259,763.29
U-001814,strategic,570,2064.32
U-001815,large,290,1747.55
U-001816,mid,187,540.14
U-001817,smb,158,162.73
U-001818,large,590,1754.31
U-001819,smb,525,277.27
U-001820,smb,57,304.71
U-001821,strategic,358,4900.48
U-001822,mid,500,501.92
U-001823,mid,275,618.72
U-001824,large,313,319.35
U-001825,smb,490,306.32
U-001826,mid,261,537.28
U-001827,smb,401,203.91
U-001828,smb,470,239.53
U-001829,smb,289,272.92
U-001830,mid,189,317.08
U-001831,mid,349,554.53
U-001832,smb,457,321.67
U-001833,large,573,1651.21
U-001834,mid,413,517.97
U-001835,smb,157,137.42
U-001836,smb,93,305.76
U-001837,smb,201,267.52
U-001838,mid,287,631.46
U-001839,smb,595,209.73
U-001840,smb,504,221.81
U-001841,mid,320,781.65
U-001842,smb,281,273.75
U-001843,smb,378,363.6
U-001844,smb,245,99.46
U-001845,smb,538,328.66
U-001846,strategic,228,1277.93
