reading_id,hours_since_service,load_pct,vibration_mm_s,coolant_c,failed
696,261.1,71.1,0.775,44.84,0
697,863.6,56.54,1.197,44.37,0
698,175.0,43.15,2.035,44.3,0
699,210.7,63.72,4.085,40.87,1
700,534.4,67.16,1.133,34.95,0
701,135.6,74.53,2.614,31.55,0
702,898.1,36.52,2.047,38.92,0
703,753.5,42.48,3.363,28.81,0
704,364.8,12.04,4.775,42.64,0
705,383.6,20.02,2.05,37.15,0
706,859.6,41.69,2.41,29.33,0
707,830.0,53.02,2.477,37.09,0
708,442.1,89.31,3.38,32.29,1
709,111.0,80.52,2.984,43.47,0
710,1031.0,43.37,3.785,42.74,0
711,54.1,42.9,3.93,32.62,0
712,742.6,72.51,1.407,40.43,0
713,688.5,21.45,4.004,39.2,1
714,504.9,28.83,2.579,36.54,0
715,594.5,43.47,2.197,38.98,0
716,398.9,48.99,2.525,32.86,1
717,413.3,16.01,1.72,32.03,0
718,67.3,62.01,1.444,41.92,0
719,590.4,40.94,1.029,34.43,0
720,604.7,45.79,1.294,38.29,0
721,220.0,52.03,2.934,39.53,0
722,421.0,65.14,1.524,43.14,0
723,160.9,75.15,1.58,36.84,0
724,366.2,24.94,1.993,43.75,0
725,188.2,69.36,2.65,27.92,0
726,1060.2,36.34,1.725,36.64,0
727,275.4,62.41,3.836,38.58,0
728,409.1,65.33,0.891,43.76,0
729,292.8,42.46,2.978,30.44,0
730,45.0,31.88,1.043,47.15,0
731,111.9,78.64,1.613,32.37,0
732,212.5,60.51,6.124,43.83,0
733,296.4,56.94,1.081,36.26,0
734,84.4,52.18,3.433,37.95,0
735,458.6,62.14,2.841,39.14,0
736,135.1,28.55,1.154,27.96,0
737,1003.2,85.09,1.275,37.45,0
738,414.3,74.54,1.773,35.52,0
739,60.9,68.91,2.427,40.95,0
740,749.2,67.6,2.552,35.73,0
741,537.1,79.98,1.8,41.54,1
742,622.9,83.59,1.699,38.07,0
743,318.1,79.85,4.597,40.54,0
744,690.7,42.96,1.548,47.02,0
745,135.5,33.52,2.032,37.51,0
746,484.2,54.41,0.961,44.83,0
747,345.7,48.28,1.957,36.55,0
748,352.4,69.13,2.168,27.58,1
749,607.0,49.86,2.45,33.21,0
750,212.8,81.89,3.489,37.26,0
751,278.0,48.93,1.367,37.78,0
752,1140.7,25.62,4.667,46.82,0
753,256.5,53.46,2.912,38.81,0
754,364.8,33.8,1.884,43.18,0
755,179.1,37.48,1.042,39.43,0
756,389.1,30.38,0.918,38.77,0
757,630.9,39.13,5.154,35.98,0
758,301.9,30.41,1.571,42.26,0
759,119.3,76.43,2.574,46.94,0
760,703.8,38.32,2.175,35.46,0
761,655.3,89.65,1.609,41.19,1
762,320.8,26.48,1.281,30.38,0
763,286.7,68.32,2.612,32.97,0
764,574.6,56.38,4.437,33.91,0
765,149.6,81.94,3.886,30.14,1
766,300.4,61.16,3.429,31.76,0
767,184.0,45.78,2.245,33.61,0
768,563.5,44.37,0.9,48.12,0
769,349.2,84.37,1.584,35.04,0
770,197.0,67.09,1.538,29.65,0
771,1200.4,61.91,1.595,41.67,0
772,129.1,56.86,4.444,35.98,0
773,94.9,59.45,1.786,39.45,0
774,366.2,43.99,3.538,31.86,0
775,370.5,65.24,1.585,37.2,0
776,441.3,79.59,3.647,39.77,1
777,258.6,57.19,4.036,37.03,0
778,651.2,52.61,2.211,38.67,0
779,179.1,66.86,1.869,23.11,0
780,41.2,89.08,1.626,33.55,0
781,432.3,58.3,1.897,46.25,0
782,272.5,58.68,0.974,45.1,0
783,254.0,45.01,2.59,38.46,1
784,385.7,48.17,5.26,37.13,0
785,227.6,37.77,2.943,36.3,0
786,350.0,79.38,4.33,37.06,1
787,841.3,20.98,1.053,37.11,0
788,717.2,24.25,9.869,53.28,0
789,628.9,10.4,3.311,38.32,0
790,252.4,29.21,1.97,32.5,0
791,298.8,80.61,3.333,43.67,0
792,505.5,61.88,1.509,38.12,0
793,658.1,74.43,2.131,38.35,0
794,1323.4,73.76,2.586,36.24,1
795,213.6,83.38,2.287,37.63,0
796,467.2,84.31,7.527,32.35,1
797,390.9,40.64,4.821,32.96,0
798,229.4,45.55,2.423,41.71,0
799,329.0,57.61,1.448,38.45,0
800,229.0,59.87,1.69,38.08,0
801,365.0,48.33,2.672,44.63,0
802,380.1,67.67,5.016,41.15,1
803,709.0,56.11,8.437,36.58,0
804,509.3,67.12,3.06,31.41,0
805,226.0,84.42,1.471,38.66,0
806,215.7,53.71,2.011,41.75,0
807,494.4,56.93,2.319,35.31,0
808,538.9,16.85,3.255,43.82,0
809,82.2,52.93,1.356,38.94,0
810,378.9,86.94,1.889,37.09,1
811,815.5,56.43,3.269,48.27,0
812,224.7,88.01,3.557,32.79,1
813,381.2,17.93,1.67,40.47,0
814,387.9,44.18,1.288,40.56,0
815,44.0,80.12,5.368,33.25,0
816,163.2,53.09,1.485,42.6,0
817,621.8,61.35,1.627,38.39,0
818,791.0,35.68,8.421,35.43,0
819,1094.6,31.82,1.542,44.59,0
820,603.9,42.33,2.172,24.1,0
821,97.2,78.12,1.303,29.02,0
822,334.9,88.22,0.918,31.06,0
823,514.3,68.83,3.447,38.34,0
824,289.3,28.35,3.12,38.24,0
825,1004.1,94.73,10.354,31.07,1
826,65.7,36.69,2.011,32.12,0
827,373.5,81.37,1.983,42.83,0
828,129.9,68.32,2.404,44.85,0
829,295.8,31.77,2.151,40.25,0
830,79.1,34.06,1.849,39.59,0
831,151.8,77.9,1.99,38.51,0
832,640.1,77.16,2.643,32.17,1
833,114.9,57.24,2.723,36.2,0
834,706.8,36.5,1.566,32.11,0
835,639.4,29.16,4.777,48.75,0
836,314.8,81.18,5.201,43.07,0
837,439.2,76.03,2.355,38.52,1
838,214.1,22.95,1.472,39.74,0
839,420.8,92.82,4.235,43.93,1
840,297.7,59.07,3.06,39.01,0
841,358.2,38.51,2.093,35.86,0
842,482.2,44.98,1.719,45.48,0
843,202.7,49.95,2.199,45.5,0
844,375.3,42.33,1.63,34.76,0
845,523.1,33.78,1.579,32.85,0
846,646.1,52.12,0.865,45.59,0
847,1359.3,87.81,1.158,38.85,1
848,512.7,84.5,0.714,30.96,1
849,309.8,23.25,1.442,30.56,0
850,697.1,51.27,4.651,20.01,1
851,118.0,34.16,9.066,26.3,0
852,464.9,51.71,1.032,36.14,0
853,685.7,39.34,4.565,51.3,0
854,283.4,76.86,1.301,32.25,1
855,260.3,58.36,2.305,40.72,0
856,264.9,67.83,3.317,38.63,0
857,63.0,15.99,1.185,46.2,0
858,815.7,25.36,1.81,44.64,0
859,193.9,46.02,1.985,31.54,0
860,1109.3,59.75,1.497,32.32,0
861,1055.6,16.15,5.723,31.13,0
862,721.6,66.25,1.509,33.45,1
863,407.5,49.55,2.804,23.45,1
864,469.5,67.89,3.871,38.43,1
865,524.8,54.52,1.868,43.28,0
866,521.8,32.3,2.524,28.66,1
867,436.9,60.23,0.945,37.25,0
868,196.8,55.31,1.104,37.87,0
869,23.3,25.0,2.192,50.72,0
870,340.5,62.31,2.758,30.41,0
871,585.8,78.29,2.313,34.43,1
872,283.1,44.23,2.999,48.9,0
873,457.4,28.25,2.608,38.55,1
874,718.8,68.51,1.273,29.9,0
875,291.0,51.13,3.45,37.71,0
876,36.8,20.18,2.108,45.26,0
877,35.6,35.73,1.561,37.67,0
878,590.2,57.95,2.364,32.06,0
879,118.8,93.7,1.96,28.82,1
880,262.6,71.01,1.738,37.13,1
881,434.4,83.7,7.532,36.42,1
882,236.4,59.72,2.758,25.22,0
883,233.0,73.39,3.57,37.64,0
884,170.1,68.34,1.709,28.48,0
885,788.6,85.44,2.614,48.72,1
886,119.0,72.74,1.589,33.85,0
887,420.3,49.97,3.309,37.84,0
888,687.6,62.02,2.886,39.96,0
889,467.0,39.96,3.364,34.8,0
890,335.3,61.07,1.045,50.91,0
891,90.8,79.81,3.506,31.76,1
892,214.4,15.45,1.717,32.33,0
893,277.1,77.36,2.618,37.73,0
894,249.6,93.91,1.565,43.46,1
895,781.7,74.74,3.118,36.56,1
896,598.7,73.21,1.766,28.12,1
897,205.9,89.32,3.103,39.8,1
898,621.6,40.43,3.395,38.24,0
899,218.0,75.01,10.423,23.71,0
900,335.5,41.1,2.277,34.87,0
901,513.6,37.61,5.46,33.06,0
902,133.0,43.26,4.253,38.62,0
903,846.2,85.56,4.721,39.37,1
904,141.2,20.33,2.466,29.61,0
905,350.5,73.71,4.226,26.1,0
906,247.7,55.95,6.458,30.51,1
907,205.2,36.59,1.133,33.48,0
908,290.5,24.83,1.762,42.7,0
909,635.0,29.54,1.247,34.53,0
910,166.1,22.77,1.634,42.19,0
911,601.5,74.14,1.043,45.4,0
912,90.2,80.14,2.58,49.03,0
913,392.6,40.49,1.586,40.3,0
914,310.2,51.2,2.131,43.18,0
915,468.3,14.07,6.753,22.29,0
916,282.2,26.23,7.435,28.78,0
917,270.4,50.09,1.751,41.68,0
918,622.4,71.72,0.96,30.93,1
919,897.2,57.95,2.177,24.94,1
920,1362.5,57.55,6.891,38.1,0
921,516.5,86.82,3.752,37.49,0
922,261.0,52.2,1.077,41.28,0
923,534.8,90.25,3.753,37.37,0
924,635.7,78.83,3.628,42.66,0
925,286.8,63.44,2.118,38.36,0
926,2162.1,74.99,1.141,32.68,1
927,386.3,67.28,2.271,35.04,1
928,641.3,37.71,1.884,49.87,0
929,545.7,41.29,1.439,45.19,0
930,343.2,77.53,1.849,44.24,0
931,642.1,31.83,4.341,41.81,0
932,467.2,42.97,2.796,42.38,0
933,622.0,17.67,2.242,36.82,0
934,338.0,30.03,1.837,51.24,0
935,513.5,43.57,2.314,48.22,0
936,189.2,45.1,2.068,44.05,0
937,1009.3,76.49,2.841,32.23,1
938,881.0,64.15,3.225,34.5,1
939,241.2,37.09,2.894,38.97,0
940,483.8,83.78,3.431,41.69,1
941,117.6,71.74,1.282,33.31,0
942,330.4,39.66,2.328,36.03,0
943,170.8,66.22,0.688,42.04,0
944,705.1,44.82,3.015,40.4,0
945,279.2,51.26,1.85,46.35,0
946,279.9,53.93,1.123,48.02,0
947,197.0,66.95,3.062,29.53,0
948,194.3,29.58,1.679,35.41,0
949,641.1,34.81,3.107,36.86,0
950,420.1,53.03,1.584,32.82,0
951,661.3,62.79,0.842,45.12,0
952,278.1,64.07,1.904,42.61,0
953,321.0,75.6,1.423,29.21,1
954,523.0,47.26,6.606,38.78,0
955,276.9,87.13,1.504,35.78,0
956,674.9,75.88,4.95,34.28,1
957,235.9,50.07,0.911,35.45,0
958,616.4,67.46,3.897,45.01,0
959,25.9,52.88,2.935,44.65,0
960,725.8,24.26,1.234,41.22,0
961,759.2,69.48,1.989,46.04,0
962,354.2,81.74,3.617,34.62,0
963,291.7,63.92,2.106,43.39,0
964,310.2,43.47,0.857,42.85,0
965,274.1,26.79,2.119,41.68,0
966,358.2,36.24,3.979,30.27,0
967,852.9,67.33,2.271,36.2,1
968,478.7,80.23,1.052,38.12,0
969,322.0,78.46,2.224,38.44,0
970,644.3,63.28,2.834,33.68,0
971,475.6,66.49,0.733,38.66,0
972,596.0,79.13,3.633,51.2,0
973,692.0,56.22,0.621,44.59,0
974,418.2,81.38,2.897,35.27,1
975,225.2,15.09,3.65,28.68,0
976,410.2,39.58,2.338,35.11,0
977,165.2,21.43,2.649,47.12,0
978,169.0,82.0,2.576,39.57,0
979,21.7,29.16,4.224,35.27,0
980,292.3,63.83,0.471,36.9,0
981,549.1,91.11,2.189,39.0,1
982,321.3,31.81,3.121,27.53,0
983,195.0,41.66,3.056,35.04,0
984,602.6,42.75,0.987,50.62,0
985,542.8,86.87,0.972,45.73,0
986,375.5,41.17,1.337,44.52,0
987,163.5,72.92,1.35,35.08,0
988,377.9,34.5,1.783,36.39,0
989,167.4,35.06,0.906,44.43,0
990,646.4,51.65,3.024,28.61,0
991,1448.3,77.42,2.367,34.52,0
992,316.4,35.09,2.472,42.46,0
993,534.7,54.59,0.815,32.54,1
994,181.1,35.59,2.609,45.36,0
995,513.8,52.8,2.995,43.82,0
996,513.2,59.55,1.314,33.68,1
997,152.2,62.23,1.069,23.31,0
998,214.3,73.78,0.665,38.02,0
999,547.1,49.67,1.347,42.62,0
1000,250.0,73.78,2.605,44.77,0
1001,594.4,19.44,1.884,32.91,0
1002,716.0,76.97,1.404,41.89,0
1003,593.8,68.62,2.591,40.74,0
1004,435.3,59.54,1.745,39.57,0
1005,564.7,83.64,3.293,33.25,1
1006,181.9,22.55,1.339,34.22,0
1007,999.3,42.8,1.705,38.43,0
1008,723.0,10.83,1.173,30.04,0
1009,949.3,42.14,3.743,42.98,0
1010,79.3,24.83,1.509,56.81,0
1011,519.5,27.59,1.776,36.87,0
1012,248.5,79.83,1.677,42.0,0
1013,151.8,41.19,2.117,36.4,0
1014,217.7,18.47,4.118,49.88,0
1015,439.3,37.27,0.569,39.05,1
1016,195.2,46.49,2.861,28.73,0
1017,838.0,48.53,2.329,33.07,0
1018,674.8,38.82,2.412,34.93,1
1019,1034.5,52.02,3.223,23.23,0
1020,396.8,67.24,5.901,43.13,0
1021,334.4,22.17,3.99,22.69,0
1022,945.5,78.5,0.672,38.19,0
1023,284.7,56.17,4.238,40.18,0
1024,458.3,18.59,3.005,36.64,0
1025,636.4,50.28,1.642,45.66,0
1026,238.5,75.77,2.168,42.98,0
1027,1057.7,63.87,3.514,49.41,0
1028,882.9,66.46,5.321,47.25,1
1029,497.2,90.64,2.687,35.33,1
1030,692.2,67.03,1.486,45.38,0
1031,103.4,26.11,2.764,48.26,0
1032,706.9,71.92,3.369,38.23,1
1033,579.8,70.52,2.857,43.84,0
1034,672.3,42.86,1.137,23.68,0
1035,299.1,44.6,1.297,36.85,0
1036,834.0,60.8,2.616,36.53,1
1037,904.1,85.81,1.194,39.81,1
1038,359.2,97.04,2.726,30.6,1
1039,590.4,47.26,2.882,45.03,0
1040,896.9,58.78,2.192,46.91,0
1041,158.1,71.76,0.738,39.96,0
1042,155.0,35.22,1.777,36.29,0
1043,312.8,56.22,4.462,37.11,0
1044,674.4,78.74,1.277,37.24,0
1045,1194.2,46.14,6.147,31.19,0
1046,311.5,57.94,1.962,46.2,0
1047,415.0,37.41,1.276,36.38,0
1048,190.6,68.52,1.87,29.35,0
1049,114.2,33.04,3.756,27.76,0
1050,143.5,26.54,1.004,42.66,0
1051,611.0,73.06,1.895,43.35,0
1052,965.5,66.55,1.295,32.02,1
1053,67.0,27.63,2.717,31.78,0
1054,153.6,66.73,4.784,26.45,1
1055,399.1,14.4,3.106,39.83,0
1056,209.1,70.7,1.611,26.23,0
1057,282.0,53.55,1.75,37.94,1
1058,620.8,68.14,2.252,48.76,0
1059,182.2,70.82,2.595,35.19,0
1060,934.5,59.33,2.946,40.23,1
1061,377.3,80.34,2.691,41.47,1
1062,708.2,71.36,1.57,36.36,0
1063,1200.6,53.82,1.336,30.69,0
1064,195.5,83.0,1.21,34.83,0
1065,386.7,29.9,2.446,45.92,0
1066,61.2,32.88,2.974,28.44,0
1067,425.3,26.89,2.011,31.84,0
1068,185.5,69.69,2.235,37.5,0
1069,766.3,18.83,1.736,38.56,0
1070,205.9,23.5,1.958,37.71,0
1071,194.8,84.63,2.455,53.57,1
1072,569.4,62.55,1.455,43.59,0
1073,339.1,69.74,2.705,27.99,1
1074,380.7,89.45,2.374,36.52,1
1075,997.8,67.32,1.306,40.57,0
1076,226.9,40.57,2.432,41.78,0
1077,174.7,39.04,3.866,30.76,0
1078,400.1,19.05,1.108,42.24,0
1079,434.9,62.29,1.864,49.16,0
1080,325.0,86.32,1.638,39.23,0
1081,228.6,46.06,3.025,41.91,0
1082,469.9,68.35,3.637,44.53,1
1083,455.5,32.63,2.273,39.72,0
1084,600.8,71.21,2.969,50.04,1
1085,594.5,29.33,2.891,30.27,0
1086,491.8,64.22,1.712,42.9,0
1087,625.9,84.73,3.968,34.91,1
1088,191.3,52.7,2.629,37.94,0
1089,928.4,92.88,3.57,30.78,1
1090,878.9,81.16,0.448,43.99,0
1091,319.4,36.99,2.541,47.98,0
1092,455.4,61.22,1.416,40.4,0
1093,365.7,63.04,3.512,33.37,0
1094,442.5,27.78,2.846,30.77,0
1095,539.1,75.57,2.166,27.0,1
1096,216.6,77.29,1.302,36.36,0
1097,672.1,51.38,2.114,32.31,1
1098,801.4,21.01,6.417,39.31,1
1099,119.4,38.0,2.254,33.54,0
1100,761.3,52.69,2.501,39.74,0
1101,810.2,51.98,3.872,36.45,0
1102,1321.3,28.85,1.042,26.74,0
1103,221.8,76.07,2.07,34.59,1
1104,299.0,50.95,1.403,29.9,0
1105,115.8,32.33,0.949,37.2,0
1106,229.0,74.07,3.16,34.71,0
1107,951.6,53.67,1.007,38.02,0
1108,176.5,27.88,2.168,34.33,0
1109,77.3,69.01,0.652,40.79,0
1110,325.2,43.19,2.856,33.3,0
1111,335.4,62.52,1.439,41.28,0
1112,754.9,41.54,1.527,37.11,0
1113,211.5,70.2,2.479,28.22,1
1114,50.8,88.36,1.994,38.35,0
1115,667.3,39.32,1.327,35.47,0
1116,734.0,50.67,4.831,34.82,0
1117,688.3,23.62,0.615,42.96,0
1118,531.1,78.38,1.315,41.4,0
1119,532.1,45.04,2.104,38.44,0
1120,424.3,50.87,1.272,42.97,0
1121,696.6,72.87,2.772,38.26,0
1122,288.8,48.56,1.632,37.27,0
1123,193.5,56.23,2.355,27.47,0
1124,379.3,83.62,2.822,43.1,1
1125,742.2,20.07,2.201,45.55,0
1126,296.5,73.43,1.646,44.6,0
1127,415.6,73.2,1.084,36.33,1
1128,278.7,83.89,1.968,33.71,0
1129,223.4,31.24,2.189,45.39,0
1130,494.8,58.49,3.017,28.25,0
1131,281.8,67.49,2.922,36.08,1
1132,663.9,63.99,2.328,42.83,1
1133,263.5,57.11,1.247,33.41,0
1134,81.0,46.88,2.836,46.83,0
1135,48.5,59.86,0.954,50.66,0
1136,349.8,52.94,3.898,36.67,0
1137,88.5,72.24,1.25,31.63,0
1138,277.6,33.73,1.042,45.6,0
1139,626.4,91.02,1.891,28.11,1
1140,204.3,86.4,4.743,37.45,1
1141,257.9,56.66,2.618,35.45,1
1142,219.7,92.82,2.784,34.17,0
1143,162.1,49.61,1.785,35.47,0
1144,263.8,57.33,5.573,38.96,0
1145,475.3,43.19,1.003,38.53,0
1146,590.6,67.19,1.51,35.54,1
1147,119.0,24.54,2.617,36.32,0
1148,399.3,29.39,3.45,35.16,0
1149,486.6,58.42,2.9,43.88,0
1150,139.1,64.45,1.397,36.86,0
1151,715.6,40.23,5.108,27.42,0
1152,121.5,63.53,1.19,44.17,0
1153,20.0,60.06,5.402,46.08,0
1154,336.9,22.47,2.569,39.71,0
1155,649.7,33.34,1.308,25.01,0
1156,25.2,35.23,4.139,37.38,0
1157,354.4,60.91,3.126,37.78,0
1158,711.9,53.65,1.855,39.26,0
1159,271.3,36.78,1.92,31.82,0
1160,326.6,74.66,0.939,28.47,1
1161,564.4,39.01,1.86,31.65,0
1162,372.3,73.53,11.103,40.29,1
1163,574.1,49.21,4.426,23.83,1
1164,175.9,69.15,1.876,29.62,0
1165,161.0,63.58,1.962,36.3,0
1166,359.7,89.6,4.265,36.52,0
1167,882.0,81.85,2.361,38.63,1
1168,844.6,22.26,0.853,31.2,0
1169,888.3,34.02,3.309,41.2,0
1170,455.4,13.32,3.358,40.33,0
1171,701.2,35.53,1.631,30.02,0
1172,300.8,51.67,4.452,38.46,0
1173,143.3,38.96,1.596,41.8,0
1174,317.1,91.58,2.56,47.05,0
1175,234.8,60.49,2.459,37.68,0
1176,678.5,12.94,1.853,45.03,0
1177,372.3,51.49,0.917,36.91,0
1178,206.2,68.14,2.813,34.0,0
1179,664.6,74.22,5.123,40.37,1
1180,465.6,63.19,0.664,33.95,0
1181,450.5,44.92,1.347,38.47,0
1182,264.7,32.26,1.535,35.9,0
1183,325.7,22.53,1.878,37.97,0
1184,295.9,59.5,2.465,39.8,0
1185,316.3,36.48,0.708,50.82,0
1186,363.2,24.14,1.934,35.86,0
1187,308.8,75.55,3.789,43.18,1
1188,83.1,57.08,0.867,37.4,0
1189,162.9,92.39,6.121,51.34,0
1190,360.8,71.03,0.814,36.6,0
1191,111.7,43.75,1.564,34.54,0
1192,733.1,71.46,1.15,37.11,0
1193,89.3,32.59,5.188,40.15,0
1194,776.9,38.47,1.354,35.7,0
1195,423.0,82.54,2.394,41.62,0
1196,393.7,51.63,1.573,34.37,0
1197,943.7,60.74,2.014,34.46,0
1198,206.7,45.67,2.356,33.16,0
1199,214.9,47.53,1.93,38.68,0
1200,204.2,40.96,3.197,39.81,0
1201,754.8,36.54,1.962,35.65,0
1202,214.5,37.33,1.32,34.57,0
1203,984.2,67.5,4.657,44.47,0
1204,384.6,60.47,2.158,45.55,0
1205,9.6,60.06,1.877,51.7,0
1206,436.8,53.54,1.913,34.57,0
1207,720.9,91.12,3.317,38.27,1
1208,269.7,84.14,1.843,30.78,0
1209,295.5,82.37,1.698,23.04,1
1210,480.2,52.87,2.472,38.85,0
1211,217.9,59.73,1.284,38.48,0
1212,250.0,55.59,1.888,36.12,0
1213,760.5,48.02,0.861,32.7,0
1214,166.5,58.84,1.951,41.37,0
1215,791.8,71.5,1.643,45.78,1
1216,348.3,70.65,4.087,35.07,0
1217,150.9,36.24,0.977,34.31,0
1218,157.4,88.8,1.152,33.44,0
1219,298.5,71.65,2.887,44.91,0
1220,664.8,54.61,3.407,36.25,0
1221,1181.0,63.5,1.363,32.12,1
1222,335.9,59.42,2.422,37.92,0
1223,325.0,88.12,2.281,36.11,1
1224,525.5,50.54,3.559,27.86,0
1225,672.6,64.44,2.857,35.12,0
1226,218.3,43.82,1.661,36.43,0
1227,587.4,15.65,1.216,42.18,0
1228,255.0,57.12,0.536,46.57,0
1229,183.5,82.96,3.712,35.78,0
1230,996.2,63.7,1.606,47.19,0
1231,829.0,33.7,2.855,45.47,0
1232,780.5,77.49,4.117,25.8,1
1233,305.9,63.78,1.322,20.49,1
1234,1517.0,52.72,1.53,40.77,0
1235,268.5,82.36,5.079,30.2,1
1236,724.3,34.58,1.673,43.36,0
1237,102.2,46.69,1.056,50.52,0
1238,69.8,27.86,4.131,30.01,0
1239,66.2,38.39,1.565,33.18,0
1240,438.5,60.57,1.59,53.03,0
1241,162.8,54.87,3.964,35.05,0
1242,38.8,78.51,1.199,28.58,0
1243,1100.9,68.02,1.402,32.21,0
1244,813.9,36.72,6.43,35.76,1
1245,377.7,57.63,1.45,39.97,0
1246,624.2,87.85,2.741,38.8,1
1247,564.5,27.14,2.078,44.95,0
1248,263.0,29.49,6.645,37.61,0
1249,596.1,43.17,6.477,29.73,1
1250,381.0,40.39,3.863,43.73,0
1251,76.8,41.83,1.462,56.0,0
1252,350.4,47.69,2.57,41.94,0
1253,799.7,79.23,1.763,51.53,0
1254,64.4,85.75,0.803,33.12,0
1255,43.8,88.65,1.15,37.5,0
1256,211.1,41.27,1.294,35.9,0
1257,490.3,26.55,1.999,36.64,0
1258,153.4,34.18,2.22,36.47,0
1259,315.8,79.81,3.305,45.05,0
1260,572.6,59.8,0.919,36.83,0
1261,260.6,88.3,3.01,35.48,0
1262,314.0,28.57,0.907,42.3,0
1263,295.3,67.52,2.103,42.39,0
1264,777.0,55.11,5.227,31.24,1
1265,232.6,51.11,3.698,41.23,1
1266,270.5,60.99,1.42,30.47,0
1267,389.9,28.02,4.704,36.16,0
1268,410.3,58.6,2.779,30.27,0
1269,488.5,30.91,5.74,23.08,0
1270,540.1,40.18,2.299,27.12,0
1271,222.4,39.68,1.428,42.42,0
1272,316.1,51.51,1.616,37.82,0
1273,252.7,56.13,1.473,37.3,0
1274,553.8,22.33,1.566,46.71,0
1275,927.0,84.94,3.465,26.86,1
1276,758.4,51.35,1.583,33.99,0
1277,262.9,46.22,1.564,30.55,0
1278,375.0,70.88,3.377,40.49,0
1279,63.7,55.99,3.797,36.68,0
1280,538.5,33.45,3.344,34.1,0
1281,313.5,80.7,1.94,36.2,1
1282,72.0,39.24,2.221,31.85,0
1283,862.5,96.32,3.421,44.41,1
1284,94.8,77.9,2.755,42.42,0
1285,419.4,63.96,1.085,33.25,0
1286,590.6,45.19,1.47,42.58,0
1287,104.3,80.69,2.236,32.58,1
1288,975.1,34.42,1.303,38.53,1
1289,366.5,65.83,2.431,37.16,0
1290,349.8,51.51,1.629,41.28,0
1291,182.5,68.32,1.803,33.77,0
1292,70.4,37.0,1.332,25.62,0
1293,130.9,63.45,1.338,39.3,1
1294,239.9,44.25,2.163,23.07,0
1295,234.5,60.2,2.042,44.05,0
1296,80.4,85.59,3.96,29.19,1
1297,152.0,65.01,1.841,46.19,0
1298,324.5,89.61,2.637,40.8,1
1299,210.5,62.06,3.389,46.13,0
1300,550.4,41.59,3.241,36.35,0
1301,161.6,19.99,1.415,38.96,0
1302,192.0,73.62,2.235,41.85,0
1303,481.2,76.13,0.623,41.03,0
1304,428.3,28.55,0.94,37.6,0
1305,562.1,29.08,3.202,32.6,0
1306,574.5,6.23,1.129,43.8,0
1307,243.7,49.73,1.631,42.59,0
1308,255.8,39.84,4.179,38.83,0
1309,854.6,37.07,3.395,34.6,0
1310,221.9,34.38,4.528,46.16,0
1311,373.9,44.57,1.357,36.94,0
1312,467.4,19.49,3.131,46.66,0
1313,158.6,61.85,2.855,39.44,0
1314,445.9,54.41,1.324,25.82,0
1315,559.8,58.37,3.218,39.52,0
1316,608.6,75.26,2.858,49.6,0
1317,136.1,26.21,2.815,39.37,0
1318,510.9,86.63,1.222,46.82,0
1319,144.8,7.98,0.962,41.06,0
1320,222.8,67.56,3.854,46.91,0
1321,259.5,68.83,3.385,37.51,0
1322,189.4,39.31,2.237,29.72,0
1323,1159.9,46.0,3.478,34.41,0
1324,546.2,62.66,1.199,37.64,0
1325,1221.9,70.27,1.714,42.67,0
1326,551.2,28.16,2.209,38.67,0
1327,610.7,19.26,3.046,46.66,0
1328,888.9,58.53,0.976,38.55,0
1329,775.1,31.26,1.813,43.05,0
1330,234.1,85.64,2.85,50.55,0
1331,1363.5,32.81,3.4,47.72,0
1332,757.7,23.34,2.132,47.03,0
1333,1581.7,38.16,1.697,53.61,0
1334,86.4,31.87,1.805,24.58,0
1335,428.3,21.17,2.986,23.39,0
1336,466.0,44.19,3.729,38.82,0
1337,685.4,67.05,0.861,48.47,0
1338,131.9,57.0,3.265,49.71,0
1339,162.7,89.81,3.178,30.19,1
1340,505.0,46.01,1.724,47.22,0
1341,438.3,65.46,2.09,36.72,0
1342,508.7,76.06,3.531,35.51,1
1343,398.3,65.56,3.017,40.32,0
1344,880.0,58.0,2.641,36.96,0
1345,474.6,51.59,1.34,28.69,0
1346,147.5,64.88,1.028,49.84,0
1347,1031.6,74.79,1.813,44.48,0
1348,317.5,47.36,1.499,48.37,0
1349,414.6,80.9,5.909,41.15,0
1350,141.8,42.12,1.299,46.75,0
1351,322.4,87.97,4.189,39.91,0
1352,820.7,65.34,2.665,33.5,1
1353,572.6,67.55,6.156,39.16,1
1354,618.9,43.92,0.802,39.7,0
1355,612.7,51.94,3.069,50.48,0
1356,196.9,86.28,7.363,44.87,1
1357,353.3,37.83,2.894,33.18,0
1358,256.4,31.87,1.071,46.49,0
1359,82.7,45.69,2.189,36.47,0
1360,377.4,23.77,3.798,42.18,0
1361,340.9,50.26,2.284,43.26,0
1362,324.0,77.74,3.481,44.23,0
1363,38.7,69.09,0.952,47.48,1
1364,534.7,42.19,2.354,35.23,0
1365,381.3,68.54,0.543,35.19,0
1366,236.7,48.57,5.329,41.09,0
1367,704.0,37.27,2.621,31.61,0
1368,114.8,74.94,3.641,36.5,0
1369,1402.4,73.0,3.735,31.79,0
1370,85.7,85.03,3.334,28.69,1
1371,1002.8,33.87,0.75,40.33,0
1372,912.3,71.13,1.354,37.38,0
1373,166.7,6.52,5.615,33.06,0
