doc_id,topic,e00,e01,e02,e03,e04,e05,e06,e07,e08,e09,e10,e11,e12,e13,e14,e15,e16,e17,e18,e19,e20,e21,e22,e23,e24,e25,e26,e27,e28,e29,e30,e31,e32,e33,e34,e35,e36,e37,e38,e39,e40,e41,e42,e43,e44,e45,e46,e47
50,3,-0.103991,0.00149,0.054643,0.138418,0.093007,0.089959,-0.199919,-0.207016,-0.0734,-0.136974,-0.041073,0.11152,0.004215,-0.019057,-0.230257,-0.208541,0.02497,0.092737,-0.152939,0.20404,-0.091476,0.159538,-0.17937,-0.07811,0.111819,-0.107254,-0.155049,-0.150971,0.210176,0.250433,0.07784,-0.106407,0.082472,0.061958,-0.096836,0.214796,-0.005034,0.173648,0.070908,-0.177435,-0.105077,-0.283966,-0.235435,-0.176552,-0.051712,-0.165917,-0.00464,-0.222513
51,1,-0.236936,0.115311,0.007139,-0.007056,0.021021,0.136016,-0.103493,-0.228352,-0.178709,-0.067842,-0.168923,-0.02367,-0.02662,-0.112244,-0.074173,-0.173633,0.03907,0.100858,-0.261018,0.258836,-0.074127,-0.126374,0.012676,-0.066858,0.049162,0.071212,-0.130843,-0.246161,0.13552,0.169287,0.139356,-0.185462,0.091244,0.086852,0.065824,0.151803,-0.108957,0.253675,0.010629,-0.115738,-0.16959,-0.180404,0.055422,-0.162075,0.213143,-0.20602,0.195729,-0.159073
52,3,-0.17094,0.025343,0.019987,0.09125,0.091433,0.012343,-0.128686,-0.222971,-0.093175,-0.141578,0.04221,0.07364,-0.032733,0.010938,-0.233901,-0.225171,0.025877,0.062707,-0.168005,0.278007,-0.046554,0.020913,-0.106149,-0.049853,0.164401,-0.070641,-0.087676,-0.232302,0.061085,0.172894,0.154265,-0.092427,0.094274,-0.046205,-0.122659,0.159784,-0.014799,0.266261,0.232698,-0.154595,-0.189154,-0.297263,-0.215919,-0.138836,-0.073036,-0.192151,-0.083609,-0.133921
53,1,-0.155576,0.14346,-0.078366,-0.062823,-0.017337,0.155612,-0.034242,-0.192528,-0.201251,0.014742,-0.179348,-0.100214,-0.138625,-0.035724,-0.096319,-0.145767,0.038631,0.056864,-0.183509,0.271603,-0.09569,-0.085872,-0.083786,-0.198856,0.015841,0.09619,-0.198694,-0.248652,0.192632,0.24702,0.20076,-0.15638,0.004195,0.069969,0.043603,0.138237,-0.128291,0.260222,0.101306,-0.079123,-0.290302,-0.171972,0.018965,-0.003439,0.140195,-0.067469,0.072372,-0.170819
54,2,-0.22541,0.032877,-0.060262,0.011855,-0.253298,0.048478,-0.099092,-0.158613,-0.137844,0.047759,-0.080116,0.10186,-0.006942,-0.060509,-0.095561,-0.200247,0.026082,0.111502,-0.08741,0.110172,-0.089513,-0.110476,-0.180634,0.118783,-0.159319,0.031102,0.0024,-0.160882,0.071614,0.298325,-0.044738,-0.054779,-0.130522,0.208805,-0.148392,0.201948,0.039101,0.222351,0.168898,-0.205386,-0.275948,-0.259116,-0.212992,-0.053473,0.185149,-0.065367,0.136521,-0.082448
55,0,0.000939,0.213991,-0.176887,-0.112506,0.052919,0.008325,-0.017829,-0.088965,-0.093474,-0.156916,-0.123695,0.080536,-0.09781,-0.094491,-0.097282,-0.362482,0.049036,0.150706,-0.081545,0.262263,-0.004898,-0.283633,-0.09389,-0.160282,-0.034245,0.169925,-0.044357,-0.035626,0.186613,0.216044,0.071657,-0.181465,0.092277,-0.069175,-0.020026,0.167276,-0.089266,0.078809,0.011447,-0.043407,-0.317075,-0.169946,0.147934,-0.071997,-0.027963,-0.080569,0.139359,-0.274277
56,4,-0.127677,0.075856,-0.219082,-0.090786,-0.071181,-0.002422,-0.231078,-0.020747,-0.05423,-0.138258,-0.02841,0.107807,0.132868,-0.049737,-0.007326,-0.249698,-0.029133,-0.056748,-0.177742,0.190959,0.118002,-0.197891,-0.046291,-0.025892,0.144643,0.108418,-0.091309,-0.108342,-0.017805,0.207266,0.21063,-0.220847,-0.010718,0.058845,-0.115769,0.192571,-0.147382,0.068563,0.075706,0.011747,-0.283975,-0.361484,-0.195272,-0.138185,0.048762,-0.126299,0.21722,-0.090501
57,0,-0.077974,0.109221,-0.209319,-0.09711,0.092273,0.139913,-0.110532,-0.166862,-0.032259,-0.237807,-0.238082,0.008063,-0.025641,-0.075627,-0.151659,-0.257718,0.077698,0.175089,-0.20213,0.217319,0.03286,-0.282829,-0.025831,-0.100095,0.081047,0.118189,-0.112005,-0.121884,0.083031,0.134203,-0.067053,-0.254557,0.145557,-0.053131,0.077609,0.168617,0.054362,0.118975,0.046108,0.06502,-0.27633,-0.215424,0.116858,-0.015809,-0.055481,-0.006326,0.082643,-0.251469
58,0,-0.135287,0.200657,-0.195316,-0.211164,0.127622,0.080483,-0.130331,-0.099269,-0.005519,-0.219616,-0.12279,0.144116,-0.024648,-0.130376,-0.1362,-0.240587,0.064618,0.167227,-0.096924,0.343607,-0.043256,-0.263213,0.019944,-0.087011,0.126887,0.111081,-0.090305,-0.076095,0.074265,0.11552,0.037394,-0.093362,0.092235,-0.047939,-0.010152,0.23925,-0.135908,0.175245,0.018746,0.029548,-0.222477,-0.080477,0.150596,-0.082299,0.050364,-0.126259,0.01554,-0.313311
59,0,-0.102815,0.152928,-0.175859,-0.238544,0.0198,0.053021,-0.128335,-0.214756,-0.002197,-0.157007,-0.239281,-0.029163,0.028008,0.046751,-0.055103,-0.211035,0.090223,0.037729,-0.152728,0.272571,0.051802,-0.182437,-0.023259,-0.119582,0.001357,0.116233,-0.016329,-0.063763,0.182443,0.126887,-0.052077,-0.214748,0.160606,0.027524,-0.014477,0.28456,-0.156826,0.048966,0.1362,-0.030367,-0.209995,-0.176562,0.168128,-0.180357,-0.018992,-0.050433,0.183018,-0.279993
60,4,-0.107198,0.065489,-0.184013,-0.074438,-0.12936,-0.030934,-0.169492,-0.086106,-0.06802,-0.109768,-0.063958,-0.052246,0.049713,0.006157,-0.01874,-0.32618,-0.107549,-0.124252,-0.201537,0.253469,-0.102898,-0.196895,-0.047803,0.048322,0.125577,0.10312,-0.119827,-0.0892,0.044013,0.190144,0.134681,-0.179009,-0.043751,0.005541,-0.132009,0.168238,-0.152369,0.099847,0.075742,-0.086408,-0.311046,-0.319477,-0.157324,-0.134787,-0.024311,-0.174768,0.197071,-0.172127
61,2,-0.231049,0.009748,-0.076453,0.051779,-0.290047,0.093406,-0.072972,-0.10566,-0.210781,-0.067581,-0.19933,0.108123,-0.026395,-0.083329,-0.202395,-0.212571,-0.040273,0.058548,-0.052582,0.18906,-0.053755,-0.135738,-0.144953,0.10476,-0.082396,-0.112231,-0.056849,-0.116808,0.187637,0.285119,-0.025182,-0.092846,0.022561,0.220013,0.011973,0.26576,0.02921,0.116438,0.157484,-0.199861,-0.259442,-0.212851,-0.182263,-0.134335,0.085606,0.009004,0.055248,-0.048813
62,5,0.057645,0.037669,-0.141394,0.13152,-0.070573,-0.126431,-0.04361,-0.118405,-0.071451,-0.11274,-0.08372,-0.066455,0.042772,-0.191281,-0.080898,-0.181963,0.001324,0.113143,-0.163584,0.280489,-0.173481,0.049806,-0.142123,-0.068333,0.004437,0.120084,0.021145,-0.31311,0.095871,0.047169,0.066121,-0.055806,-0.050787,-0.074404,-0.025942,0.27318,0.019181,0.411143,0.127179,0.021822,-0.227106,-0.338265,-0.094526,-0.043556,-0.010297,0.023935,0.220342,-0.103554
63,2,-0.238651,0.052469,-0.05832,-0.041814,-0.182415,0.178858,-0.07914,-0.160594,-0.206509,-0.105961,-0.153744,0.104854,-0.02283,0.03213,-0.176594,-0.268203,-0.024955,0.126105,-0.063016,0.210839,-0.058503,-0.147956,-0.199125,0.01736,-0.021349,-0.049273,-0.054581,-0.151759,0.054969,0.235937,0.049023,-0.139841,-0.026908,0.182207,-0.012323,0.227833,0.054184,0.244665,0.140492,-0.200444,-0.281123,-0.200026,-0.167033,-0.09009,0.027801,-0.048149,0.082939,-0.176548
64,2,-0.138785,0.020805,-0.060422,-0.028521,-0.226148,0.026917,-0.16176,-0.12556,-0.25489,-0.008055,-0.059669,0.029464,-0.037311,-0.082339,-0.154953,-0.148096,-0.056734,0.086444,-0.013783,0.099752,-0.071451,-0.199277,-0.079394,-0.024265,-0.048154,-0.124644,-0.118953,-0.15173,0.208401,0.373377,0.109627,-0.064114,-0.012364,0.323841,-0.03789,0.115722,-0.06131,0.290384,0.071289,-0.17915,-0.258236,-0.176122,-0.244836,0.01003,0.028908,-0.097364,0.1215,-0.063156
65,5,0.108118,0.009486,-0.103977,0.039972,-0.113058,-0.103293,-0.101034,-0.120294,0.102491,-0.041863,-0.047403,-0.060544,-0.0846,-0.168606,0.052987,-0.224025,0.068687,0.172531,-0.164121,0.190044,-0.090582,-0.018459,-0.212193,-0.108828,-0.041397,0.128499,-0.138845,-0.274611,0.147074,0.133401,0.085804,-0.111755,0.067486,0.05515,-0.09223,0.1575,-0.147967,0.339201,0.141342,0.01344,-0.335111,-0.362105,-0.080959,-0.089865,0.090696,0.094639,0.085269,-0.072563
66,2,-0.156398,0.114622,-0.03356,0.005882,-0.389511,-0.041494,-0.14756,-0.113458,-0.191374,-0.004968,-0.141748,0.058258,-0.046647,-0.063509,-0.177008,-0.204525,0.014504,0.048874,-0.014772,0.167562,-0.199709,-0.165202,-0.120588,0.048343,-0.028868,-0.101043,0.002125,-0.033483,0.175792,0.313809,0.102846,-0.101392,-0.069335,0.167002,-0.082999,0.238182,-0.057849,0.245141,0.096429,-0.178502,-0.172094,-0.180527,-0.231244,-0.036651,0.108924,-0.023459,0.137651,-0.083598
67,0,-0.155305,0.219841,-0.268096,-0.194931,0.098315,0.023874,-0.198649,-0.100562,-0.175582,-0.091496,-0.136358,-0.036817,-0.163027,-0.006697,-0.034539,-0.305747,0.031977,0.154047,-0.097782,0.202569,-0.115955,-0.240198,-0.068343,-0.057892,0.011494,0.081296,-0.037689,-0.023475,0.109664,0.114176,-0.004518,-0.153743,0.131968,-0.013408,0.036066,0.16223,-0.072214,0.150122,0.054467,0.010821,-0.37612,-0.14466,0.120444,0.037445,-0.05569,-0.099527,0.120238,-0.289242
68,0,-0.133197,0.200385,-0.155362,-0.2447,0.042197,0.043255,-0.096824,-0.169923,-0.05028,-0.163813,-0.071208,0.117942,-0.037945,-0.120361,-0.037509,-0.169955,0.060038,0.142501,-0.198057,0.329743,-0.008001,-0.296508,-0.049744,-0.13911,0.025759,0.030882,-0.053096,-0.112067,0.155446,0.091327,0.058522,-0.178453,0.120861,-0.084003,-0.047779,0.236203,-0.098426,0.167769,-0.021996,0.016835,-0.312845,-0.103983,0.179573,-0.096481,0.034175,-0.021747,0.057917,-0.285671
69,3,-0.102331,-0.101831,-0.049565,0.105072,0.135042,0.005959,-0.22878,-0.09956,-0.068402,-0.2513,-0.01544,0.073004,-0.013215,-0.095318,-0.200605,-0.187007,-0.008153,0.070844,-0.12889,0.307744,-0.102462,0.070362,-0.116773,0.02907,0.174745,-0.188751,-0.063441,-0.187557,0.112954,0.275792,0.125052,-0.204403,0.094616,0.049936,-0.016413,0.103816,-0.044114,0.156447,0.132404,-0.124144,-0.06678,-0.353452,-0.154914,-0.163364,-0.106175,-0.146292,-0.011255,-0.185999
70,0,-0.065043,0.236057,-0.253784,-0.193801,0.030878,-0.060575,-0.189116,-0.094696,-0.025089,-0.214467,-0.170474,-0.024446,-0.048809,-0.130593,-0.038449,-0.179192,0.05409,0.139177,-0.164278,0.257148,0.013452,-0.228253,-0.011192,-0.115344,-0.12732,0.223839,-0.095374,-0.003031,0.026428,0.14381,-0.064972,-0.310284,0.090097,0.04599,-0.04493,0.291918,-0.141528,0.19032,0.077386,0.031056,-0.104835,-0.105637,0.16619,-0.061118,0.06698,0.022199,0.038629,-0.245673
71,0,-0.166849,0.228188,-0.261699,-0.240836,-0.015225,-0.043985,-0.155657,-0.08925,-0.015811,-0.21162,-0.209382,-0.00292,-0.188105,-0.038143,-0.015395,-0.171758,0.043601,0.104949,-0.166834,0.269557,-0.091483,-0.289251,0.111052,-0.133685,0.049152,0.174708,-0.161611,-0.072835,0.012003,0.059477,0.015798,-0.138617,-0.006845,-0.055926,0.087437,0.275853,-0.069892,0.149522,0.028724,-0.010922,-0.159616,-0.064175,0.07908,-0.162303,-0.006388,-0.023117,0.211355,-0.241013
72,3,-0.055923,0.026113,0.039938,0.21026,0.010121,0.039071,-0.205482,-0.086663,-0.145543,-0.218064,0.034563,-0.012862,-0.020812,-0.071056,-0.100156,-0.25213,0.001843,0.121695,-0.178576,0.205822,-0.091308,0.122661,-0.126269,0.082833,0.164163,-0.122686,-0.176939,-0.266244,0.118121,0.306243,0.073309,-0.183277,0.064092,-0.051662,-0.077757,0.241754,0.015261,0.174659,0.078373,-0.148358,-0.209146,-0.263613,-0.165695,-0.060816,0.011648,-0.15444,-0.124581,-0.098204
73,3,-0.053588,-0.0271,-0.079695,0.107545,0.018634,0.071025,-0.162183,-0.162188,-0.011967,-0.117713,-0.021132,-0.084689,0.020874,0.003293,-0.137496,-0.128694,-0.050339,0.222814,-0.151762,0.24571,-0.092405,0.145632,-0.098397,-0.054807,0.17327,-0.077137,-0.142302,-0.131114,0.095682,0.30369,0.083116,-0.110947,0.004045,0.032619,-0.086604,0.1463,-0.04213,0.08344,0.160446,-0.282404,-0.141515,-0.404957,-0.124908,-0.193708,-0.039719,-0.165195,-0.01735,-0.283526
74,2,-0.200745,-0.019467,-0.080309,0.072966,-0.273108,0.024983,-0.179851,-0.239806,-0.237423,-0.022592,-0.015279,0.100773,0.088195,0.008782,-0.12282,-0.205575,-0.012513,0.079203,-0.166871,0.110689,-0.119806,-0.134972,-0.186789,0.089417,-0.078841,-0.085719,0.067594,-0.142114,0.296761,0.309175,-0.043927,-0.040317,0.069391,0.166707,-0.097211,0.200841,-0.007285,0.154088,0.089873,-0.070017,-0.189461,-0.216893,-0.146871,-0.047834,-0.017383,0.037783,0.059934,-0.266832
75,1,-0.301691,0.056989,-0.066576,0.004126,0.050367,0.178308,0.001247,-0.277588,-0.177236,-0.09209,-0.149772,0.023765,-0.165879,0.051221,-0.03058,-0.222437,0.05712,0.115619,-0.158592,0.222352,-0.011987,-0.174129,-0.049037,-0.132475,0.097077,0.047936,-0.177617,-0.152145,0.18196,0.208035,0.100427,-0.192483,-0.053052,0.120225,0.001299,0.188895,-0.100804,0.252197,0.191181,-0.16216,-0.184064,-0.145919,0.065934,-0.020798,0.144956,-0.026245,0.070518,-0.196686
76,4,-0.081535,0.013109,-0.237465,-0.036338,-0.130992,0.013269,-0.185325,-0.021527,0.003715,-0.167743,0.017987,0.033624,0.109879,-0.117733,-0.031881,-0.29816,-0.118659,-0.015268,-0.188465,0.225376,0.116959,-0.153947,-0.158642,-0.028249,0.106568,0.140207,0.042943,-0.138333,-0.017865,0.16024,0.082663,-0.207413,-0.036887,-0.017285,-0.134491,0.122332,-0.074366,0.014793,0.128493,0.097832,-0.407509,-0.299194,-0.144171,-0.158202,0.107483,-0.173251,0.181062,-0.061372
77,3,-0.103208,-0.046777,-0.093626,0.112484,0.106628,0.047456,-0.1911,-0.210997,-0.045633,-0.146389,0.090718,0.047703,0.021401,-0.06581,-0.114948,-0.106925,-0.059259,0.034239,-0.163793,0.181012,-0.036728,0.130875,-0.195108,0.006008,0.131562,-0.062215,-0.084193,-0.216994,0.050137,0.231632,0.079525,-0.103606,0.05853,0.014249,-0.078663,0.150312,-0.058566,0.215474,0.201622,-0.201554,-0.078327,-0.422,-0.297031,-0.142669,-0.031669,-0.202489,-0.050793,-0.193028
78,3,-0.105338,-0.071186,-0.041833,0.042682,0.114021,0.005442,-0.091667,-0.228101,-0.025638,-0.055771,0.039975,-0.067477,-0.026779,-0.097467,-0.115792,-0.172138,0.046986,0.011215,-0.267231,0.293262,-0.065248,0.029301,-0.199942,-0.021246,0.020382,-0.057255,-0.077454,-0.278268,0.094007,0.324299,0.219699,-0.039379,0.01177,-0.076732,-0.058716,0.177696,-0.090955,0.154142,0.166715,-0.147961,0.02016,-0.349756,-0.114567,-0.173953,-0.13841,-0.195298,-0.085988,-0.183849
79,3,-0.046422,0.013318,-0.087049,0.211352,0.05675,-0.023132,-0.044539,-0.177631,-0.087041,-0.108141,0.021454,0.06071,0.066451,-0.030966,-0.201189,-0.179662,-0.032063,0.055076,-0.251729,0.214417,0.015656,0.101557,-0.107867,-0.027297,0.035231,-0.064033,-0.094436,-0.169808,0.097467,0.320003,0.199459,-0.118304,0.054738,0.069035,-0.105979,0.287551,0.002238,0.160195,0.14772,-0.227268,-0.080682,-0.20356,-0.231965,-0.119361,-0.101149,-0.212283,-0.136664,-0.265841
80,5,0.127981,0.061361,-0.115648,-0.121839,0.044292,-0.031316,-0.094384,-0.121305,-0.123865,-0.085037,-0.044538,-0.183916,0.004488,-0.159214,-0.005113,-0.304303,0.115456,0.119425,-0.177186,0.187123,-0.072899,0.005047,-0.237171,-0.049301,0.003348,0.167373,-0.049779,-0.228904,0.073335,0.111401,0.068547,-0.060768,-0.076315,0.071335,-0.178474,0.283281,-0.031228,0.285877,0.078694,-0.025512,-0.341194,-0.332683,-0.152,0.000395,-0.018305,0.092871,0.04831,-0.086849
81,2,-0.243246,-0.026142,-0.130899,0.034446,-0.252601,0.098733,-0.153935,-0.186531,-0.194794,-0.065271,-0.0461,0.200713,0.044201,0.038848,-0.150968,-0.252647,-0.074748,0.157369,0.009698,0.070517,-0.090154,-0.100326,-0.179213,-0.028456,0.032282,0.061223,-0.05192,-0.136957,0.001214,0.276123,0.117378,-0.077363,-0.019506,0.251839,-0.072783,0.248909,0.040022,0.230655,0.110806,-0.0954,-0.233952,-0.180135,-0.256471,-0.146295,-0.031471,-0.114634,0.079636,-0.064939
82,4,-0.102638,0.041121,-0.161631,-0.048645,-0.134413,-0.021564,-0.146999,-0.005505,-0.033212,-0.173751,-0.140673,-0.06917,0.106038,-0.081765,0.017176,-0.252838,-0.071708,-0.112417,-0.212887,0.264804,0.011533,-0.188027,-0.081342,-0.194565,0.112417,0.156377,-0.125031,-0.172675,0.061596,0.160527,0.150206,-0.130505,-0.013582,0.014706,-0.128032,0.205469,-0.196373,0.072143,0.032885,0.026215,-0.324172,-0.202789,-0.154475,-0.212338,-0.048755,-0.150668,0.245492,-0.105669
83,5,0.123262,-0.010176,-0.064585,-0.037009,-0.09357,-0.049409,-0.127291,-0.095054,0.032509,-0.075392,-0.059592,-0.165747,-0.030736,-0.208521,-0.057021,-0.265389,0.076674,0.053842,-0.062586,0.232874,-0.048178,-0.031045,-0.070808,-0.017606,0.075731,0.090877,0.029391,-0.382422,0.138187,-0.041726,0.123141,-0.139575,0.027497,0.115486,-0.166497,0.191692,-0.145929,0.331569,-0.028134,-0.053938,-0.263017,-0.371424,-0.169141,0.094408,-0.008905,-0.075952,0.13135,-0.116126
84,3,-0.103957,-0.016805,-0.062081,0.172314,-0.047491,0.07097,-0.169538,-0.164707,-0.060878,-0.218768,-0.038074,0.054956,0.053876,-0.086,-0.117411,-0.179946,0.087114,0.024342,-0.171398,0.338762,-0.053267,0.118007,-0.07666,0.033992,0.007513,-0.094892,-0.106008,-0.199046,0.07672,0.293603,0.243392,-0.030067,0.013651,0.038356,-0.165344,0.173906,-0.087074,0.104479,0.089026,-0.191263,-0.070327,-0.36131,-0.229681,-0.144646,-0.011182,-0.211749,0.042701,-0.115065
85,0,-0.085387,0.172552,-0.163145,-0.295822,0.020441,0.095398,-0.175825,-0.193202,-0.156804,-0.173663,-0.042202,0.001518,0.027805,-0.036901,-0.089167,-0.291923,0.091943,0.21768,-0.148872,0.27669,-0.02688,-0.303376,-0.069717,-0.106802,0.070601,0.08648,-0.036092,-0.024015,-0.00168,0.117577,0.053381,-0.193824,-0.002268,-0.061788,-0.027809,0.250032,-0.116424,0.079223,-0.003095,-0.101817,-0.256772,-0.108898,0.130638,-0.096935,0.053432,-0.071168,0.199631,-0.194157
86,2,-0.154116,0.097146,-0.025805,0.073472,-0.3147,-0.008228,-0.147599,-0.104609,-0.236289,0.028571,-0.08293,0.139168,-0.120793,0.092037,-0.142597,-0.2199,0.00822,-0.030157,-0.069959,0.095946,-0.098389,-0.095926,-0.210911,0.094146,0.004884,-0.037403,0.024358,-0.204525,0.058722,0.284524,-0.005552,-0.165219,0.000443,0.152569,0.040537,0.208283,-0.018869,0.188089,0.027136,-0.234838,-0.296083,-0.282722,-0.179404,-0.127476,0.003552,-0.032475,0.128968,-0.133161
87,1,-0.159441,0.104828,-0.056792,-0.138776,-0.002028,0.191673,-0.052605,-0.236342,-0.181852,-0.025625,-0.104094,-0.092723,-0.228341,-0.093593,-0.081461,-0.101711,0.077605,0.093344,-0.227879,0.239199,-0.070812,-0.167867,-0.069363,-0.176252,0.041053,0.083361,-0.113392,-0.276914,0.227245,0.190383,0.129803,-0.173537,-0.045944,0.079555,0.092833,0.097147,-0.102044,0.269613,0.004896,-0.089583,-0.174166,-0.204584,-0.016569,-0.132741,0.117217,-0.124157,0.082871,-0.212061
88,2,-0.135122,0.035532,0.013122,0.056973,-0.173379,0.103723,-0.057201,-0.236712,-0.179464,0.05625,-0.169562,0.107422,-0.128036,-0.067202,-0.142407,-0.166889,-0.046476,0.079833,-0.086535,0.137713,-0.083559,-0.126635,-0.15474,0.035433,-0.018776,0.046334,-0.042302,-0.195824,0.150178,0.338939,0.147517,-0.182158,-0.070823,0.201656,-0.048352,0.140547,0.053695,0.23503,0.048522,-0.177152,-0.268568,-0.229399,-0.283622,-0.073924,0.038484,-0.163802,0.086306,-0.089247
89,3,-0.001326,0.020642,-0.10104,0.059857,0.097025,-0.001129,-0.145136,-0.17941,0.048311,-0.193623,-0.094524,0.004833,0.081068,0.055201,-0.136773,-0.25006,-0.007757,0.051787,-0.296767,0.184761,-0.112243,0.122157,-0.208552,-0.042404,0.11263,-0.189705,-0.100868,-0.223407,0.22493,0.250063,0.125172,-0.026489,-0.042603,0.024761,-0.135447,0.180092,-0.126984,0.123573,0.154823,-0.238509,-0.011343,-0.303082,-0.158427,-0.095332,-0.002557,-0.160739,0.005122,-0.173078
90,0,-0.174962,0.202789,-0.134952,-0.281425,0.018419,0.027766,-0.121005,-0.118735,-0.04206,-0.117722,-0.169335,0.036989,-0.114986,-0.078166,0.006176,-0.2747,0.081953,0.237117,-0.270419,0.273947,0.020852,-0.270788,-0.055806,-0.05101,-0.09489,0.189221,-0.12725,-0.006428,0.107962,0.111838,0.026461,-0.233661,0.078728,-0.047689,0.009583,0.146776,-0.193052,0.060862,0.146583,0.005584,-0.144687,-0.023706,0.013027,-0.123629,-0.080222,-0.075545,0.173978,-0.23968
91,1,-0.17646,-0.063706,0.065256,-0.026596,0.000697,0.168179,-0.00474,-0.213222,-0.130922,-0.084692,-0.151808,-0.074931,-0.132284,-0.134084,-0.103918,-0.157692,-0.027285,0.12434,-0.171027,0.162287,0.028693,-0.1729,-0.061609,-0.220451,0.104584,0.12456,-0.130262,-0.251692,0.145276,0.206837,0.23066,-0.268095,-0.06048,0.031809,0.045656,0.093883,-0.12366,0.212852,0.14854,-0.085933,-0.221747,-0.232228,-0.037395,-0.070149,0.163144,0.017512,0.129764,-0.22916
92,2,-0.186908,-0.014046,-0.056593,-0.006335,-0.3231,0.040178,-0.037705,-0.1511,-0.119893,-0.025986,-0.044484,0.134088,-0.003157,-0.003869,-5.6e-05,-0.155572,-0.001633,0.007234,-0.020604,0.10754,-0.225019,-0.149569,-0.150992,-0.068211,-0.042328,0.005226,-0.022556,-0.066465,0.133028,0.268283,-0.021599,-0.039463,-0.139777,0.275492,0.150985,0.245425,-0.038103,0.25236,0.138576,-0.25529,-0.184748,-0.309462,-0.27506,-0.056891,-0.015347,-0.071334,0.020163,-0.136698
93,3,-0.024333,0.033721,-0.006489,0.128853,-0.097133,0.052547,-0.330982,-0.20537,0.061513,-0.075934,-0.022634,-0.050594,0.0108,-0.093282,-0.078348,-0.093705,-0.008845,0.158393,-0.157227,0.236161,-0.009051,0.020046,-0.084727,0.061879,0.154302,0.006647,0.010304,-0.34483,0.134296,0.301718,0.211741,-0.120327,0.076808,-0.071477,-0.043586,0.178812,0.03095,0.176196,0.002136,-0.137463,-0.064287,-0.30241,-0.203292,-0.150827,0.020968,-0.17123,-0.133249,-0.223571
94,5,0.032388,0.0795,-0.188007,0.04256,-0.049043,-0.043136,-0.076808,-0.207159,0.033384,-0.075247,-0.033431,-0.076616,-0.054421,-0.14845,-0.020059,-0.245521,-0.009397,0.163717,-0.096844,0.134535,-0.020736,-0.129676,-0.20214,-0.046779,0.049125,0.163785,0.048054,-0.311486,0.173879,0.078012,0.07963,-0.136712,-0.02971,0.092534,-0.023671,0.147648,-0.027542,0.302141,0.135739,-0.045781,-0.360733,-0.366768,-0.152096,-0.022693,0.161821,0.08662,0.080371,-0.15982
95,0,-0.048285,0.269986,-0.282126,-0.159004,0.178672,0.044408,-0.161911,-0.191256,-0.045977,-0.218683,-0.056257,0.080154,-0.049933,-0.033103,-0.127758,-0.169143,-0.010087,0.203493,-0.199996,0.20107,0.093407,-0.267458,0.103134,-0.059463,-0.096548,0.118373,-0.082832,-0.065189,0.168277,0.184425,0.013533,-0.256736,0.073333,-0.062474,-0.033622,0.146179,0.006482,0.074955,0.16558,-0.102656,-0.286185,-0.060604,0.144772,-0.06937,-0.025991,-0.033014,0.126145,-0.177494
96,4,-0.073639,0.064154,-0.24031,-0.101457,-0.169414,-0.023026,-0.178266,0.020404,-0.142199,-0.074211,-0.075782,0.090521,0.042034,-0.067417,-0.017081,-0.278947,-0.054035,-0.032591,-0.266994,0.247827,0.098297,-0.202487,-0.120217,-0.012646,0.216344,0.122624,-0.098182,-0.088116,-0.076766,0.079562,0.172913,-0.205957,-0.017907,0.027496,-0.098953,0.145847,-0.191105,0.086643,0.022743,-0.047847,-0.280751,-0.241577,-0.244672,-0.119769,-0.024081,-0.164295,0.186271,-0.136135
97,5,0.101319,0.036145,-0.114639,0.099319,-0.103678,-0.10087,-0.054556,-0.062521,-0.020992,-0.121486,-0.047459,-0.045015,0.022085,-0.282382,-0.049165,-0.1612,0.084894,0.197252,-0.219274,0.241132,-0.094799,0.025642,-0.09749,-0.001824,-0.106613,0.117597,-0.029032,-0.294414,0.075594,0.02772,0.046089,-0.015107,-0.031012,0.082982,-0.115067,0.273336,-0.13325,0.39502,0.097685,-0.055541,-0.328123,-0.297769,-0.027373,-0.057797,0.016286,0.096967,0.154296,0.018397
