income_inr,age_years,utilisation_ratio,enquiries_6m,tenure_months,emi_to_income,late_payments_12m,card_count,noise_1,noise_2,noise_3,noise_4,default,credit_limit_inr
87985.95,22.7,0.260956,0.0,68.0,0.129247,2.0,3.0,-0.195951,-1.080185,-0.77296,0.274485,0,204090.66
47075.54,40.9,0.284666,0.0,134.0,0.215309,1.0,1.0,-1.04314,-0.576303,-0.408591,-0.091079,0,102992.72
62299.25,37.9,0.375071,0.0,82.0,0.297488,1.0,3.0,-1.297861,-1.028129,-0.950672,0.28935,0,131145.04
21796.76,30.4,0.466748,0.0,97.0,0.3596,1.0,3.0,-0.132901,0.658148,0.847786,0.096068,0,54343.58
43670.11,25.5,0.468616,1.0,82.0,0.296895,0.0,3.0,0.458613,-0.440537,1.512481,-0.378516,0,122033.68
36246.16,30.3,0.334791,0.0,48.0,0.158447,2.0,2.0,-0.128644,2.148414,-0.8698,-1.122946,0,59771.04
62775.46,34.2,0.085201,1.0,151.0,0.096708,1.0,1.0,0.651337,-0.052258,-0.319742,0.124247,0,168079.84
87162.38,54.8,0.409608,1.0,82.0,0.376795,1.0,2.0,-1.002833,1.059342,1.114047,0.579224,0,196376.72
30235.69,46.0,0.413051,0.0,67.0,0.305708,1.0,7.0,0.980253,0.482921,0.649018,-2.500411,0,95596.41
47006.43,53.9,0.138175,1.0,36.0,0.061208,0.0,1.0,0.525278,0.717236,-0.526323,0.522654,0,94165.15
74118.92,55.0,0.360828,1.0,74.0,0.164044,0.0,1.0,0.883906,-1.733597,-1.448467,-0.168422,0,161097.27
20217.93,38.4,0.620575,2.0,64.0,0.391491,1.0,3.0,-0.530017,-0.923881,-1.543524,-1.127949,0,6308.84
58042.53,25.1,0.15856,0.0,43.0,0.093207,1.0,1.0,1.552849,-1.882761,0.094219,-0.230327,0,135520.83
66098.14,21.0,0.19115,1.0,19.0,0.155494,4.0,4.0,-0.04055,-1.095637,0.048238,1.425694,0,115170.53
83595.23,57.8,0.172026,0.0,29.0,0.071185,1.0,1.0,0.329505,1.082921,-0.266056,0.382259,0,198371.23
41914.93,55.8,0.34473,0.0,125.0,0.296257,2.0,7.0,0.783523,-0.511586,-0.52691,-0.904507,0,95021.88
31570.79,39.1,0.519682,2.0,83.0,0.301318,3.0,3.0,-2.060748,-0.232104,-0.342768,0.5567,1,28551.2
42458.57,43.1,0.270768,2.0,10.0,0.203402,2.0,2.0,-1.070885,1.884035,0.658989,-0.031535,1,67368.07
94305.4,21.0,0.193785,1.0,56.0,0.160104,1.0,3.0,0.545978,1.618424,0.335978,2.476657,0,248182.38
35070.5,40.4,0.543445,1.0,98.0,0.362467,2.0,2.0,0.51818,-0.169444,-1.101341,-0.663826,0,79409.03
61769.26,46.6,0.022186,1.0,24.0,0.014179,0.0,3.0,1.624591,0.621131,0.635185,-0.646889,0,164889.81
22218.9,34.4,0.145334,0.0,115.0,0.037819,0.0,3.0,0.395487,-0.052252,0.79104,-1.290295,0,38123.33
20536.1,37.5,0.450491,2.0,95.0,0.334737,1.0,2.0,-0.424812,0.397844,0.302559,0.543868,0,28542.12
39811.83,38.1,0.249386,0.0,23.0,0.154663,1.0,1.0,-0.35739,-0.20396,1.136135,-0.120901,0,82074.39
90961.94,22.4,0.589205,0.0,146.0,0.4328,2.0,2.0,-2.274442,-0.433397,0.170069,-1.806794,0,197674.36
63217.41,21.6,0.574507,2.0,72.0,0.380161,0.0,4.0,0.642955,-0.458578,-1.747477,-0.579945,0,144419.58
143914.53,35.7,0.293547,1.0,180.0,0.183863,0.0,1.0,-0.206893,0.786077,0.701536,-0.487832,0,332321.17
43334.2,32.2,0.296374,2.0,76.0,0.161879,1.0,1.0,-0.14676,1.734829,-0.790295,-0.144174,0,116374.92
35043.91,31.1,0.25811,0.0,46.0,0.124838,1.0,0.0,1.409505,-1.123834,-0.97455,-0.160193,0,60595.7
48198.75,42.5,0.594799,0.0,94.0,0.416046,0.0,6.0,2.076471,-0.583529,-0.085638,0.59624,0,141284.61
67385.91,41.3,0.272545,2.0,69.0,0.195659,2.0,1.0,0.422003,0.075177,-1.212651,0.091294,0,144203.12
98617.62,38.0,0.404559,1.0,15.0,0.282174,2.0,4.0,0.134672,1.253916,-1.076078,-0.52418,0,212176.91
23243.33,43.4,0.639275,1.0,34.0,0.414789,3.0,2.0,-0.325983,0.084522,-0.762975,0.728004,0,11400.85
127016.9,21.0,0.320485,0.0,141.0,0.195354,1.0,2.0,0.252974,1.243022,-1.762799,0.53868,0,321331.97
44400.42,48.2,0.365361,2.0,59.0,0.236573,1.0,3.0,-1.130727,-0.369265,0.036601,0.427026,0,63730.99
27172.83,35.6,0.695226,2.0,60.0,0.484958,2.0,3.0,-0.475005,-2.413577,0.575936,0.915067,0,10939.91
67252.69,38.2,0.642805,3.0,68.0,0.416618,3.0,4.0,0.764866,0.464768,0.820381,-0.349953,1,124973.99
22955.72,38.7,0.114863,0.0,39.0,0.156909,0.0,3.0,-0.131994,2.250138,-0.011358,-0.310767,0,74818.13
64063.3,27.9,0.266377,0.0,51.0,0.163762,0.0,3.0,-1.044955,-0.263936,0.430181,0.812935,0,170993.27
59296.11,39.9,0.195213,1.0,194.0,0.113186,0.0,4.0,-1.29839,-1.105893,-0.09797,-0.717168,0,163244.08
42406.38,36.1,0.251434,0.0,39.0,0.149662,0.0,1.0,1.14144,1.271192,0.979948,1.572477,0,86073.75
23799.56,39.9,0.299528,1.0,59.0,0.229036,2.0,2.0,-1.074349,0.425299,-0.032756,1.184849,1,38231.43
55140.55,42.6,0.588802,2.0,61.0,0.445056,3.0,4.0,0.528216,-0.624039,1.150439,0.633901,0,125084.06
64046.73,33.3,0.343827,4.0,16.0,0.244054,3.0,4.0,1.897692,0.239923,-0.024572,-2.945053,0,121441.37
53202.15,36.1,0.51846,0.0,23.0,0.377915,2.0,7.0,1.611395,0.140215,1.067054,-1.51807,1,100369.04
36886.13,21.0,0.479441,2.0,52.0,0.288733,0.0,5.0,0.060393,-0.258816,0.339593,-0.901956,0,73643.41
68220.17,52.8,0.365051,2.0,134.0,0.169685,0.0,0.0,0.627533,1.021589,-0.469264,-0.376443,0,158022.51
62591.88,48.9,0.177268,1.0,54.0,0.218269,1.0,2.0,-0.383924,0.320006,0.222497,-0.369028,0,125679.75
54063.8,41.7,0.484144,0.0,100.0,0.446793,2.0,1.0,2.413969,0.579666,0.002697,0.324722,0,91103.56
72885.84,43.6,0.258198,0.0,20.0,0.161729,2.0,2.0,-0.337332,0.710921,0.458145,-0.661504,0,153618.55
69014.76,50.1,0.101872,3.0,79.0,0.114735,0.0,2.0,-0.800627,1.692018,0.723279,-1.367445,0,176728.14
129945.94,29.6,0.028258,3.0,83.0,0.0,1.0,3.0,-1.464489,1.691984,0.38421,0.329862,0,314168.44
55823.63,25.7,0.745533,2.0,18.0,0.557151,2.0,1.0,2.44889,1.345396,-0.841288,-0.232726,0,94519.62
47266.78,31.5,0.127496,2.0,64.0,0.037822,0.0,3.0,-1.681911,0.085362,0.596771,0.207179,0,150076.28
55433.29,23.1,0.512278,0.0,46.0,0.426203,0.0,2.0,-2.116297,-2.343454,0.626119,0.802834,0,103421.81
176034.97,49.6,0.391536,0.0,68.0,0.279903,2.0,0.0,-0.888352,1.23603,-0.152222,1.136227,0,411465.17
28866.91,55.0,0.366503,1.0,87.0,0.222191,6.0,3.0,1.379762,-1.15752,-1.244515,0.275268,0,37950.78
29297.25,27.6,0.446058,0.0,126.0,0.315994,1.0,2.0,-0.196457,0.391115,-1.485037,-0.457997,1,55749.36
69421.65,47.7,0.503803,1.0,81.0,0.309243,3.0,5.0,0.440909,0.236479,-2.100679,-0.350413,0,140559.88
52785.09,59.4,0.539542,0.0,76.0,0.274795,4.0,2.0,-0.4192,-0.453078,0.553147,0.386736,0,83691.12
41366.64,41.5,0.498101,4.0,104.0,0.344523,1.0,1.0,-0.577615,0.065056,1.267831,-0.277571,1,86971.13
52116.9,41.0,0.462113,0.0,50.0,0.317939,4.0,2.0,0.595132,-1.383044,-0.003465,-0.736286,0,65263.95
46781.03,51.2,0.097082,2.0,31.0,0.135797,0.0,1.0,1.690355,-1.66769,-0.008783,-0.368661,0,107312.53
58155.25,45.0,0.338709,1.0,78.0,0.209153,0.0,2.0,-0.807379,0.121129,-0.940465,0.021178,0,140741.46
85774.96,35.4,0.770307,4.0,59.0,0.46198,2.0,2.0,1.974611,0.35592,0.832352,0.778964,1,172916.19
36272.89,51.5,0.052847,0.0,50.0,0.0,0.0,2.0,0.867981,1.62776,0.377969,-0.854672,0,87129.3
57969.69,29.2,0.366049,0.0,28.0,0.181001,1.0,3.0,-0.797197,0.085218,-2.686625,-1.13006,0,99883.7
69771.02,43.1,0.581364,3.0,25.0,0.442359,3.0,4.0,0.234233,0.153685,-0.102252,-0.470044,1,131144.91
47666.84,22.9,0.233073,1.0,29.0,0.075496,0.0,2.0,-1.888883,-0.563191,1.198655,-2.305852,1,120023.5
26253.23,45.9,0.202765,0.0,49.0,0.120473,1.0,2.0,0.396571,1.001245,-1.342635,0.423901,0,53152.05
56031.25,37.4,0.493841,1.0,32.0,0.450045,3.0,4.0,-1.138819,0.404046,-0.412106,0.039275,1,99187.43
168741.54,41.3,0.491234,2.0,60.0,0.399394,0.0,2.0,0.855967,0.724823,1.358612,0.662357,0,383436.43
29447.41,38.1,0.184985,1.0,49.0,0.229454,0.0,2.0,0.022876,0.760846,1.425388,-1.417904,0,60199.82
63285.0,31.3,0.434127,1.0,38.0,0.366828,0.0,2.0,2.551178,0.27688,0.457891,1.133449,1,140476.97
69391.22,30.3,0.65693,0.0,21.0,0.452242,4.0,2.0,0.119521,1.371237,1.689405,-2.268434,1,108250.58
80658.01,45.0,0.210648,1.0,37.0,0.133897,2.0,2.0,0.186918,2.406569,1.435222,-0.37982,0,164284.24
104852.39,34.0,0.471346,0.0,34.0,0.276855,2.0,2.0,0.150065,0.40977,0.878571,-0.601565,0,211703.79
19136.45,36.6,0.615418,0.0,290.0,0.514205,1.0,1.0,-1.238432,-0.903393,-1.032746,1.268964,0,28816.65
30431.3,47.6,0.317864,1.0,144.0,0.261135,1.0,3.0,-0.655751,-1.173762,-0.537242,-0.989501,0,71615.85
79513.43,42.0,0.357866,0.0,86.0,0.293241,1.0,1.0,-1.481432,-0.330192,0.104269,-0.274002,0,196308.81
88062.7,46.9,0.416881,0.0,53.0,0.382543,1.0,0.0,0.433265,0.055657,-0.884348,-1.432141,0,177307.16
42127.16,35.4,0.08184,0.0,62.0,0.031509,0.0,3.0,0.328503,1.490557,-2.28039,-1.795073,0,108301.1
115948.17,33.3,0.162115,2.0,72.0,0.197492,2.0,6.0,-0.169824,0.754236,-1.080038,-1.173523,0,269491.87
37491.41,36.6,0.544191,0.0,66.0,0.374799,2.0,4.0,0.325593,-0.897022,0.035517,1.263401,0,54977.74
70923.26,44.8,0.235625,1.0,42.0,0.151852,1.0,2.0,-1.342242,0.025119,-0.596126,1.611565,0,166560.3
50570.37,29.9,0.295112,2.0,23.0,0.202733,3.0,2.0,0.47719,-1.192025,0.217303,-0.357744,1,77824.2
118175.56,43.5,0.311251,0.0,34.0,0.252362,2.0,2.0,0.264849,-0.196993,-0.571087,-0.155765,0,257796.15
94791.54,33.5,0.421535,3.0,86.0,0.254827,1.0,3.0,-0.032,0.387985,0.530765,0.801905,0,203591.2
49281.4,58.3,0.318046,1.0,52.0,0.302488,0.0,1.0,0.776856,-1.544767,-1.66651,1.440885,0,117800.99
62006.86,23.2,0.355768,0.0,83.0,0.326623,1.0,2.0,1.321401,0.036857,-0.043885,-0.502157,0,144651.71
41685.51,33.3,0.468571,0.0,42.0,0.341489,1.0,2.0,0.752525,-0.551855,0.60813,1.838133,1,94416.96
54731.91,39.5,0.281832,3.0,107.0,0.093998,0.0,2.0,-0.088017,-0.16329,-0.057966,0.286335,1,138401.47
40288.64,52.8,0.609184,0.0,43.0,0.336422,2.0,1.0,1.286685,0.070531,-1.403227,1.816823,0,60138.03
65108.12,36.2,0.47354,4.0,118.0,0.390792,1.0,0.0,-0.177295,0.192457,0.66759,-0.543736,0,160782.07
109353.72,35.0,0.552969,1.0,50.0,0.504341,3.0,4.0,-1.320399,0.515399,0.183686,-0.710474,0,217224.01
28801.83,26.3,0.17841,0.0,53.0,0.169183,0.0,1.0,1.043292,-0.926523,-0.674082,0.502319,0,64387.74
38364.04,34.8,0.228887,2.0,64.0,0.200862,1.0,0.0,1.33486,-0.456284,0.285633,1.026158,0,109933.2
62799.97,40.9,0.385286,1.0,23.0,0.302107,3.0,1.0,0.054412,-0.59701,-0.23123,-0.600053,0,120915.93
145104.59,38.5,0.286059,0.0,34.0,0.205759,2.0,2.0,0.141522,-1.379071,-1.563301,-0.450095,0,290981.42
44392.01,21.0,0.123389,1.0,45.0,0.084342,2.0,0.0,0.402997,0.99484,-0.225083,1.149713,0,62750.11
32978.74,40.6,0.44965,2.0,129.0,0.324564,1.0,4.0,-0.854015,-0.963163,1.360328,1.002112,0,68736.93
66329.15,32.9,0.143863,0.0,57.0,0.097912,1.0,4.0,0.441486,-0.027502,0.750546,-1.511818,0,180493.41
62706.28,32.2,0.102412,3.0,29.0,0.011478,0.0,2.0,0.519894,-0.514781,0.37288,0.809688,0,141143.25
221552.39,26.0,0.614735,5.0,30.0,0.520654,1.0,3.0,0.068223,-0.650304,-0.758729,-1.511274,1,493526.91
109215.06,31.8,0.094482,0.0,89.0,0.033248,1.0,2.0,-1.426779,-0.07815,-1.499773,-1.498574,0,235024.97
26137.98,39.0,0.175481,2.0,65.0,0.183925,0.0,3.0,-1.235312,-0.464939,-0.506865,-0.584289,0,77837.64
49056.35,30.4,0.630181,2.0,23.0,0.467721,2.0,3.0,-0.928672,0.873868,0.565711,0.290431,0,100955.42
48663.46,25.5,0.345866,1.0,83.0,0.261252,2.0,5.0,-0.01782,-0.808867,-0.702388,-0.022907,1,107491.65
79815.65,56.9,0.506848,1.0,17.0,0.316039,3.0,3.0,0.830273,-0.041226,0.329365,0.348647,0,164205.6
62860.91,21.4,0.278755,2.0,30.0,0.132466,2.0,1.0,-2.02981,0.839302,-0.342834,-0.856418,0,138651.32
74209.57,55.7,0.100784,1.0,25.0,0.0,1.0,0.0,-0.808612,0.008817,0.246145,-0.997958,0,170474.63
53176.2,48.2,0.592767,2.0,111.0,0.414845,1.0,1.0,-0.607738,-0.153602,2.329724,-1.000854,0,99381.87
63700.95,25.1,0.518794,1.0,88.0,0.317543,0.0,4.0,-0.546707,1.278826,1.783471,-0.443347,0,155448.59
28091.67,31.6,0.06579,0.0,35.0,0.13735,0.0,1.0,-1.155536,0.943545,1.26516,1.215395,0,50926.42
46485.16,34.1,0.424637,2.0,87.0,0.357111,3.0,1.0,-0.757085,-0.216829,-0.366811,-0.242017,0,58438.35
70694.11,61.6,0.18308,2.0,26.0,0.146309,0.0,4.0,1.151643,1.141359,-0.170899,0.476835,0,152060.74
27776.55,47.9,0.210904,0.0,177.0,0.124939,1.0,2.0,-1.165955,-0.565093,-0.671214,-1.041391,0,87810.0
88041.78,43.4,0.264871,2.0,89.0,0.23583,1.0,1.0,1.773055,0.199094,-0.372018,0.35737,0,234174.32
51965.17,46.0,0.402637,1.0,14.0,0.374286,1.0,1.0,-0.034981,-2.704145,-0.803794,0.043459,0,87844.25
82051.72,21.6,0.45742,0.0,22.0,0.351635,3.0,0.0,-0.043045,1.62439,0.382503,0.58912,1,151036.17
35038.64,27.4,0.445681,2.0,47.0,0.335843,2.0,1.0,-0.59649,-0.38972,0.461759,1.406819,0,78450.06
20314.69,50.2,0.550763,0.0,67.0,0.474069,0.0,2.0,0.965918,0.996302,-1.497327,0.39478,0,63040.7
42935.62,39.0,0.575053,0.0,36.0,0.505086,4.0,3.0,1.445703,0.484413,-0.416482,-1.337846,1,49425.18
69376.5,44.3,0.638605,2.0,96.0,0.373172,3.0,4.0,-0.945938,-0.212765,0.530078,-1.783646,1,108026.03
66274.16,39.8,0.404888,1.0,27.0,0.287923,2.0,3.0,-2.311934,-0.176475,0.0275,-0.040564,0,108209.13
40238.3,21.0,0.564398,0.0,6.0,0.428409,1.0,2.0,-1.147078,-1.925789,-1.53331,-0.627036,0,49213.09
44204.78,21.0,0.269055,2.0,28.0,0.203974,1.0,0.0,0.328344,-0.038731,-0.145462,1.573276,0,91111.67
42030.55,25.5,0.242783,3.0,74.0,0.231551,1.0,3.0,1.102483,0.248519,-1.750468,-0.485905,0,98651.25
53502.25,45.5,0.375793,0.0,51.0,0.196459,2.0,1.0,1.182517,0.273965,-0.202682,0.48183,0,86014.62
37606.95,39.9,0.389736,2.0,54.0,0.238742,2.0,2.0,1.250763,1.351854,-0.318964,-0.410649,0,87883.53
43465.94,21.0,0.207079,0.0,57.0,0.17306,2.0,1.0,-1.417379,1.677318,-0.815503,-0.581718,0,96483.91
27810.14,28.8,0.148926,1.0,90.0,0.157774,0.0,2.0,1.164311,1.806865,-0.902058,1.983193,0,73928.63
42337.46,39.3,0.164994,2.0,63.0,0.045177,0.0,2.0,-0.923881,-0.039423,-0.304936,1.494053,0,104219.32
29943.26,21.1,0.31192,1.0,107.0,0.235732,2.0,3.0,-0.193774,-0.392692,1.122175,1.070608,0,74636.02
27304.53,40.5,0.513837,0.0,39.0,0.309824,2.0,2.0,-0.19653,-0.112469,0.290112,-0.476659,0,26527.41
62044.7,36.9,0.345789,1.0,63.0,0.282078,3.0,3.0,0.342878,-0.33689,-2.092398,-1.055724,0,126852.79
77497.38,22.7,0.179057,2.0,58.0,0.265368,1.0,0.0,0.266595,-0.47043,0.416888,0.993867,0,183171.14
76340.25,42.8,0.39736,2.0,20.0,0.410664,1.0,4.0,-1.056216,0.182055,0.720062,0.6723,1,136753.73
84076.44,44.3,0.209022,0.0,50.0,0.113845,1.0,4.0,0.164363,-0.101055,-1.156949,-0.726709,0,169820.55
96973.98,21.2,0.58391,1.0,117.0,0.411486,0.0,1.0,0.389712,0.713015,0.255875,-3.023836,1,221036.37
95928.93,22.3,0.562434,2.0,94.0,0.328929,2.0,3.0,-0.821412,-1.112095,-1.040875,-1.17664,0,203370.64
21013.44,45.4,0.160473,0.0,34.0,0.059052,1.0,2.0,-1.207476,-1.993176,0.856779,-1.159557,0,39781.75
30719.67,21.0,0.397959,1.0,36.0,0.252306,2.0,2.0,-0.179188,0.089511,1.369855,1.016877,1,20735.51
212729.73,38.1,0.379423,1.0,25.0,0.286073,0.0,2.0,0.556023,-1.108593,0.221381,-1.09239,0,520869.71
97794.98,48.8,0.652784,2.0,60.0,0.436918,2.0,2.0,1.525684,-1.171072,0.280274,-0.325156,0,191524.61
115713.64,38.9,0.430031,2.0,152.0,0.272999,0.0,4.0,0.697493,1.047821,2.283434,-0.366441,0,274106.91
51641.7,21.0,0.182755,1.0,41.0,0.034662,2.0,1.0,-0.788485,-0.546514,1.322957,0.248774,0,101319.91
43975.32,53.5,0.35466,2.0,14.0,0.264059,2.0,5.0,0.66004,0.842666,-0.059384,1.260267,0,95508.3
61270.9,21.0,0.221874,0.0,57.0,0.088341,1.0,3.0,-1.771534,-0.314654,0.78311,-0.097933,0,125065.17
23001.43,38.0,0.072218,1.0,57.0,0.123397,0.0,3.0,-0.707692,-0.950232,0.650174,1.031857,0,72293.02
41693.26,21.0,0.248706,0.0,178.0,0.154683,4.0,1.0,-1.31193,-1.235346,0.205511,1.839715,0,72489.68
49362.83,36.3,0.530553,3.0,79.0,0.39747,0.0,0.0,0.424958,0.397496,-0.289755,-0.590782,0,99645.71
41005.63,42.1,0.528546,1.0,62.0,0.431061,0.0,1.0,-0.058711,-0.903983,-0.772282,-1.334448,0,82545.58
28786.08,21.0,0.311883,2.0,87.0,0.236161,3.0,1.0,0.995041,0.12437,-0.463449,0.465252,1,12999.45
37604.68,21.0,0.31434,1.0,83.0,0.290384,1.0,3.0,-0.189961,-1.511708,-0.567964,-0.516625,0,91385.87
27029.25,33.7,0.461915,1.0,157.0,0.310921,3.0,1.0,0.174069,0.004024,0.8132,-0.939141,0,71962.8
31694.93,30.3,0.525352,1.0,75.0,0.341047,3.0,4.0,1.063002,-1.500666,-1.311767,-2.284503,1,36044.09
35346.76,40.5,0.386631,2.0,49.0,0.403657,1.0,1.0,0.825552,0.278782,-0.073743,-0.506931,0,83633.89
73853.87,30.7,0.773123,2.0,72.0,0.45139,1.0,2.0,-1.6963,-0.493764,-0.070294,-1.814181,1,157340.15
18234.15,21.0,0.430527,2.0,107.0,0.22371,2.0,1.0,-0.340423,0.162105,0.263456,-0.093188,1,27270.45
76584.0,27.2,0.541948,1.0,41.0,0.358442,4.0,2.0,-0.532952,-0.089294,-0.123442,-0.83892,0,143960.69
63451.04,43.2,0.250266,1.0,82.0,0.161633,2.0,0.0,0.455676,0.171183,-0.29632,-0.794289,0,136673.36
109903.89,37.9,0.506125,1.0,27.0,0.228561,3.0,3.0,0.01868,1.10065,0.443784,0.25985,1,233308.97
41402.13,24.4,0.534465,4.0,66.0,0.40682,0.0,3.0,1.270554,1.539404,-0.129364,-0.566999,1,103546.66
97599.57,21.0,0.479542,1.0,31.0,0.462433,2.0,2.0,0.812286,-0.054979,0.639132,-0.678653,1,212886.53
28116.63,28.6,0.119246,1.0,46.0,0.213377,1.0,1.0,0.129635,-1.30008,0.628171,0.459367,0,75240.55
104690.44,30.4,0.233984,0.0,27.0,0.14482,1.0,5.0,-1.242251,-0.291834,-0.755711,0.852559,0,223478.21
29414.82,46.4,0.495564,3.0,193.0,0.331807,3.0,1.0,1.085619,0.824674,-0.18747,-0.699613,0,67053.93
26132.6,38.0,0.182572,0.0,89.0,0.17532,0.0,2.0,1.229648,-2.303464,0.337351,0.333679,1,69990.42
57412.42,27.3,0.69445,3.0,54.0,0.484665,2.0,4.0,1.439322,0.481786,-0.833433,-0.114408,0,96429.1
85859.1,42.2,0.37498,2.0,54.0,0.322761,2.0,6.0,-0.62523,-0.120838,-0.576421,-1.014297,0,192608.06
22293.0,39.1,0.270727,2.0,51.0,0.202441,2.0,4.0,-0.773426,0.066826,0.298183,0.00392,1,25328.87
70465.03,39.0,0.321135,0.0,68.0,0.255396,4.0,2.0,-0.041097,1.708766,0.60015,-1.293887,0,141846.7
135186.98,21.0,0.159051,0.0,31.0,0.112902,1.0,2.0,0.197577,1.176509,-0.52745,0.127809,0,294970.17
52949.55,25.4,0.263022,2.0,72.0,0.206431,1.0,3.0,-0.455628,0.266375,-0.878748,0.117872,0,117271.46
24329.72,56.6,0.288104,0.0,111.0,0.278755,3.0,3.0,1.500333,-0.082081,0.76575,1.755499,0,7923.57
93527.9,21.0,0.408592,1.0,35.0,0.305473,3.0,6.0,0.27605,-1.051784,1.464818,1.437923,0,195930.11
60605.04,21.0,0.582116,3.0,40.0,0.436589,4.0,0.0,-1.737202,0.195971,0.458804,-1.187044,0,130770.39
163395.23,52.9,0.429324,0.0,52.0,0.35609,1.0,4.0,-0.255035,1.317539,1.20651,-0.384449,0,377880.62
45565.23,30.5,0.271813,2.0,22.0,0.211327,0.0,1.0,0.046143,1.247539,0.331729,0.333844,0,80981.16
129621.62,39.6,0.270476,0.0,65.0,0.207783,1.0,2.0,0.94511,-0.376287,-1.271777,-1.120224,0,300496.5
103829.69,35.3,0.756601,1.0,128.0,0.499523,3.0,1.0,-0.914179,-0.905587,0.26764,-0.507565,0,205575.81
93664.2,24.7,0.255706,0.0,79.0,0.178557,1.0,3.0,-2.031243,0.974016,-1.08298,-0.935047,0,221791.25
44489.17,46.5,0.683408,0.0,75.0,0.522518,0.0,3.0,0.091196,0.648189,0.202554,-1.054351,0,85187.9
27811.55,32.6,0.63387,0.0,28.0,0.503674,2.0,0.0,0.528849,-1.202089,-1.617235,-1.57627,0,41868.23
96082.38,30.4,0.567233,0.0,35.0,0.457499,1.0,1.0,0.205368,-0.13112,0.421662,-0.720231,0,217125.71
66363.24,31.1,0.268081,0.0,27.0,0.21753,0.0,3.0,-0.188081,-0.545643,0.777452,-0.104689,0,145948.64
31486.89,31.0,0.756656,2.0,96.0,0.612064,0.0,0.0,-0.943777,-0.297431,-0.33519,-0.700342,0,55751.47
47491.51,40.1,0.3808,4.0,69.0,0.223802,2.0,2.0,1.038707,0.036066,-1.180113,0.129846,0,92633.26
97483.99,41.5,0.210497,0.0,124.0,0.08844,0.0,5.0,-0.005267,-0.56517,0.373049,-1.388508,0,242166.88
122730.15,46.9,0.09595,1.0,54.0,0.024712,0.0,4.0,-0.971253,-0.841035,-0.913657,2.950599,0,295665.66
33423.9,48.6,0.16523,1.0,81.0,0.222126,0.0,5.0,0.588934,-0.056678,-0.257625,-1.702127,0,103544.57
51260.03,29.3,0.597836,0.0,180.0,0.449228,2.0,4.0,-1.250861,-0.868755,-0.175159,0.958217,0,88998.77
69382.94,33.4,0.206955,1.0,71.0,0.144545,0.0,0.0,0.835055,0.143663,-0.664481,-0.186791,0,169037.26
115672.0,38.0,0.255023,2.0,58.0,0.226736,0.0,1.0,-0.844265,0.392595,0.157743,0.84817,0,246594.15
39042.09,29.9,0.252062,0.0,180.0,0.165142,0.0,2.0,1.706893,-1.027424,0.163614,-1.11901,0,94833.93
70295.31,42.4,0.563192,3.0,51.0,0.329153,3.0,1.0,-2.307171,1.953627,0.877652,1.159423,1,131945.23
23660.46,29.0,0.360843,1.0,79.0,0.226873,2.0,1.0,0.915348,-0.273866,0.017787,-0.222377,0,44583.84
26220.61,21.0,0.254943,2.0,56.0,0.238345,3.0,3.0,-2.591523,0.685384,-0.312961,0.389842,1,37449.04
65084.33,29.5,0.60574,1.0,43.0,0.472533,0.0,3.0,-1.005019,0.467127,0.067305,0.410706,0,147813.92
26826.94,45.0,0.342942,1.0,48.0,0.186347,3.0,3.0,-0.697817,0.265093,0.486045,0.450103,0,30635.43
118106.09,35.9,0.410126,1.0,65.0,0.270355,0.0,3.0,0.155393,0.124152,-1.098404,-0.320917,1,303949.58
51128.7,45.9,0.28671,0.0,18.0,0.247886,2.0,2.0,-1.542634,-0.835362,-0.480056,-2.475468,0,85886.08
42207.58,38.1,0.630247,1.0,79.0,0.430966,1.0,0.0,0.430956,-0.296707,1.312358,0.01633,0,77391.75
18771.9,38.0,0.543323,0.0,14.0,0.431045,1.0,5.0,-0.286347,-0.127237,0.09109,-0.131814,0,29993.72
48338.02,42.5,0.307297,0.0,20.0,0.186189,2.0,0.0,0.479193,-0.33534,0.42866,0.513376,0,97618.81
64328.96,33.5,0.272102,0.0,22.0,0.154648,2.0,3.0,0.70522,0.308241,1.170658,1.074093,0,117201.4
58994.85,41.9,0.787574,1.0,11.0,0.561628,1.0,3.0,0.310734,0.463741,2.005359,0.480335,0,118961.99
60869.03,21.0,0.32245,2.0,53.0,0.194033,1.0,1.0,-1.198086,-0.028175,2.406455,1.210016,1,151960.25
94574.58,34.1,0.549795,1.0,55.0,0.394904,1.0,3.0,2.379268,-1.846265,0.352109,-0.803782,0,198991.56
88512.87,44.3,0.062351,1.0,69.0,0.1422,0.0,3.0,0.720757,-0.694865,0.668717,0.593432,0,229402.41
146947.98,30.8,0.589829,1.0,160.0,0.469311,0.0,6.0,-0.770656,-0.16509,-1.08837,-2.364184,0,384225.7
98262.25,48.4,0.225835,1.0,62.0,0.241352,1.0,0.0,0.537409,1.275262,1.729245,0.155749,0,213377.3
113208.05,41.9,0.173824,1.0,51.0,0.198107,3.0,3.0,-0.173299,0.458294,-0.235799,1.194614,1,241311.61
46345.05,47.2,0.567551,1.0,205.0,0.532356,2.0,1.0,0.193117,1.314788,1.333107,-0.374711,0,103270.69
54363.7,35.3,0.579514,1.0,83.0,0.439376,0.0,2.0,-0.475924,-0.850786,1.252683,0.32958,0,123199.02
43886.1,32.9,0.058659,1.0,29.0,0.051521,1.0,1.0,-0.671774,0.33354,-2.008352,-1.362851,0,99224.15
