label,logit,score
0,0.221203,0.555076
0,-2.700399,0.06295
0,-1.3139,0.211835
1,0.866452,0.704007
0,1.331708,0.791123
0,0.957709,0.722663
0,-1.674042,0.157886
1,0.057398,0.514346
0,0.701177,0.668449
0,0.545835,0.633169
0,-1.221823,0.227616
1,0.517099,0.626469
0,-0.787923,0.312615
1,1.091019,0.748573
0,-0.217466,0.445847
1,3.308222,0.96471
0,-0.296132,0.426503
0,1.994896,0.88026
0,-2.291459,0.091833
1,1.055842,0.741895
1,0.632123,0.652971
0,-1.451908,0.189708
1,1.04836,0.74046
1,1.742416,0.850994
0,0.341573,0.584573
0,-1.241919,0.224102
1,3.177107,0.959964
0,-3.676215,0.024693
1,-0.316899,0.421432
0,-1.369068,0.202771
1,-0.439903,0.391764
0,-0.517549,0.373426
1,-1.152656,0.240004
0,3.035479,0.954151
0,-0.662279,0.340228
0,-1.598231,0.168229
0,0.21498,0.553539
1,1.264818,0.779854
0,0.807224,0.691518
0,-0.792315,0.311672
0,-4.075872,0.016694
0,-0.597641,0.354884
0,-1.456622,0.188985
0,-2.454222,0.07913
0,0.868652,0.704465
1,-0.158369,0.46049
1,1.444978,0.809224
0,-2.109834,0.108145
0,0.871917,0.705145
0,-2.635061,0.066916
1,3.521316,0.971288
0,-0.695231,0.33287
0,-1.583207,0.170342
1,1.030652,0.737042
0,-1.609164,0.166705
0,-0.526031,0.371443
0,-0.130204,0.467495
0,1.034315,0.737752
0,-0.753693,0.320017
0,1.394543,0.801317
1,0.675951,0.662834
1,1.723321,0.848556
1,-0.242417,0.439691
0,-2.52539,0.074097
1,0.280432,0.569652
0,0.058243,0.514557
1,0.712553,0.670965
0,-0.882001,0.292763
1,-0.894591,0.290163
0,-0.52578,0.371502
1,0.753104,0.679855
1,2.172386,0.897742
0,0.268201,0.566651
0,-1.414004,0.195603
0,-1.380463,0.200935
0,0.595638,0.644658
0,-0.239342,0.440449
0,1.327348,0.790402
0,-1.899092,0.130211
1,0.078668,0.519657
0,-3.133399,0.04175
1,1.747227,0.851603
0,0.544261,0.632803
0,-1.992881,0.119952
0,3.338358,0.965722
0,-1.277779,0.217928
0,-0.278804,0.430747
0,-2.56437,0.071467
0,-1.602902,0.167576
0,-0.140591,0.46491
0,-0.187441,0.453277
0,-0.376435,0.406987
0,-2.118865,0.107277
0,-0.35754,0.411555
0,0.349403,0.586473
0,-2.200047,0.099746
0,2.970908,0.951242
0,-1.642045,0.162187
1,-0.135734,0.466118
0,-0.506826,0.375938
0,-0.035565,0.49111
0,1.89271,0.869064
0,0.222409,0.555374
0,-5.281615,0.005058
0,-3.635509,0.025693
0,0.754302,0.680115
0,0.820432,0.694328
1,3.283432,0.963856
1,0.035615,0.508903
0,-2.217079,0.098227
1,2.374639,0.914873
1,-0.235997,0.441273
0,-2.871782,0.053566
0,1.556002,0.825779
0,-0.566566,0.36203
0,-0.742441,0.322471
0,-0.079951,0.480023
0,-0.955975,0.277685
0,-1.061108,0.257098
0,-1.796769,0.142245
0,-0.295607,0.426632
0,-2.043347,0.114726
1,2.102292,0.891126
1,0.612658,0.648547
0,-0.107495,0.473152
0,0.52788,0.628988
0,-0.643199,0.344524
1,-0.035437,0.491142
0,-0.277992,0.430946
0,-0.974693,0.273946
0,1.777145,0.855344
0,-0.52951,0.370631
0,-0.061034,0.484746
1,-1.289076,0.216009
0,-2.141072,0.105168
0,-0.956186,0.277642
0,-1.483619,0.184881
0,0.182458,0.545488
1,0.342891,0.584893
1,-2.019695,0.117151
0,0.93025,0.717126
0,-2.004168,0.118766
1,1.913629,0.871426
1,2.960465,0.950756
0,-1.072485,0.254931
0,-3.77139,0.022502
0,-0.619219,0.349959
1,1.862003,0.86553
0,0.051407,0.512849
0,-1.575,0.171505
0,-2.795064,0.057591
1,0.46857,0.615045
1,0.865776,0.703866
1,-0.062425,0.484399
1,0.509176,0.624613
0,0.705154,0.669329
0,0.863501,0.703392
1,2.730779,0.938819
1,3.438398,0.968883
0,-1.490662,0.183822
0,-1.529769,0.178028
0,0.34706,0.585904
0,-0.697454,0.332377
0,-1.930759,0.126667
0,0.604736,0.646739
0,-1.718189,0.152105
0,1.8118,0.859579
0,-3.205381,0.038964
0,-2.924304,0.050965
1,3.597246,0.973332
1,0.445927,0.60967
0,-2.350472,0.087028
0,-1.104957,0.248812
0,-0.085858,0.478549
0,-2.421015,0.081584
0,1.39359,0.801165
0,-1.657922,0.160041
0,-1.756085,0.147281
0,-1.985845,0.120697
0,-0.414896,0.397739
1,1.904617,0.870413
0,-0.523422,0.372052
0,0.328684,0.581439
0,-2.16144,0.103267
0,-2.114384,0.107707
0,0.728592,0.674496
0,0.836856,0.697803
0,0.305899,0.575884
1,1.944996,0.8749
1,0.533517,0.630303
0,-1.685048,0.156428
1,3.952128,0.981148
0,-0.227746,0.443308
1,1.398574,0.801958
1,0.762404,0.681875
0,-0.478901,0.382512
1,3.513172,0.97106
0,-2.74674,0.060271
1,-1.370235,0.202582
1,1.778684,0.855534
1,-0.759375,0.318782
1,0.117022,0.529222
1,1.298661,0.785609
0,1.4122,0.804113
0,-1.449668,0.190053
0,-0.408661,0.399233
0,1.033411,0.737577
0,-1.144478,0.241499
0,-0.912187,0.286553
1,2.95664,0.950576
1,0.265826,0.566068
0,0.007272,0.501818
0,-1.722169,0.151592
0,-1.613607,0.166088
1,1.614659,0.834057
0,-1.090384,0.251546
1,2.194546,0.899759
1,1.389069,0.800444
0,-2.700492,0.062944
0,0.477117,0.617067
1,-0.019423,0.495144
0,-1.031915,0.262713
0,-0.154769,0.461385
0,-1.490064,0.183912
0,-1.943714,0.12524
1,-0.191494,0.452272
0,-0.207141,0.448399
0,-2.382958,0.084482
0,-4.48445,0.011157
0,-1.964364,0.122996
0,-2.43009,0.080907
0,-3.400206,0.032289
1,-0.79264,0.311602
1,1.242643,0.776024
1,2.789983,0.942132
0,-0.33049,0.418121
1,0.695683,0.66723
0,-2.42158,0.081542
1,0.055447,0.513858
1,0.339715,0.584121
0,-0.444628,0.390639
0,0.611607,0.648307
1,0.19878,0.549532
0,0.265527,0.565994
0,-2.192267,0.100447
1,2.222456,0.902248
1,1.021607,0.735286
0,-0.780357,0.314243
0,-1.048279,0.259556
0,-3.34038,0.034212
0,-0.130929,0.467314
0,-2.471617,0.077872
1,2.015807,0.882447
1,1.155302,0.760478
0,1.297874,0.785477
0,0.043655,0.510912
0,1.189366,0.766628
1,-0.372773,0.407871
0,-0.657857,0.341221
0,0.059495,0.514869
1,-0.284263,0.429409
1,1.956528,0.876157
1,0.391495,0.596642
0,-0.863846,0.296537
0,-0.636979,0.34593
0,-1.400528,0.197732
0,-2.893971,0.052452
0,0.330436,0.581865
0,-0.25764,0.435944
1,0.897468,0.710429
0,-0.713478,0.328831
1,0.490088,0.620127
0,0.301498,0.574809
1,2.378445,0.915169
0,-1.919834,0.12788
0,-1.781271,0.144146
0,1.8488,0.863986
0,-0.0316,0.492101
1,1.233422,0.774417
1,1.819777,0.860539
0,0.500127,0.622489
1,2.040756,0.88501
0,2.169096,0.89744
1,2.957909,0.950636
0,-1.238866,0.224634
0,-0.826477,0.304391
0,-0.831044,0.303424
0,1.31494,0.788339
1,0.020405,0.505101
0,0.035177,0.508793
0,0.617026,0.649542
1,1.512579,0.819443
0,-1.542458,0.176178
1,3.70939,0.976093
0,-0.536911,0.368906
1,-2.467248,0.078186
0,0.245804,0.561143
0,-2.191755,0.100493
1,-0.095888,0.476046
0,-0.265014,0.434132
0,-0.37129,0.408229
0,-1.216631,0.22853
0,-1.659133,0.159878
1,-0.984183,0.272063
0,0.851032,0.700784
0,-2.653748,0.065758
0,-1.705443,0.153756
0,-2.622848,0.067682
0,-0.753153,0.320135
1,2.146175,0.895311
0,-1.25929,0.221096
1,-0.775514,0.315288
1,-0.095113,0.47624
0,0.511996,0.625274
0,-0.114984,0.471286
0,-1.543813,0.175982
0,0.432883,0.606562
0,-2.035725,0.115503
1,3.285118,0.963915
0,-2.105162,0.108596
0,-0.413147,0.398158
0,-1.542653,0.17615
0,-1.237091,0.224943
1,1.514018,0.819656
0,-0.148555,0.46293
0,-1.079146,0.253668
1,0.833924,0.697184
1,2.544419,0.927198
0,1.702153,0.845816
1,2.880544,0.946876
1,0.648049,0.656571
1,0.729584,0.674714
1,1.889176,0.868662
1,0.41527,0.602351
0,-0.591406,0.356312
0,-0.165591,0.458697
1,1.589675,0.83057
0,-0.237777,0.440834
0,0.318006,0.578838
0,-0.755657,0.31959
0,-0.132227,0.466991
1,1.518209,0.820275
0,-1.299178,0.214303
0,-2.464651,0.078374
1,-0.979918,0.272908
0,-0.515582,0.373886
0,-0.951204,0.278643
0,-0.499981,0.377545
0,0.983121,0.727727
1,1.518026,0.820248
1,0.03726,0.509314
0,0.718969,0.67238
1,-0.340464,0.415697
0,-1.470486,0.186869
0,-2.396708,0.083424
1,0.456017,0.612069
0,0.423387,0.604293
0,0.246845,0.5614
0,-2.243971,0.095871
0,0.15956,0.539806
0,-1.53413,0.17739
1,0.708348,0.670036
1,1.618756,0.834623
0,-0.490841,0.379696
0,2.011867,0.882037
1,2.310481,0.909741
1,3.908672,0.980328
1,0.526125,0.628579
1,0.675692,0.662776
0,-2.370539,0.085447
0,-1.730431,0.150532
1,2.551086,0.927646
0,-0.336362,0.416693
0,-1.67471,0.157797
1,1.956786,0.876185
1,1.84656,0.863723
1,2.690684,0.936475
0,-1.026798,0.263705
0,-0.54175,0.367781
0,1.088042,0.748013
0,0.05493,0.513729
1,1.38574,0.799911
0,0.063252,0.515808
1,2.245966,0.904302
0,-2.120731,0.107098
0,0.037301,0.509324
1,1.999382,0.880732
0,-0.889559,0.291201
0,1.554484,0.82556
1,1.239082,0.775404
1,2.633629,0.932995
0,-1.43707,0.191999
1,-0.702013,0.331366
0,-1.557152,0.174056
0,-1.345479,0.20661
0,0.717903,0.672145
1,0.880576,0.706942
1,-0.696517,0.332585
0,0.525817,0.628507
0,-0.115835,0.471074
0,0.704944,0.669283
0,-0.568043,0.361688
0,-1.657194,0.160139
0,-2.708935,0.062448
1,1.272085,0.781099
0,-0.410817,0.398716
1,0.40867,0.600769
0,1.507955,0.818758
0,-0.448684,0.389674
0,-0.300783,0.425366
0,-0.717355,0.327976
0,-0.778918,0.314553
1,5.126499,0.994098
0,0.737939,0.676545
0,-2.539017,0.073168
0,-0.13934,0.465221
0,0.095865,0.523948
1,2.319852,0.910508
1,2.291497,0.90817
1,0.151292,0.537751
0,0.905582,0.712095
1,-0.447704,0.389907
0,1.18831,0.766439
0,-2.311818,0.090149
0,-2.556501,0.071991
1,-0.116428,0.470926
1,0.736844,0.676305
1,-0.478155,0.382688
0,0.64373,0.655596
0,-0.84703,0.300056
0,-0.414684,0.397789
1,-0.788208,0.312553
0,-1.972521,0.122118
0,0.125122,0.53124
0,0.670191,0.661546
0,-1.068979,0.255597
0,0.559573,0.636354
0,0.436114,0.607333
0,0.897773,0.710492
1,-0.541857,0.367756
0,1.185687,0.765969
0,-0.923142,0.284318
1,2.347853,0.912763
0,-0.682469,0.335711
1,0.877013,0.706203
1,1.128832,0.755623
1,0.227142,0.556543
0,-0.727388,0.325768
1,-0.519026,0.37308
0,-2.406935,0.082645
1,2.888114,0.947256
1,0.289244,0.571811
1,-2.921053,0.051123
0,-0.432695,0.393483
1,0.861574,0.702989
1,0.550373,0.634222
1,1.432057,0.807222
1,-0.121944,0.469552
0,1.968281,0.877426
0,-0.964576,0.275963
0,1.272317,0.781139
0,-0.603198,0.353612
0,-2.600652,0.069096
0,0.597618,0.645111
0,0.102121,0.525508
0,-1.285368,0.216638
0,-0.352126,0.412867
1,1.582,0.829488
1,-0.761978,0.318217
0,-1.611252,0.166415
0,1.933691,0.873657
0,1.688005,0.843962
0,-2.252956,0.095095
0,0.427987,0.605393
1,-0.800254,0.309971
1,2.140342,0.894763
1,1.289953,0.784139
0,-2.32443,0.08912
0,-1.709609,0.153214
0,-3.577019,0.027198
0,-2.312218,0.090116
0,-0.244459,0.439188
1,1.369984,0.797378
0,1.736818,0.850282
0,-1.19893,0.231666
1,-0.554655,0.364785
0,-0.86251,0.296815
0,-0.846279,0.300214
1,4.140966,0.984342
0,-1.496929,0.182884
0,-1.377462,0.201417
1,1.64309,0.837955
0,0.161999,0.540411
0,-0.038608,0.490349
0,0.851042,0.700786
0,-1.036126,0.261898
0,-0.386427,0.404578
0,0.073091,0.518265
1,2.775404,0.941332
1,-0.562694,0.362924
1,1.437658,0.808092
0,-1.048151,0.25958
0,-0.369745,0.408603
0,1.094096,0.749152
0,-0.54519,0.366981
1,1.812063,0.859611
0,-0.578985,0.359166
1,-0.59439,0.355628
1,1.562603,0.826727
0,-1.390418,0.199341
0,-1.492063,0.183612
0,-4.002983,0.017934
0,-1.871661,0.13335
0,-1.707115,0.153538
0,-1.373491,0.202056
0,-0.545813,0.366836
0,-2.753499,0.059889
1,2.959969,0.950733
0,-0.975419,0.273802
1,1.410163,0.803792
0,-0.06208,0.484485
1,1.623244,0.835242
0,-2.73581,0.060893
0,-1.452513,0.189615
0,-1.300573,0.214069
0,-1.454332,0.189336
0,-2.607948,0.068629
0,-1.498813,0.182603
1,4.101974,0.983729
0,-0.517807,0.373365
0,-0.34882,0.413669
1,2.744167,0.939583
0,0.885404,0.707941
1,-0.879416,0.293299
0,-0.820784,0.305597
0,-2.326701,0.088936
0,-1.379279,0.201125
1,0.863922,0.703479
0,-0.551936,0.365415
1,3.566942,0.972534
0,-1.572039,0.171926
0,-1.747216,0.148399
0,-5.281682,0.005058
0,0.255906,0.56363
0,0.757295,0.680766
1,-0.281537,0.430077
0,-0.297602,0.426144
0,-1.30197,0.213834
0,2.333485,0.911613
0,-0.966297,0.275619
0,-0.159485,0.460213
0,0.316684,0.578516
0,0.126174,0.531502
0,-0.672766,0.337878
0,-0.973611,0.274161
0,-0.081852,0.479548
1,0.219963,0.55477
1,1.434183,0.807552
1,1.582875,0.829611
0,0.01568,0.50392
0,-0.984035,0.272092
0,-1.593986,0.168824
0,-3.452506,0.030694
0,-2.616719,0.06807
1,5.869317,0.997183
1,1.387284,0.800158
0,-0.28282,0.429763
0,-1.683215,0.15667
0,-2.898082,0.052248
0,-1.045816,0.260029
1,1.127344,0.755348
0,-1.316885,0.211337
0,0.604307,0.646641
0,-0.470676,0.384456
1,2.214224,0.90152
0,-1.656697,0.160206
0,-2.08646,0.11042
1,4.169069,0.984769
0,-1.576158,0.17134
0,-0.489258,0.380068
0,-1.496119,0.183005
0,0.612226,0.648448
0,0.358248,0.588616
0,-1.763734,0.146323
0,-1.744636,0.148725
0,-0.247733,0.438381
0,-1.843069,0.136689
0,-1.442371,0.191178
0,0.468993,0.615145
0,0.008866,0.502216
1,2.127046,0.893504
0,-1.867635,0.133816
0,-3.007935,0.047069
0,-1.997702,0.119444
1,2.393813,0.916354
0,-0.534041,0.369575
1,-0.563416,0.362757
0,-0.667496,0.339058
1,0.742837,0.677616
0,0.927426,0.716553
1,1.266902,0.780212
1,0.394283,0.597313
1,0.804611,0.69096
0,0.360315,0.589117
0,-0.49463,0.378804
1,-0.447939,0.389851
0,-1.700335,0.154421
1,2.705168,0.937331
0,0.380834,0.594074
0,-2.219496,0.098013
0,-2.106279,0.108488
1,0.598026,0.645205
1,-2.35429,0.086725
0,-0.191962,0.452156
0,-0.775368,0.315319
0,-1.953071,0.124219
1,-0.914191,0.286143
0,-2.75226,0.059959
0,-0.559873,0.363577
0,-2.151592,0.104183
0,-1.862661,0.134393
0,2.113308,0.89219
1,0.746827,0.678487
1,-0.607431,0.352645
0,0.777958,0.68524
0,-1.382379,0.200627
0,-2.378573,0.084821
0,-3.169205,0.040341
0,-1.655884,0.160315
0,-1.148107,0.240835
0,-2.353144,0.086816
1,0.046533,0.511631
0,0.775191,0.684643
0,-1.819925,0.139443
0,-1.36073,0.204122
1,-0.174969,0.456369
0,0.712236,0.670895
0,-1.455216,0.1892
0,1.211318,0.770532
1,-0.676955,0.336941
1,1.051361,0.741036
1,3.369174,0.966727
1,1.709197,0.846732
0,-0.334447,0.417159
1,1.637105,0.837141
1,-0.532987,0.36982
0,0.001502,0.500375
0,0.014535,0.503634
0,-1.464878,0.187722
0,-0.308964,0.423368
1,0.915972,0.714221
0,-0.886546,0.291823
0,-0.27017,0.432865
1,1.109383,0.752014
0,-2.957906,0.049364
0,-0.021564,0.494609
0,-0.842839,0.300937
0,1.11319,0.752723
0,1.373576,0.797957
1,0.416131,0.602557
0,-0.860628,0.297208
1,3.436109,0.968814
1,-0.314318,0.422061
0,0.209515,0.552188
0,-2.186496,0.10097
1,-0.481743,0.381841
0,-3.296528,0.03569
0,1.771581,0.854654
0,-0.508139,0.37563
0,-0.755065,0.319719
0,-1.038575,0.261425
1,3.308048,0.964704
1,3.983994,0.981729
1,1.855141,0.86473
0,-1.830131,0.138223
1,0.708265,0.670018
0,-0.306727,0.423914
0,0.095491,0.523855
0,-1.729811,0.150612
0,1.601124,0.832175
0,-0.58924,0.356809
0,-0.807677,0.308386
0,-1.518094,0.179742
0,-1.369542,0.202694
0,-0.988685,0.271172
0,-0.170923,0.457373
0,-0.141664,0.464643
0,-1.788544,0.143251
1,1.270864,0.780891
1,2.448756,0.92047
0,-0.612824,0.351415
0,-0.764492,0.317672
1,0.9516,0.721437
0,-2.44706,0.079654
0,-1.05505,0.258257
0,0.55936,0.636305
0,-1.064039,0.256538
1,0.269487,0.566967
0,-2.162781,0.103143
0,-1.925764,0.12722
0,0.546171,0.633247
1,-0.411933,0.398449
0,-1.286618,0.216426
0,1.124052,0.75474
0,1.169307,0.76302
1,-0.055679,0.486084
0,-0.883819,0.292387
0,0.212132,0.552835
0,0.288608,0.571655
0,0.054203,0.513547
0,-1.423616,0.194095
0,-0.175764,0.456172
1,2.361364,0.913833
0,0.704621,0.669212
0,0.412351,0.601651
0,-0.596212,0.355211
0,-1.552359,0.174746
1,0.358369,0.588646
0,-1.409434,0.196323
0,-0.745835,0.32173
0,-0.871056,0.295035
0,-2.304865,0.090721
0,-0.909216,0.28716
1,1.685274,0.843602
1,1.318358,0.788908
0,1.021934,0.735349
1,1.351317,0.794345
0,-2.738912,0.060716
0,-2.624792,0.06756
0,-2.674099,0.064519
1,2.068238,0.887778
0,-1.149214,0.240633
0,-1.396891,0.19831
1,0.05587,0.513964
1,-0.164572,0.45895
1,1.2315,0.774081
0,0.437219,0.607596
0,-0.451471,0.389011
0,-1.565521,0.172856
1,1.505307,0.818365
0,0.911454,0.713298
0,-2.247968,0.095525
0,-2.378609,0.084819
0,-5.855249,0.002857
0,-1.62068,0.165111
1,2.329927,0.911325
0,-1.678229,0.15733
0,-1.426998,0.193567
1,1.347465,0.793715
1,1.395158,0.801414
0,-1.557035,0.174073
0,-1.118416,0.246305
0,-1.323607,0.210219
1,0.787623,0.687321
1,2.134508,0.894212
0,-1.733279,0.150169
1,1.147334,0.759024
0,-2.839414,0.055231
0,0.776858,0.685002
0,-1.363791,0.203625
1,-0.458155,0.387424
1,2.135648,0.89432
0,-0.931863,0.282547
1,1.08822,0.748046
0,-0.836465,0.30228
1,0.734587,0.675811
0,0.997958,0.730657
0,-1.599837,0.168004
0,-0.334551,0.417134
0,1.064027,0.743459
1,0.124229,0.531017
0,-1.839081,0.13716
0,1.041861,0.739209
0,-1.058102,0.257672
0,-0.886394,0.291854
1,0.602163,0.646151
0,-1.861118,0.134573
1,-0.480613,0.382107
1,-2.385472,0.084287
1,1.760001,0.85321
0,-1.136395,0.242983
1,0.22483,0.555972
1,-0.699532,0.331916
0,-2.869073,0.053704
0,-0.929389,0.283049
0,-2.37179,0.085349
0,-1.39691,0.198307
0,-0.632219,0.347008
0,0.61432,0.648926
0,0.420593,0.603625
0,-2.15876,0.103515
0,-2.072214,0.111827
0,0.702332,0.668705
0,-0.307347,0.423762
1,1.367288,0.796942
0,0.707688,0.66989
0,-2.169178,0.102553
1,1.241452,0.775817
0,-0.926026,0.283732
0,-0.349849,0.413419
0,-1.157527,0.239117
0,-0.893918,0.290302
0,-1.458208,0.188742
0,-0.772422,0.315955
0,-1.207158,0.230204
1,0.990574,0.729201
0,0.134497,0.533574
1,0.44706,0.60994
1,2.809195,0.943171
0,1.427208,0.806466
0,0.256643,0.563811
0,2.739382,0.939311
0,-1.71594,0.152395
0,0.308098,0.576421
0,-1.098807,0.249964
0,-0.869257,0.295409
0,0.23814,0.559255
1,1.368442,0.797128
0,-1.424184,0.194006
0,-1.733879,0.150092
0,0.14889,0.537154
0,-1.499273,0.182534
1,-0.646548,0.343768
0,-3.085934,0.043691
1,3.074218,0.955817
0,-0.514521,0.374134
1,1.904583,0.870409
0,-1.309356,0.212595
0,-1.060259,0.25726
0,-2.326974,0.088914
0,-0.889729,0.291166
0,0.809647,0.692034
0,-1.086405,0.252296
0,0.165492,0.541279
0,-2.322051,0.089313
0,-1.594142,0.168802
0,1.077063,0.745938
0,-2.707756,0.062517
1,2.539529,0.926867
1,2.419933,0.918335
1,-1.834359,0.13772
1,-0.17293,0.456875
0,-0.807122,0.308504
1,2.505688,0.92454
0,1.920973,0.872247
0,-2.599101,0.069196
1,-0.569134,0.361437
0,1.309071,0.787358
0,-0.55217,0.365361
0,-0.085248,0.478701
0,-1.406355,0.19681
0,0.145953,0.536424
0,-1.708775,0.153323
0,0.056725,0.514177
0,-3.588683,0.026892
0,-2.142625,0.105022
0,-0.249928,0.437841
1,0.546165,0.633245
0,1.246226,0.776646
1,4.192577,0.985118
1,-0.405766,0.399928
1,0.002152,0.500538
0,-1.994827,0.119747
0,-0.325113,0.41943
0,0.90672,0.712328
1,-0.748754,0.321093
0,-0.745657,0.321768
0,0.145428,0.536293
0,0.307726,0.57633
1,1.826958,0.861399
1,-0.368838,0.408822
0,-0.437644,0.392303
1,1.031683,0.737242
0,-0.452937,0.388663
0,0.453609,0.611497
1,2.227612,0.902702
1,1.807958,0.859115
0,-1.308985,0.212657
0,-2.42868,0.081012
0,-0.226429,0.443633
1,1.600887,0.832142
0,-0.300003,0.425557
0,-0.240722,0.440108
1,0.615642,0.649227
0,-0.693393,0.333279
0,-0.855159,0.298352
1,1.322922,0.789667
1,-0.361063,0.410702
0,0.94593,0.720296
0,1.375413,0.798253
1,0.717666,0.672093
1,-0.145192,0.463766
1,-0.303908,0.424602
0,0.720761,0.672775
0,-1.176606,0.235663
0,0.836395,0.697705
0,-0.752746,0.320223
1,0.108839,0.527183
0,0.01928,0.50482
0,1.595045,0.831325
1,-1.511339,0.180741
0,-2.342233,0.087685
0,-1.013712,0.266254
1,1.949895,0.875435
0,1.743475,0.851128
1,1.885593,0.868252
1,0.453278,0.611418
0,-1.441588,0.191299
1,0.618902,0.649969
0,0.916981,0.714426
1,-0.201233,0.449861
0,-0.714913,0.328514
1,0.81703,0.693606
0,0.301774,0.574876
0,-0.367732,0.409089
1,2.372707,0.914722
0,-1.542103,0.17623
0,-1.066344,0.256099
1,0.15547,0.538789
0,-2.914821,0.051426
0,-0.957638,0.277351
0,-1.297555,0.214577
1,1.350346,0.794186
0,-0.385101,0.404897
0,-0.953113,0.278259
0,1.514201,0.819683
0,-0.385697,0.404753
1,0.870186,0.704784
0,-1.190198,0.233223
1,1.027837,0.736496
0,0.2385,0.559344
1,2.241276,0.903895
0,1.655652,0.839653
0,-1.793166,0.142685
0,-1.106814,0.248465
1,1.376593,0.798443
0,-0.417522,0.39711
0,-1.141007,0.242136
0,1.469001,0.812906
0,-0.383232,0.405348
0,-2.453859,0.079157
0,-0.441069,0.391486
1,2.018288,0.882704
1,2.610798,0.931553
0,0.14372,0.535868
1,2.179919,0.898432
0,-1.267547,0.219677
1,0.284425,0.570631
0,-4.06555,0.016864
0,1.707502,0.846512
0,0.420471,0.603596
1,-2.121993,0.106978
1,1.270678,0.780859
0,0.010403,0.502601
1,0.41059,0.601229
0,0.781757,0.686059
0,-2.224821,0.097544
0,-0.943605,0.280173
0,-1.067483,0.255882
1,-2.092625,0.109816
1,0.971467,0.725412
0,0.024944,0.506236
0,1.248135,0.776977
0,0.299666,0.574361
1,3.475748,0.96999
0,-1.523637,0.178927
0,-0.064428,0.483899
1,1.956957,0.876203
1,2.116674,0.892513
0,-3.527674,0.028535
0,-1.090347,0.251553
0,-1.261583,0.220701
1,-0.523193,0.372106
0,-0.319406,0.42082
1,0.161157,0.540202
1,2.261081,0.905602
1,0.361499,0.589403
0,-0.871046,0.295037
0,0.393184,0.597049
1,1.465394,0.812356
0,-0.472862,0.383939
1,-0.79262,0.311606
0,2.638212,0.933281
0,0.259826,0.564593
0,0.795532,0.689018
0,-3.651177,0.025304
1,2.377186,0.915071
0,-2.450445,0.079406
0,-1.987908,0.120478
0,-0.894508,0.29018
0,-0.979428,0.273005
0,-1.662352,0.159447
1,-0.445367,0.390463
0,-2.290359,0.091925
0,-0.634716,0.346442
1,0.219959,0.554769
0,-1.51989,0.179478
0,0.784075,0.686558
0,-0.826439,0.304398
1,2.791692,0.942225
1,0.559489,0.636334
1,0.3205,0.579446
0,-1.277313,0.218008
0,-0.304059,0.424566
0,0.139275,0.534763
0,-1.40669,0.196757
1,1.159374,0.761219
0,-0.733489,0.32443
0,-0.386405,0.404583
1,0.164568,0.541049
0,0.949197,0.720954
0,-0.396945,0.402047
0,1.205434,0.76949
0,-0.649413,0.343122
0,-1.15679,0.239251
0,-0.88865,0.291388
0,-1.013594,0.266277
0,0.17666,0.544051
0,-1.139161,0.242474
0,-0.648826,0.343254
1,-0.510776,0.375012
1,1.182683,0.76543
1,1.433642,0.807468
0,-2.201803,0.099589
0,-0.823633,0.304993
0,0.686414,0.665169
1,1.283847,0.783104
0,0.103308,0.525804
0,0.193955,0.548337
1,1.093114,0.748968
0,-2.34801,0.087224
1,2.815295,0.943497
1,0.246938,0.561423
0,0.105365,0.526317
0,-1.854779,0.135313
0,1.183894,0.765647
0,-0.733335,0.324463
0,-0.169039,0.457841
1,1.249903,0.777283
1,2.384264,0.915619
1,2.254714,0.905056
0,0.101396,0.525327
0,1.080798,0.746645
1,1.456853,0.811051
0,1.714798,0.847458
1,1.432858,0.807346
0,-2.610687,0.068454
0,0.74173,0.677374
1,0.359309,0.588873
1,0.262153,0.565165
0,-0.033803,0.49155
0,-0.434657,0.393015
0,1.378337,0.798724
0,0.446099,0.609711
0,-0.406187,0.399827
0,-0.857828,0.297793
1,2.353135,0.913183
0,0.431081,0.606132
1,2.367207,0.914292
0,-3.12457,0.042105
0,0.359206,0.588848
1,-0.853291,0.298743
0,-1.836061,0.137518
0,0.117886,0.529437
1,2.307059,0.90946
0,0.459075,0.612795
0,-0.341066,0.415551
0,-0.325963,0.419223
1,0.723072,0.673283
0,0.708309,0.670027
0,-0.312958,0.422393
1,1.446183,0.80941
0,-0.410457,0.398803
0,0.306264,0.575973
0,-2.422265,0.081491
0,-0.303714,0.42465
0,0.741504,0.677325
0,-4.493702,0.011056
0,-1.359186,0.204373
0,0.369233,0.591274
1,3.119893,0.957706
0,-0.391218,0.403424
1,-1.216557,0.228543
0,0.66347,0.660039
1,0.85019,0.700607
0,-0.767065,0.317114
0,-0.145915,0.463586
1,0.700749,0.668354
1,1.229927,0.773806
1,0.85271,0.701135
0,-0.26895,0.433165
0,-0.421775,0.396092
1,1.48787,0.815758
1,-0.298389,0.425951
1,0.436749,0.607484
0,-0.499097,0.377753
0,-3.070466,0.044342
0,-1.057816,0.257727
0,-0.062333,0.484422
