area_k_sqft,area_sqft,bedrooms,bathrooms,age_years,lot_sqft,price_usd
3.1181,3118.1,4,1,86.3,10422.6,912649.7
2.6712,2671.2,5,2,28.81,9311.7,925903.4
2.3083,2308.3,4,2,25.48,4990.4,821986.26
2.834,2834.0,4,2,15.62,4570.4,911187.9
3.8106,3810.6,6,4,62.72,12942.6,1264936.82
1.8061,1806.1,3,1,20.6,6549.7,572287.39
2.1862,2186.2,3,2,8.38,5456.4,718279.02
1.5677,1567.7,2,1,75.41,5026.7,484947.52
3.0186,3018.6,5,3,22.84,12568.7,1094685.56
1.9219,1921.9,3,2,29.11,6167.1,661967.43
3.0808,3080.8,6,3,3.58,7680.9,1100578.39
2.3904,2390.4,4,2,17.31,5464.4,789031.77
2.3945,2394.5,4,2,26.53,7664.3,807152.05
1.5975,1597.5,3,2,16.36,4759.9,590217.21
2.8753,2875.3,5,2,24.26,5620.2,955167.52
1.5609,1560.9,3,1,30.31,2535.5,517318.2
2.0975,2097.5,3,1,1.73,3783.7,676737.71
2.4836,2483.6,4,2,36.89,7518.0,805625.04
1.9718,1971.8,3,2,19.78,4903.5,700647.02
1.1832,1183.2,2,1,14.07,2161.9,389478.53
1.6578,1657.8,3,1,14.44,2389.1,570922.92
1.7128,1712.8,2,2,10.0,3662.3,592357.13
3.3105,3310.5,5,3,17.69,13077.2,1119763.94
2.0046,2004.6,3,2,4.63,3858.5,661718.46
2.5377,2537.7,4,2,24.23,9539.4,875768.32
1.3872,1387.2,2,1,36.96,4042.8,418616.92
3.2713,3271.3,4,2,41.77,9369.5,1016228.28
2.832,2832.0,4,3,27.71,11424.8,925028.05
2.8992,2899.2,4,2,18.63,10111.1,956960.17
3.1897,3189.7,5,3,8.4,10134.4,1101421.37
2.6367,2636.7,3,1,35.02,6319.4,787303.75
1.287,1287.0,2,1,46.92,3680.3,461858.15
4.4407,4440.7,7,4,43.23,6443.2,1424778.56
1.8741,1874.1,3,2,21.4,7606.9,666450.74
1.0928,1092.8,2,1,67.38,3682.2,359961.16
1.9494,1949.4,3,2,1.2,2882.5,665625.86
2.3864,2386.4,4,3,23.53,6454.0,858638.07
1.8756,1875.6,3,2,17.91,4136.1,622609.2
0.9638,963.8,2,1,25.89,2323.5,385126.78
1.8769,1876.9,3,2,20.19,5092.7,646798.34
2.5262,2526.2,3,2,20.24,9897.0,771191.78
2.0844,2084.4,4,2,18.1,6678.7,726514.93
1.7121,1712.1,2,2,15.66,6806.6,537758.24
2.1299,2129.9,4,2,17.79,6279.0,712741.52
1.9609,1960.9,3,1,52.21,4641.7,547050.74
2.1535,2153.5,5,3,13.29,4060.1,837230.46
2.4391,2439.1,4,3,15.58,7113.8,842922.29
2.4991,2499.1,3,2,17.47,9958.2,793890.07
3.7205,3720.5,7,4,27.7,7983.2,1287423.55
4.2729,4272.9,6,4,15.28,6139.5,1388262.33
1.3456,1345.6,2,1,66.17,5605.4,406621.8
1.3493,1349.3,2,1,3.64,2422.6,445941.52
1.4792,1479.2,3,2,25.92,2828.6,527638.31
1.1106,1110.6,1,1,30.62,2245.7,359863.41
1.2715,1271.5,2,1,18.98,4996.3,443548.54
3.8476,3847.6,6,4,36.79,9997.1,1251439.73
3.2375,3237.5,5,2,13.63,7558.8,1062834.83
2.1086,2108.6,3,3,33.28,4737.0,743781.03
2.4242,2424.2,4,2,48.41,6288.1,788696.3
2.0145,2014.5,3,1,33.63,7785.2,607966.6
2.8882,2888.2,4,2,28.56,4458.0,894648.02
1.3705,1370.5,3,2,27.92,5183.6,522065.25
2.5679,2567.9,4,2,7.41,8402.7,849443.99
2.463,2463.0,4,2,8.61,5312.3,834220.28
2.6369,2636.9,4,2,29.23,7577.6,829182.06
3.6884,3688.4,5,3,9.37,5967.3,1155540.55
1.9267,1926.7,4,2,9.63,6967.6,713648.81
1.1219,1121.9,2,1,14.31,2740.9,368588.96
2.4608,2460.8,3,2,11.09,7144.0,798382.03
1.7817,1781.7,3,1,15.39,3051.1,627681.72
2.1111,2111.1,4,3,20.82,4179.1,734983.57
1.7737,1773.7,3,2,11.28,7074.8,616778.33
1.8189,1818.9,3,2,63.12,7340.9,583822.07
1.6511,1651.1,3,2,19.46,3810.6,596099.31
2.5444,2544.4,4,2,61.58,5350.4,789372.89
2.2066,2206.6,3,1,8.65,3224.7,683029.77
1.9593,1959.3,4,3,45.64,6687.8,688885.77
4.4197,4419.7,6,2,10.29,11187.6,1386353.15
1.7436,1743.6,3,1,64.71,3014.3,523053.01
2.5755,2575.5,5,3,9.31,9283.9,967802.69
1.7928,1792.8,2,2,61.94,4401.1,547171.11
4.2854,4285.4,7,4,91.16,10758.9,1365148.1
1.908,1908.0,4,2,20.91,7906.2,685283.01
2.5665,2566.5,4,2,26.11,6721.0,866712.77
1.2385,1238.5,2,1,52.66,1799.2,352382.84
1.7523,1752.3,3,1,31.58,3158.4,553322.66
1.3931,1393.1,1,1,48.7,3112.9,418007.66
2.2394,2239.4,4,2,46.98,4341.4,661543.46
2.5278,2527.8,4,2,57.2,9501.7,837226.59
1.6575,1657.5,3,2,27.83,5736.3,627105.83
1.8145,1814.5,2,1,52.78,6661.9,539916.28
2.364,2364.0,4,2,22.46,5843.5,795024.6
1.9642,1964.2,3,1,17.13,8020.3,668833.94
1.9374,1937.4,3,2,34.15,5341.9,653813.06
1.2225,1222.5,2,1,57.39,4574.5,424137.03
1.5444,1544.4,3,1,13.49,4114.3,533145.07
2.9839,2983.9,4,3,7.82,10701.7,988107.44
3.117,3117.0,4,3,19.74,7842.8,1013949.3
1.1325,1132.5,2,1,21.58,2256.9,377746.6
3.1942,3194.2,4,3,51.95,8951.6,976788.23
2.7098,2709.8,4,2,7.82,11297.5,914842.1
3.1655,3165.5,6,4,22.07,5051.7,1053073.93
2.0433,2043.3,4,3,36.98,4017.4,723200.13
3.5769,3576.9,6,3,10.63,11369.7,1219836.01
1.6325,1632.5,2,1,30.51,2558.2,516461.64
1.9849,1984.9,3,2,47.43,4590.7,614960.55
3.5082,3508.2,5,3,13.13,8826.1,1147591.6
2.1275,2127.5,4,2,10.22,7682.9,761369.51
1.4621,1462.1,2,1,37.72,2554.6,456538.86
1.9695,1969.5,3,2,2.39,7494.6,685017.78
1.9662,1966.2,3,1,29.05,4271.0,639746.21
3.1588,3158.8,5,3,19.43,5716.9,1057894.27
1.1146,1114.6,1,1,33.96,2842.1,370035.15
3.0714,3071.4,4,2,16.11,11430.7,1021730.76
1.7228,1722.8,3,1,13.48,3217.6,568545.58
1.3737,1373.7,1,1,4.05,5417.8,433608.97
2.9893,2989.3,4,1,14.77,10767.8,940748.21
1.9538,1953.8,4,2,31.63,8187.2,727334.7
2.4888,2488.8,4,3,27.49,5863.3,869458.05
3.0062,3006.2,5,2,12.52,5658.7,962349.06
1.81,1810.0,3,1,27.84,2877.5,620880.83
3.9887,3988.7,5,3,37.86,6000.2,1266070.37
1.8482,1848.2,3,2,5.76,6058.7,665822.47
1.5493,1549.3,2,1,9.03,3737.5,520752.3
2.7638,2763.8,4,3,4.58,9403.1,910656.03
3.4752,3475.2,6,3,10.36,11827.8,1181488.13
3.472,3472.0,5,2,14.96,7179.1,1135231.31
1.9247,1924.7,3,2,41.7,6740.3,603271.32
2.6327,2632.7,4,2,30.52,5251.7,850828.89
2.5241,2524.1,4,2,5.35,9095.0,878848.56
2.8121,2812.1,5,3,32.49,7655.7,989822.56
2.2104,2210.4,4,2,10.38,3203.7,752104.12
2.7803,2780.3,4,2,11.74,4061.1,906740.07
2.878,2878.0,4,2,21.87,5411.5,873655.8
3.8136,3813.6,5,4,21.98,7227.5,1216417.78
2.91,2910.0,4,2,34.99,4967.0,899944.2
1.0541,1054.1,1,1,29.73,2252.5,352175.0
1.8041,1804.1,3,1,5.43,7037.1,632600.0
2.0714,2071.4,3,2,20.89,3069.8,655496.16
2.5085,2508.5,4,2,35.42,8353.8,801669.82
1.2329,1232.9,3,2,63.16,2239.5,436309.34
2.7476,2747.6,4,2,11.78,9226.0,884195.64
1.3588,1358.8,2,1,42.19,2465.7,359472.93
2.8196,2819.6,4,2,23.04,4710.7,886013.04
2.6497,2649.7,4,3,72.28,5706.9,823747.44
0.7851,785.1,1,1,64.1,2663.1,227079.81
1.2583,1258.3,1,1,25.54,3166.6,418660.5
3.2192,3219.2,5,3,24.85,9488.6,1067157.41
3.1628,3162.8,6,3,17.68,12377.8,1093428.53
2.0255,2025.5,3,2,32.14,7624.9,672866.01
3.6008,3600.8,4,2,7.15,6308.2,1096979.11
2.8191,2819.1,4,3,38.37,5615.8,885576.73
1.7184,1718.4,3,2,33.02,3683.4,643148.26
2.0899,2089.9,4,2,34.3,5753.0,701439.35
1.8112,1811.2,3,1,35.96,3278.7,569777.16
2.9865,2986.5,4,2,35.43,4183.4,956149.17
2.0372,2037.2,3,1,29.46,6021.4,693795.46
3.058,3058.0,4,2,77.53,9307.0,921464.88
2.6307,2630.7,5,2,16.9,6404.4,954018.69
1.8766,1876.6,3,1,3.89,5850.4,636668.03
2.5896,2589.6,4,3,21.63,7772.3,909838.98
2.5346,2534.6,3,1,35.75,5648.1,767510.52
2.7333,2733.3,4,2,1.3,8910.9,857989.48
2.8927,2892.7,4,2,13.4,4559.3,907500.98
3.2939,3293.9,5,3,33.91,13006.0,1044663.52
2.6419,2641.9,4,2,26.86,5554.9,902997.44
2.7373,2737.3,4,2,6.38,10340.9,897537.25
3.2178,3217.8,6,4,64.0,5952.8,1085376.28
3.1175,3117.5,4,1,13.69,5838.5,930748.03
2.8169,2816.9,5,2,34.66,8577.3,864957.91
2.7088,2708.8,4,2,9.85,10570.8,920003.68
4.0753,4075.3,7,5,29.08,6260.2,1400071.91
3.8742,3874.2,6,3,71.22,5831.8,1198124.38
2.5924,2592.4,3,2,42.86,4305.0,832732.44
1.0203,1020.3,1,1,30.69,2686.7,322500.07
2.1825,2182.5,3,1,77.03,7060.7,608604.59
0.7619,761.9,3,1,13.02,2372.5,362503.99
3.2603,3260.3,5,2,5.65,7427.9,1087599.83
1.5764,1576.4,3,1,13.84,3100.3,520734.21
2.1972,2197.2,5,3,49.92,6738.4,843869.77
3.3696,3369.6,6,3,18.97,9463.2,1175479.68
1.8424,1842.4,4,3,16.45,3847.5,765372.93
3.7151,3715.1,6,3,37.38,6496.4,1264320.92
3.0966,3096.6,5,3,16.88,6081.0,998641.08
2.6535,2653.5,3,3,24.73,6701.2,874430.86
2.7818,2781.8,5,3,19.07,8683.4,985640.73
1.8893,1889.3,3,1,51.62,6942.0,623384.03
2.528,2528.0,5,3,40.01,6488.3,866158.18
2.6456,2645.6,4,2,7.06,7329.8,897169.59
1.2824,1282.4,1,1,9.5,4425.9,405497.95
2.3098,2309.8,4,2,1.19,3805.8,782717.91
2.11,2110.0,3,2,15.45,3654.9,672266.69
3.5077,3507.7,5,3,39.89,11553.3,1149027.05
1.6399,1639.9,2,1,65.9,5321.4,517943.44
3.098,3098.0,5,3,13.04,6379.9,1060868.32
3.355,3355.0,5,3,12.11,12038.5,1135933.04
2.986,2986.0,4,2,16.26,8539.0,960062.68
1.2861,1286.1,2,2,65.63,3259.4,418389.36
1.9367,1936.7,4,2,4.59,6401.0,718489.12
2.9362,2936.2,5,3,22.27,10752.7,1008845.44
2.0433,2043.3,4,2,18.34,6991.9,712261.12
3.2689,3268.9,6,3,44.85,6282.2,1050718.12
1.8234,1823.4,2,1,40.61,2556.7,536004.0
2.2969,2296.9,4,2,37.74,3627.5,776462.03
1.8782,1878.2,3,2,17.41,7018.1,694323.64
1.0864,1086.4,2,1,16.08,2327.6,391777.7
1.8149,1814.9,3,1,29.43,3044.0,594885.29
3.8027,3802.7,6,3,41.5,11913.0,1253723.79
1.9218,1921.8,3,2,51.85,3772.9,606995.17
3.55,3550.0,6,4,2.68,13058.6,1241868.46
1.6267,1626.7,3,2,36.17,4016.0,528850.38
1.7532,1753.2,2,1,6.16,4546.9,565606.58
2.7185,2718.5,4,2,12.63,9853.5,921403.55
1.4775,1477.5,2,1,26.66,5759.4,455743.01
3.6325,3632.5,5,3,28.99,14377.4,1187241.7
3.2819,3281.9,5,3,8.7,10497.5,1097588.79
2.242,2242.0,4,3,53.91,6623.2,793606.75
2.2973,2297.3,3,1,33.85,4397.0,730347.08
3.5405,3540.5,4,2,34.76,14078.5,1059075.58
3.4691,3469.1,6,3,30.94,9039.0,1211960.94
2.4651,2465.1,4,2,14.33,3617.2,811589.9
1.3774,1377.4,2,1,39.37,4638.1,443473.35
3.944,3944.0,7,3,63.68,14071.6,1341024.62
1.1092,1109.2,2,1,31.86,2793.8,352809.82
3.2549,3254.9,5,3,32.38,7765.9,1044602.08
3.1194,3119.4,5,2,41.9,9783.7,978425.59
2.6387,2638.7,4,2,24.0,3949.3,935254.38
2.8778,2877.8,4,3,49.36,4302.3,925498.42
2.3419,2341.9,4,3,42.7,7059.7,811348.62
2.3833,2383.3,3,2,18.82,8259.3,785063.25
1.1776,1177.6,2,1,1.98,4541.6,415291.22
2.8669,2866.9,5,3,22.87,8622.3,1010338.16
2.9044,2904.4,5,3,25.88,7708.1,917864.51
1.7851,1785.1,3,2,16.55,6712.0,591680.46
2.4051,2405.1,3,2,32.32,9307.5,752202.55
1.5748,1574.8,2,1,49.54,3588.8,457260.52
2.2462,2246.2,4,1,18.52,9131.3,740542.97
1.6745,1674.5,3,2,68.87,4106.4,482739.19
4.0113,4011.3,6,3,31.87,11209.6,1285494.09
1.9677,1967.7,3,2,30.13,6420.4,692448.44
2.3711,2371.1,4,2,37.47,6284.3,785342.91
2.0229,2022.9,2,1,7.71,7295.4,597251.21
1.0579,1057.9,2,1,79.15,1921.2,321375.02
1.3812,1381.2,2,1,13.44,2072.1,483161.47
1.7596,1759.6,3,1,21.91,5150.3,615210.24
2.0341,2034.1,3,2,10.04,3489.3,703822.28
1.2598,1259.8,1,1,44.24,1877.1,345731.47
2.5111,2511.1,4,3,12.08,6318.3,859297.3
1.4754,1475.4,3,2,11.34,2973.1,575621.12
3.8797,3879.7,6,3,13.38,7166.4,1274107.01
2.3861,2386.1,4,2,58.17,9388.3,797638.56
1.1451,1145.1,2,1,25.79,3836.2,392037.92
3.2712,3271.2,5,3,8.72,9620.5,1102730.72
2.7258,2725.8,5,3,19.33,10433.3,989342.73
2.9515,2951.5,5,3,9.65,7249.5,1027525.71
2.1013,2101.3,4,2,18.66,3008.4,733738.89
3.1248,3124.8,5,3,54.31,11572.3,1072991.35
1.4772,1477.2,3,1,61.22,3841.1,407505.18
2.5821,2582.1,5,2,12.03,8429.4,935975.49
2.1851,2185.1,2,1,25.91,7012.3,673828.11
2.2051,2205.1,3,2,102.01,5182.4,670568.91
2.9103,2910.3,5,3,33.81,12161.5,1017880.4
1.7604,1760.4,2,1,10.69,6685.3,570449.83
1.9761,1976.1,3,2,15.68,6803.3,695798.52
4.1949,4194.9,7,4,40.45,16328.1,1435785.15
1.9069,1906.9,3,2,36.78,2709.5,623129.99
2.2422,2242.2,3,1,37.79,3218.0,679935.19
1.6415,1641.5,3,1,44.64,2600.6,511668.98
2.3134,2313.4,4,2,90.51,5614.9,698855.66
2.9723,2972.3,5,3,21.58,10405.3,986595.73
2.0512,2051.2,3,2,7.82,8281.3,718263.91
1.4116,1411.6,3,2,21.08,3378.2,530015.71
3.1578,3157.8,5,3,39.08,10912.8,1056932.06
3.035,3035.0,5,2,7.23,6756.8,1013530.64
2.1097,2109.7,3,1,18.71,3787.5,688448.57
2.0037,2003.7,3,2,35.47,4949.0,634775.43
2.8254,2825.4,4,2,29.02,8888.6,892838.05
1.5317,1531.7,2,1,37.34,4755.2,506568.22
2.0467,2046.7,3,1,32.65,5552.3,643900.08
1.6594,1659.4,4,1,33.03,4661.0,562252.71
2.7961,2796.1,5,2,34.08,6976.6,969907.93
2.1956,2195.6,4,2,7.62,4755.3,761026.84
1.7056,1705.6,2,2,33.99,4330.6,497109.7
4.3291,4329.1,7,4,13.75,13156.5,1471623.92
1.4517,1451.7,2,1,17.82,2907.6,471728.45
1.3077,1307.7,3,2,28.87,5431.7,526300.88
2.2462,2246.2,5,3,11.77,4292.0,813251.83
2.2589,2258.9,4,2,21.05,4142.6,749894.15
2.4627,2462.7,4,3,27.05,3616.3,868357.57
1.9136,1913.6,2,1,46.23,4148.6,557822.45
3.0244,3024.4,5,2,27.51,4968.3,958300.55
1.6415,1641.5,3,2,26.19,3240.9,573355.34
1.0359,1035.9,2,1,25.77,2152.5,341094.43
2.4373,2437.3,3,2,39.58,4386.9,761058.74
1.9585,1958.5,4,2,31.48,6327.4,672447.49
1.8986,1898.6,4,2,24.33,5935.6,674328.65
2.3034,2303.4,4,2,18.77,3573.2,796210.59
1.8108,1810.8,3,2,17.99,3110.0,643426.77
2.1981,2198.1,3,2,8.43,4887.5,740119.16
3.4963,3496.3,6,4,33.93,11449.1,1173571.33
3.1914,3191.4,5,2,44.86,6983.9,1029591.85
2.967,2967.0,5,3,37.59,12239.0,999856.04
1.8933,1893.3,3,2,28.08,4690.6,658492.33
2.0418,2041.8,4,3,1.18,3699.7,750247.87
2.6405,2640.5,5,3,40.78,7814.0,904673.88
3.0422,3042.2,5,3,8.85,9708.1,1014705.1
4.6016,4601.6,7,4,13.97,16898.6,1510781.99
1.595,1595.0,2,1,24.61,4027.3,516890.91
1.7633,1763.3,4,3,58.84,3735.3,562045.07
2.5352,2535.2,3,2,11.04,8631.3,796790.89
2.3187,2318.7,3,1,6.86,3505.8,731748.83
1.8171,1817.1,3,2,56.2,3537.6,583640.37
2.1347,2134.7,4,2,24.1,7296.2,699378.03
1.8156,1815.6,3,2,32.92,5990.0,610664.11
2.2427,2242.7,3,1,108.43,8648.7,657923.6
2.2872,2287.2,3,2,67.0,6662.0,705550.86
3.171,3171.0,5,3,11.57,6026.7,1051151.62
2.6506,2650.6,5,3,31.85,10390.7,889784.01
1.8056,1805.6,2,2,30.29,7365.2,623325.12
1.7705,1770.5,2,1,25.88,5120.9,586796.03
2.6101,2610.1,6,4,5.64,9897.4,1001941.5
2.7305,2730.5,3,2,19.44,5748.2,863427.56
1.25,1250.0,2,1,14.99,4795.5,446027.96
2.2837,2283.7,3,2,20.85,4669.8,728533.5
3.4339,3433.9,4,2,38.55,5049.7,1037794.23
1.8012,1801.2,2,1,52.95,6735.3,512716.92
2.2903,2290.3,4,2,34.24,5216.6,747269.27
2.3099,2309.9,4,2,5.33,6977.5,792537.33
1.0522,1052.2,1,1,2.8,2652.6,311109.17
1.5833,1583.3,3,2,31.21,3494.7,519707.0
2.9488,2948.8,4,2,41.79,6024.7,929366.38
3.3742,3374.2,4,2,24.0,11530.8,1036114.72
4.09,4090.0,6,3,49.44,7679.4,1320869.04
2.9022,2902.2,6,3,34.52,6552.1,1013242.24
1.0296,1029.6,1,1,64.21,4083.9,308650.57
1.3179,1317.9,3,2,7.8,4971.3,542065.25
2.1526,2152.6,2,1,21.1,4440.5,600465.64
2.6642,2664.2,5,3,7.75,11130.7,944197.51
2.0118,2011.8,2,1,69.46,7317.3,590965.79
3.8818,3881.8,6,4,11.19,15722.2,1326566.56
1.1698,1169.8,1,1,21.98,2064.1,311199.69
2.2678,2267.8,3,1,25.67,8097.7,743750.05
1.4547,1454.7,2,1,21.08,5584.2,492236.39
2.0323,2032.3,3,2,41.49,8119.9,636920.25
1.2353,1235.3,3,1,28.36,4167.4,472533.04
1.5403,1540.3,3,2,5.21,5808.7,583511.68
2.996,2996.0,4,2,9.94,6224.5,997260.36
1.3935,1393.5,1,1,24.25,2427.3,376475.63
3.1654,3165.4,6,3,30.22,11370.8,1095069.8
2.9941,2994.1,5,3,5.57,9838.8,1029115.23
2.0912,2091.2,4,2,56.71,5485.2,723945.79
2.4569,2456.9,4,3,38.85,9570.0,840233.83
1.7652,1765.2,3,2,53.85,4175.1,562413.11
2.4046,2404.6,5,2,6.44,5325.8,864968.27
2.0382,2038.2,3,2,57.87,5204.6,631199.59
2.2226,2222.6,3,2,31.21,3830.0,673384.19
2.5765,2576.5,4,2,54.54,6739.6,786278.75
1.7255,1725.5,4,2,74.12,4184.9,625057.04
2.273,2273.0,4,2,55.79,7056.8,766135.73
2.688,2688.0,6,4,17.92,7305.9,999518.79
3.0114,3011.4,4,2,19.42,7563.0,952669.91
4.6802,4680.2,7,4,9.42,11550.5,1520704.34
2.6601,2660.1,4,2,56.56,7427.8,888590.17
2.0757,2075.7,4,3,3.11,7410.9,772850.53
3.1411,3141.1,6,4,1.42,10504.2,1117218.67
1.4063,1406.3,2,1,43.22,2956.4,479020.68
2.5287,2528.7,4,2,31.44,9688.1,854562.3
3.1122,3112.2,5,3,15.05,5514.1,1041336.45
1.9931,1993.1,3,2,10.02,2854.3,658891.83
1.9191,1919.1,3,2,6.82,4590.9,717248.33
1.9339,1933.9,3,2,18.89,6854.9,615247.73
1.1559,1155.9,2,1,20.2,2216.3,426427.69
3.4344,3434.4,6,4,40.76,9986.4,1151082.45
1.6946,1694.6,2,1,8.93,4735.0,490612.02
4.1237,4123.7,6,3,18.33,11191.1,1344773.95
4.0009,4000.9,6,4,25.16,7439.8,1283345.62
3.2024,3202.4,4,2,27.0,9993.5,968174.3
2.3667,2366.7,3,3,41.31,9581.9,744196.09
2.5415,2541.5,3,1,19.07,4912.4,776380.98
2.6926,2692.6,5,3,39.53,6983.0,918654.44
2.6846,2684.6,5,3,60.65,5443.2,882408.33
2.4502,2450.2,3,2,12.8,4115.6,801164.56
1.705,1705.0,3,2,27.79,7128.5,625938.87
0.9167,916.7,2,1,22.8,3612.3,380401.65
2.1696,2169.6,3,2,14.83,3933.1,704116.74
2.8549,2854.9,4,2,18.38,5598.8,952562.34
1.9923,1992.3,4,2,48.48,3919.8,692183.03
2.5079,2507.9,4,2,47.47,8310.9,793902.63
3.1955,3195.5,5,3,74.99,9896.4,1014041.59
2.0171,2017.1,4,2,19.88,5613.1,706174.16
1.0084,1008.4,2,1,14.66,2409.8,379501.46
1.0013,1001.3,2,1,59.38,2450.8,339462.29
2.8665,2866.5,4,3,36.24,4165.1,869447.54
1.4099,1409.9,2,1,29.25,3132.0,478810.89
1.9265,1926.5,3,2,76.5,7793.2,593982.19
2.4433,2443.3,4,3,50.67,6677.5,854892.8
1.8406,1840.6,3,2,89.02,7213.8,617841.08
1.829,1829.0,2,1,6.09,7539.5,545404.93
1.6088,1608.8,2,2,18.96,4503.9,530842.96
3.3682,3368.2,5,3,45.15,6099.3,1093184.12
1.4106,1410.6,1,1,23.43,2615.7,374777.17
2.4033,2403.3,3,2,58.88,6456.1,734430.62
3.1172,3117.2,5,3,80.08,12187.9,1046080.14
2.5347,2534.7,4,2,56.48,5752.6,834485.36
2.1537,2153.7,3,2,19.86,4274.5,711614.28
1.2892,1289.2,2,1,33.2,4388.3,435950.57
1.7661,1766.1,3,2,22.54,3409.1,661311.74
1.9733,1973.3,3,2,45.27,6803.7,653375.24
1.8843,1884.3,3,1,29.31,4768.2,635440.66
3.3513,3351.3,4,2,38.25,10222.8,1109344.42
2.8887,2888.7,4,2,3.37,6136.4,975442.02
1.7365,1736.5,4,2,39.9,4030.6,634209.48
2.9484,2948.4,5,3,63.82,6110.6,996385.3
1.7783,1778.3,4,2,26.34,7307.2,704999.17
2.1545,2154.5,3,3,23.03,3170.4,697366.78
2.6623,2662.3,4,2,27.65,8858.0,864745.23
1.4672,1467.2,3,2,4.26,4422.4,568865.46
3.5082,3508.2,6,3,28.68,11008.2,1181772.58
1.4995,1499.5,2,1,35.1,5728.2,451460.86
1.2846,1284.6,2,1,13.63,3229.4,411812.97
2.1995,2199.5,3,2,39.43,5304.1,720330.68
1.8778,1877.8,4,3,5.2,3907.5,729324.7
1.7344,1734.4,3,2,5.4,5589.1,619295.7
2.0157,2015.7,2,1,60.43,2876.4,523664.15
2.9828,2982.8,5,2,13.78,10492.0,987254.9
1.594,1594.0,4,3,38.07,4656.7,658701.62
2.896,2896.0,4,2,22.03,4668.3,936119.4
1.2865,1286.5,2,1,19.01,2454.2,435273.26
2.3235,2323.5,4,2,19.56,9605.6,773229.22
2.077,2077.0,3,2,19.99,3193.4,693395.5
2.5383,2538.3,4,1,51.83,5744.1,773724.89
1.9895,1989.5,3,2,45.11,5583.5,677143.28
1.9517,1951.7,4,2,13.1,6150.7,726914.84
2.9503,2950.3,4,2,23.02,7888.0,937979.16
3.6303,3630.3,6,3,34.76,12830.3,1225634.55
4.6873,4687.3,6,3,65.05,13285.3,1442661.99
2.6704,2670.4,4,2,33.07,9590.6,844589.56
1.9213,1921.3,3,1,9.82,3414.8,674231.79
2.7197,2719.7,5,3,8.77,9571.1,976437.68
2.9846,2984.6,5,2,45.88,6516.7,990090.82
2.004,2004.0,3,2,37.27,8152.3,653882.5
6.3509,6350.9,7,3,50.02,16621.8,1900280.42
2.3051,2305.1,4,2,39.96,5654.6,785961.63
2.9989,2998.9,4,3,21.4,4785.8,956706.26
2.7488,2748.8,5,3,23.21,6749.4,977112.51
2.1776,2177.6,3,2,30.53,5344.2,750333.69
3.001,3001.0,5,3,53.62,5769.2,980356.71
2.5353,2535.3,4,1,41.04,9038.8,822892.19
2.9494,2949.4,3,2,13.64,8908.1,910902.67
2.1621,2162.1,3,2,13.17,6618.8,679735.56
2.6621,2662.1,4,2,33.1,6989.0,884939.28
1.6779,1677.9,2,1,18.26,6759.7,525226.63
3.8939,3893.9,7,4,7.04,7395.8,1339701.71
3.5917,3591.7,6,4,19.06,8534.9,1260327.52
1.8564,1856.4,3,1,9.09,6711.9,594001.45
2.581,2581.0,3,2,49.28,3743.1,780617.96
1.4046,1404.6,3,2,7.59,3203.9,521181.17
2.1391,2139.1,3,2,43.56,5230.4,681687.97
1.6115,1611.5,3,2,26.15,6754.7,592946.18
3.1611,3161.1,5,2,24.96,4865.1,1018042.23
1.9797,1979.7,3,1,24.23,6655.6,657702.72
1.9822,1982.2,3,1,40.86,2925.7,598616.33
1.7057,1705.7,2,1,6.6,3844.2,517373.63
1.6959,1695.9,3,2,8.95,6397.2,632620.71
2.9985,2998.5,5,3,55.0,7230.3,980357.3
2.4026,2402.6,5,2,33.59,6262.8,877629.95
3.0502,3050.2,5,3,13.43,9958.4,1061461.05
1.9764,1976.4,4,2,28.88,7176.5,708641.49
2.1102,2110.2,4,2,25.5,6422.0,752320.42
2.6879,2687.9,5,3,35.05,8836.2,935060.1
1.9724,1972.4,2,2,7.96,3011.1,670630.8
3.0849,3084.9,4,3,10.79,6629.9,1016091.27
1.8388,1838.8,3,2,44.5,2888.1,599273.21
2.9349,2934.9,5,3,44.06,7713.4,998458.42
0.9352,935.2,2,1,56.07,2778.3,283890.46
3.213,3213.0,5,3,77.51,9464.3,1003807.54
3.2958,3295.8,5,3,55.03,6787.4,1026568.33
2.2105,2210.5,4,2,37.03,6725.2,746548.99
2.0194,2019.4,4,2,13.45,7289.2,743835.79
2.0769,2076.9,2,1,35.99,7052.8,631203.79
1.9635,1963.5,4,2,45.08,7380.1,658332.97
2.2224,2222.4,3,2,6.22,7531.2,787059.15
3.5244,3524.4,5,3,52.04,10376.2,1080638.48
2.5671,2567.1,5,3,41.05,4917.0,906837.83
2.1132,2113.2,4,2,54.43,5917.4,694251.42
3.0067,3006.7,6,4,15.85,6908.4,1080786.1
2.5585,2558.5,4,2,54.87,4718.3,824722.78
2.8818,2881.8,4,2,45.53,8978.6,888713.65
3.1282,3128.2,4,3,9.5,12328.0,1060383.33
2.3972,2397.2,4,3,16.43,9455.7,866676.54
1.8028,1802.8,3,2,12.44,3645.4,660268.25
2.3743,2374.3,3,2,36.23,4865.1,794402.12
1.5906,1590.6,4,3,29.77,4697.1,640099.81
1.6048,1604.8,2,1,26.36,5207.5,545957.46
0.9044,904.4,2,2,41.93,3364.9,350116.5
2.0212,2021.2,2,1,25.42,4424.8,584413.98
