area_sqft,bedrooms,age_years,lot_sqft,price_k
1628.1,3,13.7,5630.1,422.77
1023.2,2,32.2,3119.9,235.55
1949.2,4,16.4,6153.0,475.16
1934.0,4,28.8,10208.2,542.48
2205.7,3,16.6,11603.6,659.03
3113.8,4,48.2,14854.6,850.64
1188.2,2,32.6,3477.9,269.07
2629.8,4,24.0,10632.3,682.06
1794.5,3,16.5,4324.7,425.34
2494.2,3,74.9,12762.1,659.69
1956.5,3,14.7,5963.5,463.31
1429.2,1,8.0,4320.2,367.49
2084.9,4,15.5,10017.6,605.92
1730.8,2,23.0,4583.1,405.42
2387.7,3,11.0,5171.7,553.28
1437.2,3,9.6,4194.7,384.29
712.9,2,49.6,1504.4,176.36
2633.3,4,15.5,8270.2,620.53
1306.7,3,28.3,5710.8,357.9
1562.2,1,9.9,4678.6,371.21
1451.4,3,17.1,8984.8,473.53
1618.0,3,72.1,10232.3,475.6
2490.2,4,10.8,7437.4,590.46
2670.7,3,11.7,15565.8,774.64
1624.2,2,34.0,2972.0,331.04
2804.7,5,19.9,7120.9,630.87
2061.0,3,24.7,4707.1,449.51
3552.7,5,34.9,10218.5,823.94
600.0,2,12.6,3550.0,229.6
1985.9,3,14.8,8111.0,536.23
2388.3,4,4.3,11437.6,679.5
1867.7,3,35.3,11421.0,587.23
1537.4,2,7.8,8775.6,480.31
1495.7,3,40.0,3736.2,359.61
2104.2,4,14.9,12094.8,619.53
1542.6,3,21.0,4582.2,379.42
909.2,2,19.1,2670.1,267.13
2724.9,4,28.2,16434.9,849.56
1882.0,3,33.7,10220.4,570.09
2530.0,4,25.5,15960.4,770.66
2553.2,3,26.4,5402.2,534.84
1958.0,2,8.0,4530.1,469.39
1732.4,3,49.7,8814.7,498.5
2501.2,4,28.9,15393.0,757.71
2720.9,5,20.7,11393.0,731.25
1581.0,3,14.9,7520.5,459.41
1617.3,3,19.9,5402.1,443.51
1949.0,3,41.4,9683.5,546.15
2017.8,3,22.6,6803.6,476.29
1052.3,3,30.9,2267.6,262.0
2525.3,4,24.6,8860.7,672.36
2090.2,3,47.2,11392.5,569.88
2637.1,4,17.2,7860.0,638.19
2452.5,3,9.1,15619.4,784.06
1354.8,2,32.3,8380.9,408.1
1830.5,4,9.9,7431.2,495.96
1319.5,3,17.8,5348.8,355.97
1574.9,3,9.9,10148.1,533.6
1359.7,3,12.3,7822.8,428.05
3697.5,5,48.2,15404.0,957.75
1397.1,3,8.6,5396.8,352.25
600.0,1,18.9,3477.3,182.91
1788.8,3,3.3,9702.1,538.62
1831.3,3,16.4,5858.4,472.35
2986.9,4,34.7,7581.9,672.36
1865.1,3,15.3,10777.0,553.05
1616.5,4,15.1,9101.5,561.84
850.1,2,12.7,4832.0,284.5
2290.6,4,5.6,9336.8,613.12
1075.6,3,41.6,5498.0,331.37
777.3,2,27.0,2141.7,195.53
1545.7,3,1.5,6439.2,464.85
1876.4,4,7.1,5543.5,480.37
1179.9,2,21.5,3735.1,256.87
2511.8,4,29.3,11015.0,675.66
837.4,2,84.2,5148.2,217.46
600.0,1,6.3,2418.6,165.38
2562.6,4,30.8,15460.8,795.8
1426.3,3,7.6,3321.9,369.84
1502.2,3,32.6,5712.9,411.18
1637.1,3,20.1,6060.4,414.61
1793.1,3,25.0,10762.7,574.15
2410.7,3,11.5,7610.5,564.76
1960.2,4,18.8,8420.2,549.71
1859.9,4,3.2,3672.1,443.25
1417.7,3,30.2,5125.0,360.33
2421.3,5,2.7,4745.2,557.87
1768.3,3,8.6,6329.0,456.9
1690.2,2,12.8,6925.6,457.96
2520.4,5,11.8,9956.1,687.11
2207.4,4,14.6,13849.1,724.05
1087.2,2,32.2,3544.1,275.64
1643.0,3,1.4,5873.7,475.99
2274.3,4,8.0,8783.6,625.79
1873.6,3,16.4,8214.5,533.76
2851.4,4,24.8,13253.4,744.78
1856.1,3,11.4,4869.9,424.53
2731.3,5,29.0,8726.8,674.89
600.0,1,18.5,1972.9,180.52
1437.5,3,21.6,5089.6,386.94
1276.6,2,19.4,2400.4,289.55
1183.1,3,22.4,3875.3,303.22
2233.6,3,10.1,11262.7,644.96
2343.6,3,4.5,5509.3,555.21
2568.9,4,27.1,11574.1,670.59
1836.5,4,12.5,11184.9,602.9
1529.6,3,15.9,5416.8,397.91
2592.1,4,46.9,9754.0,635.6
1986.6,4,59.4,5413.3,469.18
2885.1,4,7.8,10841.3,752.02
2673.4,4,16.4,10846.6,734.33
1947.8,3,16.8,9599.7,541.87
1166.3,2,10.9,3140.2,281.35
2701.4,3,47.1,10284.0,627.96
2388.4,4,31.2,6937.8,575.81
2016.5,3,20.1,3840.3,462.41
1713.2,3,9.5,4686.0,407.88
1522.3,3,32.8,6394.9,468.81
1541.7,4,12.9,9577.8,502.62
971.5,3,34.1,1943.2,240.43
2053.2,3,9.3,13107.1,628.66
1323.9,4,18.8,8298.6,433.14
1976.1,3,38.6,9646.3,552.97
2351.6,4,20.2,4683.0,531.77
1654.4,2,16.4,4384.4,398.18
2207.7,4,5.5,4280.4,487.21
1717.6,3,23.0,5645.6,439.9
2792.3,5,8.8,14331.6,829.49
2537.5,4,33.4,15522.9,748.62
2188.6,3,80.2,6131.1,519.19
1755.5,2,7.3,7469.8,468.56
1499.9,3,69.6,8389.3,428.15
2516.9,3,26.7,13151.2,713.8
3468.5,5,84.6,17125.8,921.25
1685.3,3,48.4,5077.2,432.59
2495.5,4,11.8,14912.1,781.29
1933.5,4,11.1,3867.2,388.34
758.7,2,28.9,1689.7,149.65
2198.3,3,33.9,13721.9,688.72
2521.5,4,16.0,14627.9,783.93
1861.2,2,25.5,5191.0,438.05
1807.6,4,13.6,9451.2,542.57
1992.7,4,13.7,5528.5,472.43
1377.9,1,18.6,8827.9,439.81
1777.3,4,20.1,6262.7,493.25
1118.6,3,25.8,3695.2,270.67
2534.7,5,9.9,15090.7,822.09
1915.4,2,7.2,8724.1,534.17
1855.8,2,23.2,10390.6,544.08
1461.1,3,10.6,8450.6,474.22
2440.3,3,48.1,15521.2,727.53
2074.5,4,84.1,12097.8,578.94
1976.9,3,33.6,6172.6,461.43
2004.6,3,33.2,6797.6,499.88
1700.1,3,47.5,4545.7,370.0
1044.2,1,26.3,6522.5,309.8
2709.7,4,39.9,14479.1,762.01
3229.1,5,58.7,12990.7,819.0
1869.2,3,21.1,5167.8,466.81
2129.4,3,18.0,5272.4,494.99
2343.1,4,32.9,5108.7,520.25
1276.3,2,26.5,3800.5,321.16
1204.8,2,19.4,5780.9,348.29
2547.2,2,35.3,9235.4,649.54
1188.4,2,12.1,7302.8,390.18
1406.9,3,27.1,8892.6,461.51
1919.0,3,12.9,6505.5,494.0
1709.4,4,33.2,6341.0,430.91
2142.2,3,9.5,8458.7,566.67
2037.1,2,11.4,10511.7,573.9
1818.4,3,19.1,11278.7,584.33
1795.8,3,33.0,11116.3,522.16
2634.1,3,10.7,10071.3,662.81
1509.9,3,39.8,6746.1,434.97
2660.0,5,9.1,6386.2,609.69
1818.7,4,21.3,10078.0,549.31
1078.1,2,36.6,2941.8,258.53
2047.8,3,14.6,5094.2,475.75
1113.1,2,25.0,6208.4,299.83
2089.3,3,34.4,8392.4,540.8
2509.7,3,13.8,14473.7,750.79
1460.3,2,32.8,6156.6,397.83
1224.2,2,8.7,3168.2,297.21
2136.6,3,42.0,13554.8,619.82
2396.3,3,18.0,13721.2,744.8
2064.2,4,20.4,4968.3,498.83
1801.0,3,11.3,8335.4,541.0
1130.5,2,74.4,5425.5,255.44
1598.0,3,17.4,4431.4,415.69
1562.1,2,11.3,3422.6,385.42
2441.7,5,56.6,11507.7,671.01
1386.1,3,9.9,8961.5,458.33
1219.5,2,43.3,3306.1,271.1
600.0,2,8.6,1500.0,167.97
1902.0,4,33.6,10495.4,581.5
1557.2,2,20.3,3233.8,351.45
1234.9,3,34.6,3466.3,289.16
1702.5,3,26.7,9646.4,531.82
2483.7,3,15.2,15074.0,742.15
1738.1,3,18.4,8554.6,538.03
1828.0,3,22.6,11757.8,545.97
1586.8,3,5.5,7282.3,433.76
2810.4,5,17.0,5544.0,602.47
2473.3,4,4.0,9137.3,667.69
1881.3,3,11.8,7224.7,479.85
2075.2,4,49.6,12167.1,609.24
1595.6,3,25.7,8253.2,477.59
1249.9,2,17.8,3698.9,292.79
2350.3,4,12.6,8271.1,635.27
980.4,2,19.5,5686.0,302.69
1276.8,3,46.3,2664.2,271.15
2040.1,3,41.1,5062.5,438.71
2759.8,4,12.0,7480.0,656.44
1376.5,3,21.3,3991.3,352.4
1931.4,3,8.9,7659.7,524.39
1612.9,4,21.2,2974.1,389.9
1868.5,3,23.3,8024.5,487.56
2550.2,4,65.0,8254.6,572.25
1429.3,3,9.4,7091.5,453.0
1872.2,4,19.5,9678.8,578.64
2156.3,3,6.2,12100.9,665.59
600.0,2,35.1,3759.9,212.59
1628.1,3,26.7,10428.7,555.22
2262.3,3,11.5,9916.8,603.79
1377.1,2,10.4,3971.2,350.96
1583.4,3,27.6,9520.5,498.77
2522.4,3,28.8,12971.5,748.2
1463.9,2,8.5,6473.4,393.27
1790.8,3,31.0,9007.5,513.17
1151.2,2,28.7,6626.2,382.57
2099.5,4,20.4,10567.1,581.43
2909.8,4,31.5,17286.4,846.21
2101.3,4,21.5,12109.9,648.41
1962.2,2,22.9,5342.7,502.28
1162.5,3,8.9,3477.6,317.49
1553.4,3,31.0,8083.8,434.32
1102.1,1,22.5,2520.7,283.66
1738.2,2,13.5,5689.4,425.87
1805.9,3,33.0,4216.2,414.1
2063.5,3,14.4,12352.2,659.93
2413.1,4,37.8,5837.6,537.19
2696.0,3,26.1,9042.5,649.6
1741.8,4,8.0,9051.0,501.77
2648.0,4,50.2,12204.0,677.52
801.2,2,4.7,4296.7,281.87
2687.6,4,64.4,10935.9,655.31
2309.0,4,26.3,10222.5,616.74
1118.3,3,19.0,6305.6,353.46
1846.5,4,26.8,6040.6,465.45
2260.1,4,45.4,9095.7,574.93
1812.1,3,4.6,10366.8,568.51
3468.9,4,19.7,18319.1,953.61
3687.6,4,10.1,17068.1,1012.7
2442.5,4,20.5,10449.0,686.31
2114.4,3,19.5,6324.9,508.1
2216.7,3,43.5,9008.1,571.77
1806.9,3,25.8,10043.3,527.73
2597.7,4,65.6,7135.4,557.8
3530.8,4,15.4,9452.1,802.59
2018.5,3,9.5,12947.4,652.5
1637.7,3,13.5,8349.9,464.61
2947.8,5,27.1,14991.3,784.49
2426.1,4,12.7,12719.5,693.66
1721.0,4,53.6,7995.2,446.03
2211.9,4,13.2,10162.5,587.05
1627.8,3,12.6,3112.1,398.48
975.4,3,15.8,4125.4,299.26
923.1,2,42.2,3100.9,224.83
2034.4,3,44.2,6276.8,483.69
2200.9,4,44.1,9184.9,564.4
807.9,2,22.7,5181.7,252.57
2164.0,3,4.6,13178.3,663.21
2374.0,4,11.2,7504.7,617.97
600.0,1,11.4,1816.1,176.24
1836.8,3,36.2,9059.3,531.89
1930.1,3,20.9,6052.0,467.01
2501.2,4,9.4,15138.2,789.55
1947.4,4,37.6,3609.1,405.29
2108.4,3,6.3,9911.8,605.46
3017.6,5,17.4,18512.9,889.81
2494.0,4,13.5,7475.2,609.54
2154.5,3,18.9,13120.0,657.18
3514.5,5,6.2,10270.5,805.11
1394.7,3,79.8,5501.7,342.65
2508.3,3,20.8,6454.0,549.69
3424.8,5,22.8,19516.7,1007.7
2209.8,4,15.2,7104.2,567.91
1632.8,3,23.3,9286.4,526.17
1936.3,2,7.6,3944.1,445.07
1700.3,3,35.7,6183.9,459.23
2322.8,3,18.7,4322.2,549.3
1266.5,3,12.5,4511.6,352.27
2911.0,4,34.8,8761.7,693.5
2305.4,3,39.5,4433.1,470.4
1491.3,2,14.2,5431.9,369.79
2437.1,3,30.6,9330.7,600.35
1836.3,3,30.3,7863.2,491.33
2524.2,4,53.8,6882.9,569.47
1240.5,3,40.7,7499.9,376.79
1750.7,4,21.6,8907.3,490.51
2444.9,3,9.2,9125.7,644.75
1502.9,2,39.2,9287.3,460.32
1602.5,4,14.5,7590.2,450.84
2515.2,4,13.7,11844.1,705.32
2484.7,4,50.9,10042.5,620.37
1418.2,3,5.4,5756.4,420.82
2001.1,4,4.0,9043.0,566.15
1826.8,3,22.5,11588.9,560.12
2004.3,4,25.1,7194.0,505.45
1321.2,4,25.6,4460.5,394.13
1273.7,2,22.4,7085.6,396.71
2490.3,4,15.1,13637.8,718.89
2350.7,5,18.4,7724.3,588.26
1279.9,2,16.6,3454.7,333.7
1232.8,2,5.6,4590.2,320.74
2583.9,5,40.1,7155.9,645.71
1760.7,2,17.0,10365.8,512.7
2436.4,4,24.8,8085.8,597.68
1648.7,2,21.9,8691.8,476.87
1310.7,2,5.7,7981.5,424.23
746.4,1,8.1,1923.0,227.96
1892.4,3,38.0,4545.4,438.92
1339.1,2,24.0,3018.7,320.79
1043.6,2,11.0,3087.8,296.43
1396.9,3,2.6,3145.8,336.66
1917.2,3,28.1,12126.4,585.56
2626.5,4,38.3,11671.9,653.57
2397.0,4,46.2,11345.5,651.63
1678.5,3,28.9,9220.7,518.65
600.0,1,5.3,2121.2,197.42
2112.9,4,34.1,10161.5,571.02
1881.5,2,17.0,6607.2,486.52
1025.6,2,14.6,6090.4,341.47
1597.3,2,5.7,10155.8,519.88
2602.9,3,42.2,13449.3,710.1
1180.1,2,16.5,6187.5,346.1
2321.4,3,27.2,8845.2,567.26
1988.6,4,3.5,9756.7,611.76
2366.7,3,5.9,10008.2,612.9
1997.4,3,25.5,4094.1,429.07
2553.0,3,8.0,16430.2,774.75
1957.0,3,23.4,7704.0,513.68
2185.2,4,18.6,13008.7,670.81
2538.0,4,8.3,13142.8,733.04
894.2,1,5.6,4270.7,238.96
1152.1,3,14.2,5863.5,357.28
3231.6,5,15.0,17616.4,962.28
2825.6,5,33.1,8036.9,675.33
1557.4,2,22.2,9114.3,461.65
1413.9,3,22.0,3434.8,359.14
605.9,1,23.2,1948.9,147.9
2453.4,3,34.7,13543.2,704.83
1628.1,3,57.4,7517.0,412.16
2431.2,4,11.5,4906.4,552.83
1998.0,3,25.6,6130.9,474.08
1796.0,3,18.3,10035.2,535.82
1558.8,3,17.2,6988.0,434.5
1318.9,2,31.8,6521.4,382.09
600.0,1,18.1,2901.7,184.55
1305.6,3,37.0,5588.2,334.62
1560.1,3,15.4,4500.0,400.47
1350.1,3,1.3,8437.2,489.6
2104.4,3,28.7,4810.0,489.78
2759.2,4,12.3,10522.4,739.35
1749.3,2,14.0,7720.6,467.32
1943.6,3,4.9,6719.2,505.41
1396.2,3,26.7,4621.7,358.52
2695.5,5,36.9,10580.5,699.12
1788.6,4,3.9,6484.9,498.21
1451.7,2,15.4,5468.3,391.56
1638.7,3,29.1,4664.4,403.77
2502.5,3,39.2,7728.4,598.57
1808.7,3,45.3,4989.1,415.53
1497.6,4,27.2,7297.5,451.68
2038.6,3,15.5,11428.2,623.51
749.6,2,32.9,2377.2,191.71
2606.5,4,21.3,8664.1,621.64
2861.9,4,24.7,10906.3,687.87
1662.9,3,38.2,8324.6,472.77
3149.7,3,13.1,10924.8,768.68
2185.0,3,28.2,9331.0,581.99
812.5,2,24.9,4091.0,275.61
697.8,2,50.7,3093.3,169.15
972.2,2,37.4,4944.2,311.83
1918.9,3,7.3,3633.8,456.54
3117.9,4,18.1,17225.8,926.98
1138.3,1,25.5,2321.2,242.51
2589.7,4,12.5,16612.2,794.43
634.5,2,6.6,3802.0,238.37
2577.1,4,23.3,13181.8,750.38
872.9,2,29.4,3182.7,251.73
874.6,2,13.6,5027.5,269.69
2930.8,5,18.4,9537.5,739.16
2498.9,5,33.9,15105.7,753.74
2582.3,4,2.2,5792.4,593.16
2565.2,3,12.9,8468.8,668.53
1770.3,4,16.2,8939.8,532.03
2096.9,3,14.9,5334.5,530.7
2027.3,3,20.5,9815.9,552.58
1908.6,3,9.0,4709.7,438.67
1687.4,2,12.1,8848.6,509.74
2800.1,4,36.2,5827.1,588.98
2359.3,3,17.8,9535.0,595.66
1907.2,3,13.1,9200.0,532.76
1004.3,2,4.8,5306.9,332.0
1838.0,3,30.0,6571.5,472.01
2135.2,4,34.5,6784.9,510.26
1280.2,3,16.6,8295.8,444.83
2056.8,5,33.5,5949.9,517.96
2709.5,3,41.0,12518.5,755.91
2185.3,2,46.3,12955.0,624.42
2168.0,4,21.1,13000.0,672.85
2844.2,4,7.7,12554.7,800.27
2052.8,3,50.5,12379.8,614.58
1607.0,2,59.8,5762.0,379.27
2536.3,4,23.7,16251.4,803.28
652.4,2,20.0,3777.8,255.13
877.4,3,34.6,5513.2,275.13
2055.2,2,20.3,5260.4,479.86
3718.3,6,26.2,11862.2,922.73
1467.0,2,29.3,5589.5,376.94
3465.4,5,9.1,7272.7,800.06
1772.5,2,18.2,5404.3,431.99
950.5,2,18.6,4637.6,298.47
1459.0,3,14.2,6146.6,403.61
1995.7,3,12.3,6732.6,495.75
1503.9,3,28.2,6315.1,400.42
1750.7,3,26.1,9813.5,516.16
1331.9,3,26.2,5183.6,383.72
712.0,3,34.2,1795.6,163.45
2117.9,3,3.7,8003.7,532.0
2041.4,4,3.7,10215.3,624.7
1853.3,2,21.5,11876.2,584.99
2506.0,4,19.3,16006.9,806.16
1637.3,3,29.8,7481.9,457.54
2070.9,2,23.9,5975.5,470.75
3221.4,4,51.6,8877.0,690.49
1666.1,3,8.4,9513.1,532.34
1428.6,2,15.1,3164.7,338.84
1318.9,3,22.8,7800.9,439.5
2140.7,3,10.3,6594.3,560.78
2149.4,4,21.2,11006.9,629.35
1478.1,2,10.7,8591.8,465.57
2038.3,3,9.2,5257.3,487.22
3155.9,4,23.8,19940.8,963.2
1334.6,2,20.5,4025.4,348.83
1589.6,3,11.0,8297.3,501.52
1793.2,3,51.2,3721.5,356.79
2134.2,4,72.9,6671.1,496.4
2273.0,3,14.3,11483.7,660.57
826.7,2,8.6,1872.7,200.97
2178.9,3,27.7,5910.9,466.13
1437.4,2,33.5,4380.8,345.64
2224.3,3,21.7,5018.6,522.38
1033.1,2,26.8,4629.8,303.1
1843.9,2,19.0,5077.6,461.01
1880.5,3,3.7,5532.9,451.64
1591.0,3,38.9,8822.0,443.37
2105.5,2,17.7,4013.6,465.17
2470.1,4,36.3,5755.8,534.09
1338.7,3,40.0,5133.4,360.14
1826.0,3,30.6,4292.5,435.38
1499.6,2,10.7,5868.2,404.1
2843.9,4,17.5,16692.9,857.97
1980.4,4,47.4,4786.7,437.66
2208.5,3,57.1,8419.8,521.47
1641.7,3,13.6,3117.0,389.95
1624.6,4,27.2,8848.2,514.65
1617.0,2,10.5,6066.4,423.24
2034.2,2,29.8,7856.9,530.39
803.9,1,6.4,1500.0,217.05
1000.2,3,17.0,1954.8,275.85
1214.1,3,15.3,6507.7,366.69
1170.1,2,26.9,6425.1,380.11
2422.4,5,8.7,11137.1,688.71
1682.0,4,15.5,8974.6,528.38
2507.6,3,48.7,9535.1,615.34
1453.1,3,7.0,7344.9,443.7
669.2,3,47.5,2110.7,206.1
2086.2,4,14.8,10526.4,599.89
2555.7,3,49.2,6307.6,553.8
1431.5,3,17.8,9200.0,436.6
2237.0,4,4.4,7912.3,564.91
2247.5,4,6.6,12768.3,683.29
2538.0,3,26.2,14498.2,740.38
2241.0,4,45.1,4656.1,453.82
1713.1,3,48.5,8573.8,478.01
1075.3,2,18.3,3790.0,310.49
2781.8,4,18.1,7844.2,630.53
2655.8,4,7.9,7316.8,637.63
1311.9,2,17.2,3513.1,328.41
2167.2,3,17.4,13768.1,715.75
1660.7,2,12.9,8191.2,473.9
1822.2,3,23.5,10564.7,581.23
2742.6,4,17.0,8350.6,665.24
2634.3,5,30.0,9330.7,641.6
1786.6,3,83.3,8415.6,470.55
1610.4,3,15.3,3391.3,389.22
1117.9,2,9.5,2725.9,275.06
2158.6,5,32.0,11531.5,645.0
1646.6,2,31.1,7199.4,454.77
2699.4,4,27.9,12558.2,743.77
1643.6,4,29.9,3844.2,378.6
1251.1,2,38.8,5913.3,381.87
2533.8,4,12.4,7305.2,647.19
2527.3,3,24.2,12958.1,689.26
641.0,1,75.0,1500.0,133.84
1949.1,3,39.8,7118.4,450.81
2478.7,4,15.8,8701.3,652.24
1634.1,2,8.8,4542.6,410.99
1407.2,2,8.1,7424.5,404.5
2256.1,3,7.0,10719.9,623.2
1008.5,2,17.9,4165.4,249.8
600.0,1,6.3,2036.0,159.36
2425.9,4,31.1,11122.9,668.29
1628.2,3,18.7,6959.9,475.21
1632.2,2,22.3,5929.7,451.52
2463.9,5,23.9,13708.5,732.21
2076.4,4,32.5,8119.0,554.0
3381.4,5,18.0,20000.0,1013.52
2436.9,3,31.2,13509.9,700.64
1828.5,2,10.0,5543.8,466.96
1495.1,3,15.8,7605.8,437.6
2294.5,4,12.8,14438.0,717.81
3005.4,3,10.7,17462.0,875.75
2637.2,5,16.7,5155.8,603.97
1532.5,2,22.7,8953.7,474.88
1216.2,3,26.3,5195.4,368.17
1219.6,2,9.1,2838.5,296.64
1821.0,3,23.5,3963.4,419.45
2274.7,3,14.3,12723.8,686.61
1523.0,2,21.2,6413.1,417.44
2723.6,3,9.9,6975.1,617.85
1221.0,2,9.5,3145.5,321.73
2721.8,5,25.3,6780.1,626.82
1834.8,3,22.8,10665.4,563.12
1605.2,3,8.5,10199.5,550.9
3387.1,5,23.7,11534.0,836.09
2182.3,3,47.3,6034.8,515.01
2048.5,4,21.0,10317.5,597.91
2102.8,3,22.4,12048.3,642.5
2270.2,4,47.6,10720.4,610.98
2307.9,4,35.6,9698.2,600.69
1078.4,2,13.4,5565.8,322.49
1856.5,3,17.1,10132.7,509.74
1344.3,3,27.5,3142.8,305.79
2286.1,3,26.4,13310.1,665.66
2484.2,3,24.1,13561.6,707.7
2352.5,3,13.1,4517.7,518.5
2436.8,4,61.0,9412.6,573.89
2912.6,4,57.6,15479.8,817.75
1796.4,4,10.9,10263.6,561.56
2373.8,4,13.8,7466.7,589.62
1388.4,3,15.4,5785.8,403.39
600.0,2,54.3,2930.9,194.16
2088.1,4,29.6,12197.3,606.24
1489.3,3,10.3,9415.8,479.99
2102.8,2,36.6,5460.1,458.91
1738.0,3,49.6,7003.0,433.72
2479.8,4,5.7,14623.2,738.83
2091.2,3,9.6,13471.9,656.62
1511.8,3,45.1,8201.8,440.77
818.7,2,28.6,3084.7,231.53
1805.6,3,45.1,4772.0,416.3
2263.5,4,5.9,9202.3,619.49
2286.7,4,37.2,7764.5,587.04
989.3,2,16.4,2893.0,251.66
2500.6,3,12.9,8014.0,610.86
2313.0,4,51.1,4883.3,474.22
853.8,2,11.4,3026.0,238.31
2194.4,3,13.7,11363.7,611.29
1624.8,3,19.2,10236.7,522.71
600.0,1,26.8,1500.0,176.6
1422.9,3,20.3,8075.1,431.63
854.6,2,41.5,3774.6,223.48
2994.8,4,31.7,11494.8,692.32
2571.1,4,15.6,5730.1,597.18
2071.1,3,16.8,10734.8,621.18
2536.2,4,47.9,10909.7,676.21
3251.5,5,3.0,14754.9,904.17
1697.3,2,51.9,4101.6,355.77
711.7,1,5.4,4619.4,295.71
2795.3,4,30.3,17989.6,859.33
606.4,2,20.4,2070.8,189.87
2312.7,4,16.7,7560.7,596.27
784.4,2,14.2,3850.0,263.55
1402.7,2,12.4,4680.7,365.39
1724.2,3,46.7,3426.3,365.64
1754.1,2,17.8,10944.1,553.99
2103.6,4,44.5,5612.7,454.02
1496.3,2,9.3,6472.2,422.79
1726.7,2,11.1,4103.0,393.49
2424.1,4,13.2,6999.0,600.19
1536.5,3,36.9,5910.0,397.42
1707.7,3,13.1,4949.4,415.04
2581.9,3,6.7,7058.0,571.92
2470.2,4,12.1,6346.1,557.99
1495.6,3,30.0,9366.3,479.28
2180.8,3,19.8,5077.1,484.15
1959.6,2,4.8,5831.8,486.09
1559.7,3,6.7,5563.4,409.66
2985.7,4,44.6,11269.9,708.22
2151.0,4,13.7,11767.2,643.71
1882.9,3,21.4,11959.3,610.35
2110.6,5,17.2,4242.6,483.84
1825.1,3,10.5,10467.0,581.4
2253.5,3,20.3,8889.8,590.22
2468.3,4,61.2,13403.1,693.64
2362.3,3,3.4,4488.4,512.23
3276.3,4,10.6,18720.9,949.05
2616.6,4,69.6,10358.9,637.2
776.9,2,19.4,1996.2,195.46
2188.9,3,1.6,7010.3,556.53
1320.0,2,36.4,6257.0,354.18
2256.3,4,23.1,6724.2,568.76
1513.3,3,13.9,6028.0,434.51
2570.3,4,23.4,7655.0,602.88
2405.7,3,33.2,4513.0,492.85
2507.9,4,3.2,10897.9,699.68
1151.1,3,12.7,4503.7,317.99
2311.2,4,1.4,6890.2,570.63
2288.8,4,17.6,6676.9,575.45
2236.4,4,6.6,5800.3,552.03
1412.4,3,24.9,2898.0,307.14
3050.2,5,68.9,17468.9,852.78
1387.5,3,25.2,4063.0,317.93
2945.0,4,11.5,15615.2,833.93
2501.1,4,10.0,7730.4,633.72
2153.1,3,13.7,10207.3,607.39
1188.2,1,39.4,6150.5,365.2
600.0,1,26.1,3533.7,196.72
2347.6,3,35.7,11508.7,646.0
1833.2,2,62.7,9695.0,515.57
1419.7,3,15.3,8075.9,429.55
600.0,2,9.4,3864.9,244.5
2435.6,4,16.0,13808.8,765.09
2596.2,4,27.2,16552.8,819.91
1608.6,3,15.1,8516.3,488.42
1250.2,3,63.7,5324.6,304.76
1052.2,2,11.0,2512.9,253.59
1845.5,4,13.9,10739.1,562.63
1013.4,2,33.1,3371.2,275.77
2661.8,3,18.8,6312.1,575.18
3014.7,4,47.5,10067.5,695.85
1526.8,2,27.6,6341.3,418.27
1790.8,3,15.8,6640.1,448.55
2858.9,5,24.7,15141.6,835.64
2577.7,4,22.2,14463.8,761.74
2494.8,3,79.8,7008.8,516.28
2131.6,2,63.6,4809.4,412.13
2197.2,4,12.2,11579.5,624.46
1112.0,2,38.5,4649.8,299.99
2287.2,3,7.8,5804.7,517.92
1701.3,4,3.8,4375.2,417.21
1571.9,2,37.7,3674.0,387.09
2672.8,3,27.2,13390.7,771.84
2105.7,3,20.3,3951.7,446.63
1933.3,3,38.5,10751.5,582.48
2191.5,4,9.9,9781.6,606.72
1693.9,2,35.5,7516.2,425.96
887.9,1,28.7,5305.3,240.85
3110.1,5,5.3,13331.1,832.02
1937.5,2,44.8,4831.1,415.78
1967.2,3,8.8,9682.1,547.08
1771.5,3,66.7,7658.0,432.39
2189.3,4,25.6,13493.1,700.91
2742.4,4,20.4,9764.8,675.14
1767.8,4,21.3,7923.1,493.93
1319.9,3,21.2,7578.1,400.44
2658.6,3,10.1,6904.5,635.15
2495.6,4,46.1,15674.8,744.98
1812.0,3,17.6,9858.1,569.01
2653.1,3,7.4,15977.4,827.33
1866.7,2,9.6,5837.6,452.65
2423.8,3,19.0,11512.5,655.97
2073.4,3,9.2,10669.3,597.04
893.0,2,27.6,2363.0,231.04
1649.3,3,4.0,8565.8,488.67
1616.4,2,18.1,3432.9,385.04
1532.8,3,25.9,6007.8,421.89
2391.2,4,14.1,6481.2,583.59
2546.6,4,24.3,6902.6,586.84
1713.1,3,22.1,5533.2,438.29
1797.2,3,30.6,6559.8,456.69
2601.5,4,49.2,7224.8,588.85
1333.7,4,45.7,6149.3,385.02
1508.3,3,28.0,2773.5,335.73
1458.5,2,34.8,5518.2,340.79
1927.2,3,21.2,11142.3,593.33
2881.6,5,11.3,18289.0,907.53
1561.3,3,18.1,5053.4,428.24
2534.0,5,44.0,13466.1,756.35
600.0,1,9.6,2827.6,193.56
2196.8,3,11.6,12323.4,655.7
1500.0,1,6.5,9748.7,439.7
1869.5,3,33.8,7019.9,479.83
2906.7,3,56.2,12984.3,754.4
1327.9,2,5.8,7048.8,388.44
1602.5,2,42.0,8357.6,452.01
1322.9,2,10.1,4984.5,325.26
2766.6,4,36.9,15032.3,825.16
