request_id,tier,prompt_tokens,output_tokens,queue_depth,gpu_util,latency_ms,cache_hit,screen_dpi,log_resid,resid_energy
398,enterprise,159,18,5,82.183,98.742,0,214.04,-0.1019,0.0104
399,free,322,121,3,45.328,138.98,0,182.03,-0.2863,0.082
400,enterprise,599,268,1,44.32,81.167,0,220.73,-0.678,0.4597
401,free,62,59,0,63.108,375.046,0,178.51,1.1371,1.293
402,free,285,70,1,72.143,175.131,0,208.26,-0.3717,0.1382
403,free,629,128,1,31.405,213.331,0,179.63,0.7237,0.5237
404,free,254,64,2,37.671,93.391,0,155.19,-0.5152,0.2654
405,free,214,119,3,19.568,91.15,0,226.22,-0.3339,0.1115
406,free,162,72,7,54.346,153.893,0,209.27,-0.1571,0.0247
407,free,337,44,4,57.791,193.179,0,194.03,0.3005,0.0903
408,pro,204,78,0,47.165,157.518,0,211.54,0.5278,0.2786
409,free,225,51,6,86.503,130.778,0,177.99,-1.0798,1.166
410,free,420,52,1,41.034,72.981,0,243.35,-0.9211,0.8484
411,free,201,39,1,27.683,132.408,0,207.94,0.4667,0.2178
412,pro,430,87,1,62.414,165.559,0,242.08,0.1192,0.0142
413,free,267,63,6,30.796,124.283,0,255.94,0.1186,0.0141
414,free,402,138,0,32.869,366.85,0,229.33,1.5357,2.3584
415,free,193,122,1,26.877,261.603,0,172.1,1.1799,1.3922
416,free,79,57,2,39.0,245.597,0,257.09,1.0531,1.109
417,free,121,50,7,44.974,291.341,0,238.23,1.2297,1.5122
418,free,358,113,5,83.853,310.959,0,188.85,0.0994,0.0099
419,free,293,322,3,61.905,471.054,0,209.55,0.9318,0.8683
420,free,83,85,9,72.261,427.004,0,206.6,0.994,0.988
421,free,380,166,7,87.659,706.107,0,201.83,1.1931,1.4235
422,pro,326,32,0,61.871,83.545,0,197.07,-0.7922,0.6276
423,free,1505,141,1,38.542,174.393,0,254.22,0.1906,0.0363
424,free,262,61,8,55.796,170.489,0,257.98,0.0316,0.001
425,enterprise,237,57,1,65.237,223.508,0,249.22,2.0534,4.2165
426,free,154,40,0,36.874,95.656,0,178.18,-0.2903,0.0843
427,pro,773,113,4,85.483,166.907,0,195.0,-0.6757,0.4566
428,free,63,30,0,78.118,65.758,0,230.34,-1.7964,3.2271
429,free,83,53,3,76.615,193.392,0,183.63,-0.2218,0.0492
430,free,875,125,0,23.409,169.76,0,285.73,0.5582,0.3116
431,pro,74,33,0,48.063,50.528,0,217.85,-1.3948,1.9455
432,free,63,12,6,69.879,263.971,0,270.95,0.971,0.9428
433,pro,179,92,2,65.975,361.98,0,226.39,1.5517,2.4078
434,pro,110,45,4,75.368,339.349,0,201.55,1.4538,2.1135
435,pro,202,48,3,73.39,269.676,0,219.75,1.0255,1.0517
436,pro,170,93,5,73.958,219.726,0,214.91,0.3076,0.0946
437,pro,317,54,0,58.616,141.615,0,233.68,0.1312,0.0172
438,free,251,40,1,6.612,63.464,0,220.49,-0.2157,0.0465
439,pro,224,77,4,68.243,261.599,0,226.62,0.912,0.8317
440,free,224,36,6,79.293,244.874,0,257.89,0.2309,0.0533
441,free,138,93,2,52.112,289.985,0,185.01,0.8283,0.6861
442,pro,325,121,2,35.564,64.62,0,232.79,-1.0974,1.2043
443,pro,254,44,5,75.75,402.053,0,270.44,1.7913,3.2088
444,free,1435,153,5,52.928,219.021,0,215.77,0.1791,0.0321
445,free,34,20,2,38.984,128.263,0,231.17,0.3774,0.1424
446,free,147,94,2,67.548,74.603,0,168.16,-1.7409,3.0307
447,free,333,68,2,63.331,556.177,0,243.61,1.7168,2.9474
448,free,259,76,3,38.542,188.966,0,238.45,0.5394,0.291
449,free,90,79,6,82.545,303.761,0,202.76,0.2205,0.0486
450,free,149,32,3,45.306,52.557,0,231.38,-1.3822,1.9105
451,free,64,14,1,31.164,48.838,0,221.25,-0.8632,0.7451
452,free,125,22,1,51.609,142.619,0,238.66,0.2075,0.0431
453,free,469,179,2,76.125,147.115,0,243.98,-1.0829,1.1727
454,free,250,103,2,42.486,182.861,0,179.6,0.2826,0.0799
455,enterprise,244,73,0,59.36,56.582,0,217.63,-1.4717,2.1659
456,pro,629,117,4,76.668,285.709,0,233.13,0.65,0.4225
457,free,327,98,1,58.656,191.063,0,211.44,-0.0225,0.0005
458,free,248,43,1,18.888,74.081,0,113.89,-0.2906,0.0844
459,pro,1257,269,2,66.438,370.031,0,220.59,1.1096,1.2312
460,free,58,15,0,47.072,78.104,0,195.14,-0.5174,0.2677
461,free,150,66,2,61.482,98.722,0,216.52,-1.016,1.0323
462,free,158,102,7,70.47,442.048,0,273.68,1.0288,1.0584
463,free,139,5,4,86.212,70.852,0,269.04,-1.2372,1.5307
464,pro,223,46,5,69.753,98.167,0,166.67,-0.8672,0.752
465,free,252,59,3,46.938,66.017,0,278.04,-1.2713,1.6162
466,pro,305,131,5,74.447,214.423,0,218.99,0.0933,0.0087
467,free,211,129,3,55.689,477.623,0,190.99,1.43,2.0449
468,free,689,172,3,73.44,154.831,0,139.74,-0.921,0.8482
469,free,110,35,0,23.532,105.507,0,244.24,0.2398,0.0575
470,pro,136,114,2,44.045,118.124,0,187.77,-0.1206,0.0145
471,pro,443,110,4,56.603,397.535,0,213.37,1.9432,3.776
472,free,264,48,1,44.407,114.565,0,247.64,-0.2474,0.0612
473,pro,599,130,1,64.796,84.94,0,251.72,-1.4642,2.1439
474,free,224,52,2,55.787,588.965,0,282.25,2.088,4.3597
475,free,154,30,5,67.077,229.911,0,164.26,0.4912,0.2413
476,pro,335,82,1,41.883,124.774,0,232.79,0.1991,0.0396
477,free,339,154,7,65.18,152.457,0,234.67,-0.7057,0.498
478,free,602,79,0,15.406,60.604,0,187.37,-0.7455,0.5558
479,pro,103,71,6,67.377,69.736,0,301.42,-1.6704,2.7902
480,free,890,168,0,17.521,80.251,0,141.2,-0.6119,0.3744
481,free,240,109,5,64.508,164.104,0,181.56,-0.4479,0.2006
482,pro,767,184,4,45.003,186.849,0,214.21,0.5569,0.3101
483,free,276,38,10,89.584,461.428,0,276.58,0.9832,0.9667
484,pro,339,121,4,58.516,176.228,0,181.02,0.2166,0.0469
485,pro,306,75,3,39.459,91.109,0,166.02,-0.3174,0.1007
486,pro,260,79,1,58.272,217.794,0,246.66,0.8351,0.6974
487,pro,319,98,4,38.828,50.67,0,174.94,-1.5895,2.5265
488,free,400,57,2,72.595,122.69,0,175.82,-0.8838,0.7811
489,free,728,284,5,80.424,85.285,0,200.96,-2.2307,4.976
490,pro,377,229,8,77.186,294.986,0,176.07,0.4028,0.1622
491,free,140,28,4,55.675,179.864,0,191.73,0.3972,0.1578
492,free,323,84,3,64.286,103.744,0,65.05,-1.0897,1.1874
493,free,283,76,0,23.37,127.923,0,163.42,0.2793,0.078
494,pro,1188,125,1,32.268,275.974,0,259.57,1.8913,3.577
495,pro,730,73,2,39.081,110.354,0,244.58,0.0892,0.008
496,free,112,33,4,85.081,484.68,0,200.15,1.2222,1.4938
497,free,398,123,6,86.595,409.363,0,264.91,0.4461,0.199
498,free,313,51,10,87.812,151.037,0,225.57,-0.8794,0.7733
499,free,64,50,3,27.439,529.244,0,248.79,2.6192,6.8602
500,free,330,78,5,44.425,272.174,0,192.32,0.9755,0.9516
501,pro,828,188,2,21.022,184.614,0,163.56,1.247,1.555
502,free,417,124,1,62.132,237.113,0,149.27,0.1577,0.0249
503,free,445,51,3,84.409,263.428,0,174.51,0.1006,0.0101
504,free,197,81,2,47.182,45.544,0,218.0,-1.9884,3.9537
505,free,81,76,6,63.252,111.706,0,134.27,-0.9098,0.8277
506,free,347,118,1,35.603,112.528,0,113.56,-0.3813,0.1454
507,free,473,180,4,86.097,352.475,0,224.23,0.0817,0.0067
508,free,71,63,6,90.573,169.962,0,258.94,-0.8311,0.6907
509,pro,351,112,2,42.783,135.721,0,231.28,0.2029,0.0412
510,pro,140,54,2,77.442,158.608,0,220.17,-0.2102,0.0442
511,free,118,37,5,72.685,215.651,0,178.64,0.177,0.0313
512,pro,171,28,3,38.157,98.004,0,178.03,0.3013,0.0908
513,pro,278,251,1,78.275,163.442,0,208.3,-0.8513,0.7247
514,free,120,26,5,79.89,68.274,0,272.98,-1.7282,2.9867
515,pro,377,56,4,65.547,130.148,0,170.7,-0.2628,0.0691
516,free,56,18,2,74.2,271.697,0,268.17,0.7685,0.5906
517,free,491,110,0,70.687,68.19,0,204.19,-2.018,4.0723
518,free,268,46,3,68.425,288.533,0,231.61,0.673,0.4529
519,enterprise,203,108,6,74.723,186.711,0,101.28,0.8334,0.6946
520,free,137,20,11,79.365,212.673,0,200.2,0.2103,0.0442
521,free,94,57,1,28.933,163.764,0,273.25,0.6444,0.4153
522,free,207,27,2,58.283,86.348,0,222.26,-0.837,0.7006
523,free,148,77,4,63.615,161.318,0,226.12,-0.3305,0.1092
524,pro,709,115,7,79.681,176.964,0,210.03,-0.3913,0.1531
525,free,258,72,2,23.131,54.948,0,117.44,-1.0586,1.1206
526,free,89,47,5,77.968,505.003,0,193.68,1.336,1.7849
527,pro,565,192,2,61.745,296.644,0,200.29,0.9575,0.9168
528,free,233,41,5,71.11,141.933,0,268.08,-0.4958,0.2458
529,free,471,46,1,65.399,227.333,0,223.67,0.3622,0.1312
530,pro,475,299,5,83.145,146.652,0,234.62,-1.2921,1.6695
531,free,663,90,9,82.455,979.259,0,160.06,2.0644,4.2617
532,free,229,93,0,18.643,159.396,0,277.53,0.6775,0.459
533,free,78,98,2,66.067,201.023,0,204.64,-0.1208,0.0146
534,pro,79,45,3,87.639,118.229,0,196.05,-1.0253,1.0512
535,free,348,143,4,46.468,287.145,0,207.22,0.7971,0.6354
536,free,1003,125,3,58.179,185.996,0,262.09,-0.1406,0.0198
537,free,229,104,2,82.198,349.535,0,243.72,0.3578,0.128
538,free,321,87,3,49.35,74.045,0,218.55,-1.2827,1.6453
539,free,308,33,2,62.13,472.44,0,163.13,1.7394,3.0255
540,enterprise,77,55,8,62.07,111.741,0,216.76,0.3754,0.1409
541,free,242,46,6,76.189,1370.596,0,174.64,2.9973,8.9838
542,free,221,130,1,43.541,240.251,0,135.98,0.6146,0.3777
543,pro,123,49,2,38.859,99.231,0,221.32,0.0588,0.0035
544,pro,174,53,3,31.318,68.634,0,201.69,-0.4855,0.2357
545,free,250,71,0,50.368,72.133,0,275.18,-1.2775,1.632
546,free,80,21,2,39.729,108.775,0,225.22,0.0761,0.0058
547,pro,772,225,2,37.512,92.002,0,224.09,-0.7225,0.522
548,free,341,276,2,60.456,266.591,0,277.79,0.1036,0.0107
549,pro,141,36,12,88.752,94.971,0,181.3,-1.3988,1.9566
550,free,247,19,1,63.531,170.641,0,183.78,0.2587,0.0669
551,free,290,56,2,56.614,122.922,0,210.28,-0.4856,0.2358
552,free,209,28,1,20.009,61.725,0,249.91,-0.4599,0.2115
553,pro,181,43,2,60.441,181.371,0,164.39,0.6712,0.4505
554,free,308,110,0,46.183,346.629,0,244.24,1.2008,1.4419
555,free,148,45,5,81.153,136.948,0,107.28,-0.8308,0.6902
556,free,1454,485,2,58.389,289.078,0,210.32,0.0845,0.0071
557,free,129,74,4,84.214,337.904,0,163.52,0.3749,0.1406
558,pro,182,64,2,40.627,163.722,0,217.91,0.8894,0.791
559,pro,104,74,4,70.748,184.763,0,172.72,0.1584,0.0251
560,free,654,135,0,50.787,129.37,0,184.69,-0.5736,0.329
561,pro,781,161,5,70.044,241.229,0,229.63,0.371,0.1376
562,free,259,63,3,65.348,143.505,0,213.54,-0.4902,0.2403
563,free,109,62,4,75.468,246.232,0,180.39,0.14,0.0196
564,pro,299,96,3,61.519,62.398,0,222.68,-1.8487,3.4177
565,enterprise,190,174,0,28.711,51.022,0,163.69,-1.0299,1.0607
566,free,95,46,2,73.285,230.555,0,289.67,0.193,0.0372
567,free,181,81,2,74.151,173.612,0,258.14,-0.4864,0.2366
568,free,454,85,0,23.232,226.283,0,260.8,1.1629,1.3523
569,pro,144,100,0,30.01,57.653,0,177.4,-1.0741,1.1537
570,free,289,126,2,76.915,186.517,0,256.24,-0.5948,0.3538
571,free,704,81,2,73.612,507.155,0,314.52,1.2557,1.5768
572,pro,817,139,8,66.598,140.142,0,298.69,-0.5466,0.2988
573,pro,350,54,2,31.549,274.612,0,325.28,2.2724,5.1638
574,free,172,71,0,41.978,149.751,0,310.13,0.1048,0.011
575,free,187,102,3,53.984,48.85,0,167.58,-2.1227,4.5059
576,pro,115,92,3,64.609,160.116,0,229.5,-0.0385,0.0015
577,free,85,18,1,36.88,51.033,0,178.72,-1.0205,1.0414
578,free,270,48,0,66.706,658.122,0,264.74,2.0297,4.1197
579,free,362,37,3,78.751,166.279,0,211.84,-0.3899,0.152
580,pro,1308,105,0,55.894,292.54,0,276.38,1.3717,1.8816
581,free,227,50,0,38.934,69.792,0,268.35,-0.9281,0.8614
582,pro,186,135,2,81.143,66.814,0,280.04,-2.4541,6.0226
583,free,129,35,1,40.494,94.268,0,163.84,-0.3546,0.1257
584,free,1475,107,1,55.612,130.107,0,272.01,-0.5993,0.3592
585,pro,165,31,2,34.184,118.546,0,141.92,0.757,0.573
586,free,209,106,1,45.588,197.025,0,245.89,0.3172,0.1006
587,pro,64,15,3,72.892,83.603,0,308.88,-0.79,0.6241
588,pro,624,96,1,17.383,72.438,0,187.74,-0.2186,0.0478
589,free,304,120,1,32.975,73.991,0,212.9,-0.9995,0.999
590,pro,420,88,4,46.086,92.616,0,228.18,-0.5549,0.3079
591,free,207,39,0,25.257,94.168,0,297.26,-0.024,0.0006
592,free,221,83,0,17.244,68.005,1,174.82,-0.622,0.3869
593,free,159,23,1,70.822,60.912,1,245.89,-1.648,2.7159
594,free,367,91,1,68.818,297.096,1,286.84,0.4686,0.2196
595,pro,159,23,0,55.98,166.217,0,290.14,0.9067,0.8221
596,pro,649,213,7,87.425,909.687,0,216.96,2.3781,5.6554
597,pro,642,74,2,57.792,74.105,0,202.37,-1.2778,1.6328
598,pro,150,61,4,83.008,196.765,0,208.57,-0.0006,0.0
599,free,50,15,9,70.928,414.342,0,261.16,1.5934,2.5389
600,free,90,25,4,77.181,259.331,0,239.15,0.5042,0.2542
601,pro,142,38,1,48.189,82.22,0,213.2,-0.487,0.2372
602,free,147,53,2,48.941,182.903,0,215.27,0.3616,0.1308
603,pro,193,76,1,38.02,121.788,0,225.51,0.3006,0.0904
604,free,1783,314,1,32.587,179.164,0,187.66,0.095,0.009
605,enterprise,76,17,4,64.665,92.021,0,221.21,0.4412,0.1947
606,free,112,23,2,77.437,380.376,0,224.91,1.1454,1.3119
607,free,1754,221,0,18.884,187.923,0,256.61,0.6301,0.397
608,pro,284,67,6,84.221,179.855,0,261.51,-0.2582,0.0667
609,free,95,78,5,81.225,252.833,0,152.76,-0.0389,0.0015
610,free,886,195,5,95.328,252.303,0,215.65,-0.7106,0.505
611,pro,732,100,1,33.123,116.216,0,254.66,0.234,0.0548
612,enterprise,169,65,4,52.938,95.882,0,226.04,0.2384,0.0568
613,free,101,38,4,61.642,96.529,0,260.87,-0.8602,0.7399
614,free,773,92,7,89.351,57.095,0,165.1,-2.6952,7.2641
615,pro,541,71,5,86.175,130.605,0,179.27,-0.9826,0.9655
616,free,1261,415,2,52.598,603.142,0,252.96,1.4669,2.1518
617,free,289,55,4,89.186,529.031,0,239.74,1.0822,1.1712
618,free,453,50,0,14.923,205.673,0,201.36,1.3994,1.9583
619,free,888,143,5,78.094,388.61,0,216.49,0.5156,0.2658
620,free,131,68,2,43.771,58.918,0,279.09,-1.4281,2.0395
621,free,259,58,1,38.056,326.398,0,157.34,1.5287,2.3369
622,pro,132,38,2,54.825,89.221,0,210.43,-0.5238,0.2744
623,pro,803,380,1,56.426,389.375,0,114.66,1.3616,1.854
624,free,139,72,8,84.96,258.274,0,217.5,-0.067,0.0045
625,pro,231,81,5,53.742,72.931,0,152.96,-1.2273,1.5063
626,free,221,48,2,57.576,139.824,0,180.95,-0.2465,0.0608
627,free,190,44,9,63.417,397.533,0,155.22,1.3276,1.7625
628,pro,295,67,3,43.887,203.499,0,177.41,1.2058,1.454
629,free,220,104,0,53.365,270.541,1,201.12,0.6462,0.4176
630,free,413,148,1,45.1,276.148,0,228.97,0.7552,0.5703
631,pro,361,118,12,79.661,350.951,0,225.15,0.9673,0.9357
632,free,532,174,2,35.408,108.781,0,248.25,-0.569,0.3238
633,free,485,188,0,6.393,92.555,0,204.89,-0.1509,0.0228
634,pro,110,35,3,57.822,102.195,0,206.11,-0.3065,0.0939
635,free,100,35,0,27.219,133.199,0,207.73,0.526,0.2767
636,free,161,33,1,27.587,81.845,0,167.23,-0.2476,0.0613
637,pro,104,17,2,56.929,74.55,0,161.22,-0.5926,0.3512
638,pro,161,74,1,36.945,89.748,0,200.36,-0.2657,0.0706
639,enterprise,163,68,0,54.316,54.322,0,189.09,-1.3376,1.7892
640,free,93,45,0,23.514,69.434,0,160.99,-0.5238,0.2744
641,free,139,39,2,65.755,86.011,0,177.8,-1.1556,1.3354
642,pro,99,13,1,24.894,80.932,0,242.1,0.6563,0.4307
643,pro,235,74,1,65.773,210.013,0,244.08,0.5647,0.3189
644,pro,565,61,8,89.069,233.996,0,300.32,0.1631,0.0266
645,free,202,79,6,82.412,196.197,0,216.46,-0.4813,0.2316
646,pro,141,28,2,24.423,63.757,0,174.5,-0.1441,0.0208
647,free,303,133,2,27.549,76.992,0,168.98,-0.8399,0.7054
648,free,142,88,3,77.396,431.879,1,213.78,0.8751,0.7658
649,pro,90,44,13,94.581,365.642,0,239.76,1.0332,1.0675
650,pro,289,41,4,72.771,208.148,0,240.9,0.5955,0.3546
651,pro,485,198,16,97.14,334.554,0,189.91,0.1165,0.0136
652,free,54,17,7,84.889,134.915,0,250.61,-0.6005,0.3606
653,pro,679,141,0,19.868,130.961,0,185.86,0.7217,0.5209
654,free,787,304,11,59.331,279.637,1,162.13,0.1737,0.0302
655,pro,163,66,1,67.365,70.615,0,195.63,-1.6128,2.6011
656,free,573,173,3,65.434,363.954,0,156.35,0.6503,0.4229
657,enterprise,97,34,4,58.749,122.508,0,272.79,1.0278,1.0564
658,free,275,55,11,74.001,179.683,0,181.91,-0.29,0.0841
659,free,957,107,2,28.146,59.519,0,223.98,-1.1924,1.4218
660,pro,676,185,2,57.837,131.887,0,245.94,-0.5294,0.2803
661,free,386,160,2,63.662,59.817,0,139.73,-2.1913,4.8018
662,free,134,49,2,42.888,203.285,0,155.67,0.7072,0.5001
663,free,317,121,3,55.204,191.501,0,187.62,-0.0096,0.0001
664,free,295,137,0,23.247,107.88,0,221.24,-0.2016,0.0406
665,pro,113,36,2,89.959,142.58,0,158.37,-0.6225,0.3875
666,free,154,53,2,29.849,192.959,0,259.58,0.9126,0.8328
667,free,286,85,1,42.813,277.633,0,118.22,1.0163,1.0329
668,pro,494,229,2,28.227,189.705,0,214.89,0.9972,0.9944
669,pro,379,178,6,94.452,667.529,0,213.68,1.626,2.6439
670,free,624,122,2,19.829,119.774,0,210.57,0.0914,0.0084
671,free,519,131,4,49.886,277.911,0,183.4,0.6923,0.4793
672,enterprise,571,177,2,76.81,270.944,0,175.85,1.4444,2.0863
673,pro,247,67,3,65.983,186.508,0,282.45,0.3647,0.133
674,enterprise,201,38,13,95.987,91.63,0,163.02,-1.2793,1.6366
675,pro,469,132,6,74.081,223.171,0,215.14,0.1809,0.0327
676,free,258,86,5,51.818,115.232,0,179.82,-0.6253,0.391
677,free,461,218,0,17.728,149.389,0,173.65,0.2929,0.0858
678,free,186,111,3,70.519,52.474,0,213.55,-2.4397,5.9521
679,free,137,81,5,86.882,564.343,0,216.24,1.1052,1.2215
680,free,236,120,8,81.861,964.667,0,230.52,1.9526,3.8126
681,free,241,33,0,20.132,178.082,0,273.16,1.1877,1.4106
682,enterprise,134,117,1,21.206,80.407,0,206.37,0.6948,0.4827
683,free,266,94,1,26.066,308.649,0,219.05,1.5589,2.4302
684,free,211,60,2,40.291,189.334,0,201.91,0.5838,0.3408
685,free,547,144,4,60.357,500.586,0,164.44,1.3531,1.8309
686,free,130,27,4,71.282,430.958,0,241.3,1.4397,2.0727
687,enterprise,139,37,0,41.349,82.604,0,235.88,0.6325,0.4001
688,free,556,143,0,51.593,514.253,0,221.86,1.6123,2.5995
689,free,260,40,4,67.106,87.459,0,182.04,-1.1705,1.3701
690,free,825,88,2,45.042,130.662,0,270.57,-0.2659,0.0707
691,pro,383,41,1,48.835,127.953,0,203.92,0.3446,0.1187
692,pro,331,63,3,64.138,304.863,0,236.1,1.4303,2.0458
693,free,571,58,3,65.702,86.215,0,201.74,-1.2913,1.6675
694,free,184,12,5,69.862,53.081,0,195.42,-1.6158,2.6108
695,free,216,40,4,43.949,70.793,0,217.82,-0.948,0.8987
696,pro,649,430,2,69.036,164.953,0,247.87,-0.791,0.6257
697,pro,72,19,2,51.581,144.029,0,147.4,0.8369,0.7004
698,pro,82,30,5,75.9,93.362,0,222.35,-0.9649,0.931
699,free,146,48,2,55.824,22.947,0,191.63,-3.1187,9.7263
700,enterprise,238,50,2,24.441,97.464,0,169.32,1.5648,2.4486
701,free,364,62,0,33.986,46.679,0,225.16,-1.5328,2.3495
702,enterprise,121,14,2,58.795,43.896,0,272.87,-1.1612,1.3484
703,free,109,59,1,38.582,189.827,0,210.34,0.6356,0.404
704,pro,222,54,5,63.213,144.033,0,237.28,0.0264,0.0007
705,free,240,51,1,11.475,111.157,0,214.77,0.4837,0.234
706,pro,417,144,2,31.495,123.527,0,181.57,0.2447,0.0599
707,free,400,110,1,65.952,251.138,0,284.39,0.2,0.04
708,enterprise,979,121,2,23.186,35.59,0,191.46,-1.5481,2.3966
709,pro,485,83,3,75.997,87.828,0,183.98,-1.5378,2.3648
710,free,362,65,3,33.282,97.372,0,265.91,-0.3465,0.1201
711,free,833,37,7,42.769,191.93,0,268.41,0.7171,0.5142
712,free,197,54,1,77.065,188.497,0,180.43,-0.2808,0.0788
713,enterprise,98,11,2,26.327,108.013,0,230.0,2.637,6.9538
714,pro,207,89,1,55.744,94.438,0,237.01,-0.8123,0.6598
715,enterprise,82,52,2,61.141,224.666,0,274.16,2.2827,5.2107
716,free,279,25,4,56.614,113.655,0,229.17,-0.3258,0.1061
717,pro,98,54,0,12.475,18.175,0,181.42,-2.5827,6.6703
718,free,310,101,3,60.494,386.471,0,166.68,1.0583,1.12
719,pro,340,59,2,59.815,236.585,0,196.05,1.0825,1.1718
720,pro,336,73,2,54.042,195.407,0,187.05,0.7805,0.6092
721,free,610,93,1,71.403,254.145,0,191.87,0.1461,0.0213
722,free,293,105,1,26.407,164.452,0,161.79,0.4959,0.2459
723,pro,259,61,2,49.428,263.833,0,239.32,1.5992,2.5574
724,pro,120,19,6,68.726,117.699,0,220.77,-0.0842,0.0071
725,free,256,62,7,72.424,481.751,0,229.85,1.2966,1.6812
726,free,440,110,3,63.634,241.872,0,245.27,0.1957,0.0383
727,pro,1018,198,1,44.79,345.584,0,147.77,1.761,3.1011
728,free,314,64,1,23.696,77.938,0,210.0,-0.4668,0.2179
729,free,240,77,1,59.459,135.741,0,201.97,-0.5078,0.2579
730,free,1167,192,0,17.643,54.595,0,238.76,-1.2835,1.6474
731,free,135,48,1,27.702,424.172,0,222.22,2.2704,5.1547
732,free,449,99,6,87.517,440.48,0,242.38,0.6188,0.3829
733,enterprise,266,36,2,37.581,94.067,0,147.82,1.1399,1.2994
734,pro,79,24,4,83.444,100.433,0,252.31,-0.9484,0.8995
735,free,264,210,2,28.011,132.306,0,227.71,-0.1399,0.0196
736,free,319,69,1,15.356,118.289,0,229.39,0.3823,0.1462
737,enterprise,195,72,0,41.524,121.665,0,211.47,1.2591,1.5853
738,free,881,216,4,68.122,381.048,0,217.07,0.5802,0.3366
739,pro,118,53,0,23.274,57.143,0,265.45,-0.6093,0.3712
740,enterprise,144,211,7,82.707,202.055,0,267.42,0.3365,0.1132
741,free,175,61,1,33.278,71.32,0,215.06,-0.8261,0.6824
742,enterprise,182,91,0,34.715,69.654,0,241.38,-0.0738,0.0054
743,free,779,150,0,44.454,133.047,0,200.99,-0.4116,0.1694
744,pro,320,21,1,83.779,185.971,0,210.23,0.3325,0.1106
745,free,175,40,2,31.428,200.286,0,321.95,1.0341,1.0694
746,free,284,58,1,47.627,191.344,0,213.86,0.4344,0.1887
747,free,109,35,6,80.626,125.824,0,161.03,-0.8655,0.7491
748,free,232,92,0,55.894,260.169,0,245.85,0.5651,0.3193
749,free,93,49,4,79.117,146.992,0,242.75,-0.6974,0.4864
750,free,338,165,4,82.446,1061.777,0,254.51,1.98,3.9204
751,free,644,215,2,41.943,120.751,0,243.66,-0.6347,0.4028
752,free,283,127,2,81.408,111.513,0,260.35,-1.5366,2.3611
753,free,114,48,0,40.143,201.906,0,265.26,0.7703,0.5934
754,free,87,39,4,79.57,282.745,0,215.76,0.4277,0.1829
755,pro,94,35,0,56.684,201.833,0,262.79,1.089,1.1859
756,free,433,80,4,74.376,301.185,0,228.62,0.4011,0.1609
757,free,97,19,4,61.415,54.432,0,243.89,-1.5327,2.3492
758,free,148,24,4,63.331,333.086,0,193.41,1.2594,1.5861
759,pro,309,53,3,32.123,91.733,0,272.0,0.0704,0.005
760,free,238,49,5,72.78,644.935,0,234.19,1.842,3.393
761,pro,136,77,5,36.439,81.589,0,156.18,-0.4586,0.2103
762,free,2294,391,0,36.053,128.737,0,230.98,-0.6003,0.3604
763,pro,131,39,2,44.279,247.051,0,277.02,1.82,3.3124
764,pro,219,84,3,67.087,338.717,0,253.66,1.4253,2.0315
765,free,138,32,6,56.825,776.231,0,161.52,2.6803,7.184
766,free,160,53,5,74.332,440.842,0,165.24,1.1627,1.3519
767,enterprise,424,132,0,54.31,97.702,0,220.81,-0.1767,0.0312
768,free,383,93,3,34.396,87.462,0,152.33,-0.6739,0.4541
769,free,1189,204,1,34.761,369.298,0,186.58,1.3617,1.8542
770,free,258,61,2,69.098,247.783,0,300.02,0.3109,0.0967
771,free,87,45,4,88.675,218.406,0,201.12,-0.2611,0.0682
772,pro,92,26,1,34.04,78.579,0,236.54,0.0163,0.0003
773,free,173,38,5,85.024,263.182,0,244.36,0.1886,0.0356
774,free,319,122,3,84.564,278.697,0,164.48,-0.1217,0.0148
775,free,474,86,0,28.82,70.073,0,211.4,-0.8679,0.7533
776,pro,337,233,3,51.474,109.917,0,213.21,-0.8034,0.6455
777,free,103,26,0,70.447,174.867,0,154.65,0.0186,0.0003
778,free,62,68,5,66.593,60.188,0,270.3,-1.949,3.7986
779,free,975,140,3,64.925,553.479,0,193.45,1.4139,1.9991
780,pro,140,82,0,21.018,69.945,0,192.52,-0.3289,0.1082
781,free,248,36,14,92.032,143.283,0,165.16,-0.9434,0.89
782,pro,131,59,4,79.504,182.479,0,254.75,-0.031,0.001
783,enterprise,90,56,2,61.994,274.519,0,222.06,2.7334,7.4715
784,pro,213,28,7,77.719,47.025,0,258.94,-2.3611,5.5748
785,pro,106,34,1,55.947,91.361,0,265.91,-0.4613,0.2128
786,free,178,45,3,60.273,85.819,0,238.62,-1.0766,1.1591
787,free,149,62,4,50.556,120.409,0,233.26,-0.4076,0.1661
788,free,302,81,3,84.652,363.535,0,186.91,0.4501,0.2026
789,free,501,179,1,52.814,243.871,0,172.02,0.2995,0.0897
790,pro,375,182,2,73.272,183.327,0,208.06,-0.3293,0.1084
791,free,503,312,9,83.581,299.542,0,183.31,-0.3147,0.099
792,enterprise,468,92,4,86.118,135.785,0,130.24,-0.3643,0.1327
793,free,140,66,2,82.121,142.239,0,235.29,-0.9292,0.8634
794,pro,338,71,5,88.36,124.627,0,297.1,-1.1423,1.3048
795,pro,373,50,2,52.575,98.62,0,206.6,-0.3763,0.1416
796,pro,325,79,0,47.717,174.201,0,264.46,0.7069,0.4997
797,pro,236,154,4,70.274,966.071,0,272.63,3.1586,9.9768
